date,open,high,low,close,volume,return_1d,return_5d,daily_return,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type
2008-07-18,97.2992,97.5198,96.5812,97.1468,346099675,0.005352397195062419,0.01673827154033325,0.005352397195062419,0.21110571500156933,97.1468,97.0,30,0.0821917808219178,0.21110571500156933,0.03,call
2008-07-21,97.5966,97.8264,96.6196,97.1938,288854461,0.00048380389266555746,0.026358612722378716,0.00048380389266555746,0.20005802906174705,97.1938,97.0,30,0.0821917808219178,0.20005802906174705,0.03,call
2008-07-22,96.5812,98.6198,96.3514,98.3901,384819793,0.012308398272317778,0.054184537285351775,0.012308398272317778,0.20649941125446397,98.3901,98.0,30,0.0821917808219178,0.20649941125446397,0.03,call
2008-07-23,98.6886,99.643,98.4484,98.8689,403994631,0.004866343260145012,0.03382691702419338,0.004866343260145012,0.20769636551200296,98.8689,99.0,30,0.0821917808219178,0.20769636551200296,0.03,call
2008-07-24,98.9943,99.0505,96.5908,96.8206,322257078,-0.020717333762183987,0.0019766200004966983,-0.020717333762183987,0.217671035564623,96.8206,97.0,30,0.0821917808219178,0.217671035564623,0.03,call
2008-07-25,97.079,97.5773,96.6006,96.8014,284017379,-0.00019830490618732988,-0.003555443926099411,-0.00019830490618732988,0.19662279025199375,96.8014,97.0,30,0.0821917808219178,0.19662279025199375,0.03,call
2008-07-28,96.8206,97.2031,95.2127,95.3848,265965055,-0.014634085870658953,-0.018612298315324627,-0.014634085870658953,0.20215301877847597,95.3848,95.0,30,0.0821917808219178,0.20215301877847597,0.03,call
2008-07-29,95.6528,97.4808,95.3848,97.404,338939376,0.02116899128582328,-0.010022349809584608,0.02116899128582328,0.21719788619478392,97.404,97.0,30,0.0821917808219178,0.21719788619478392,0.03,call
2008-07-30,98.0921,99.2136,97.404,99.1561,459742330,0.0179879676399326,0.0029048568356682125,0.0179879676399326,0.2268397054639542,99.1561,99.0,30,0.0821917808219178,0.2268397054639542,0.03,call
2008-07-31,98.3215,99.1839,97.6911,97.8527,359543142,-0.013144930064816984,0.010659921545621565,-0.013144930064816984,0.22304642568071845,97.8527,98.0,30,0.0821917808219178,0.22304642568071845,0.03,call
2008-08-01,98.1019,98.2382,96.7916,97.2896,322346621,-0.005754567835123625,0.005043315489238642,-0.005754567835123625,0.2240696347784551,97.2896,97.0,30,0.0821917808219178,0.2240696347784551,0.03,call
2008-08-04,97.1838,97.2798,96.2839,96.4572,243994523,-0.008555899088905639,0.011242881465390653,-0.008555899088905639,0.22337797034891924,96.4572,96.0,30,0.0821917808219178,0.22337797034891924,0.03,call
2008-08-05,97.1656,99.1749,96.4379,99.0119,326132210,0.026485321987368415,0.016507535624820324,0.026485321987368415,0.2341049484752364,99.0119,99.0,30,0.0821917808219178,0.2341049484752364,0.03,call
2008-08-06,98.783,99.768,98.3901,99.4622,271606379,0.004547938177128286,0.0030870516286944927,0.004547938177128286,0.22220960305518128,99.4622,99.0,30,0.0821917808219178,0.22220960305518128,0.03,call
2008-08-07,98.735,99.5586,97.6238,98.008,319247491,-0.014620629746778135,0.0015870793549896955,-0.014620629746778135,0.22936161506701191,98.008,98.0,30,0.0821917808219178,0.22936161506701191,0.03,call
2008-08-08,97.652,100.257,97.4808,99.8268,338040018,0.018557668761733925,0.02607884090385837,0.018557668761733925,0.2325175653159046,99.8268,100.0,30,0.0821917808219178,0.2325175653159046,0.03,call
2008-08-11,99.8846,101.463,99.7012,100.842,323282708,0.010169613771051411,0.04545850387529393,0.010169613771051411,0.23018598360322415,100.842,101.0,30,0.0821917808219178,0.23018598360322415,0.03,call
2008-08-12,100.526,100.833,99.3196,99.8068,276331213,-0.010265563951528112,0.008028327908059518,-0.010265563951528112,0.22640613895930164,99.8068,100.0,30,0.0821917808219178,0.22640613895930164,0.03,call
2008-08-13,99.3553,100.026,98.5233,99.1839,332409155,-0.006241057723521903,-0.002798047901614864,-0.006241057723521903,0.21427441556024587,99.1839,99.0,30,0.0821917808219178,0.21427441556024587,0.03,call
2008-08-14,98.6591,100.526,98.5706,99.9325,310490514,0.007547595930387896,0.01963615215084502,0.007547595930387896,0.21300476862005419,99.9325,100.0,30,0.0821917808219178,0.21300476862005419,0.03,call
2008-08-15,100.257,100.666,99.768,100.458,234602491,0.005258549520926525,0.006322951351741102,0.005258549520926525,0.21298407752264328,100.458,100.0,30,0.0821917808219178,0.21298407752264328,0.03,call
2008-08-18,100.628,100.647,98.5144,99.0309,223287088,-0.014205936809412845,-0.01795977866365206,-0.014205936809412845,0.22040737594344012,99.0309,99.0,30,0.0821917808219178,0.22040737594344012,0.03,call
2008-08-19,98.3411,98.8393,97.6152,97.9886,252318021,-0.010524997753226462,-0.018217195621941462,-0.010524997753226462,0.21980951287432612,97.9886,98.0,30,0.0821917808219178,0.21980951287432612,0.03,call
2008-08-20,98.3127,98.7251,97.4516,98.4682,292269878,0.004894446905048033,-0.007215888869060438,0.004894446905048033,0.21981798022361212,98.4682,98.0,30,0.0821917808219178,0.21981798022361212,0.03,call
2008-08-21,97.7882,99.0778,97.6717,98.6198,234089751,0.001539583337564876,-0.01313586671002931,0.001539583337564876,0.20590410193657016,98.6198,99.0,30,0.0821917808219178,0.20590410193657016,0.03,call
2008-08-22,99.2711,100.026,98.6198,100.026,217377045,0.014258799957006518,-0.004300304604909488,0.014258799957006518,0.21111663048193421,100.026,100.0,30,0.0821917808219178,0.21111663048193421,0.03,call
2008-08-25,99.3652,100.026,97.7882,98.0179,222848726,-0.02007578029712276,-0.010229130503711548,-0.02007578029712276,0.21749602586488745,98.0179,98.0,30,0.0821917808219178,0.21749602586488745,0.03,call
2008-08-26,98.0179,98.669,97.652,98.3127,206233023,0.003007613915417595,0.003307527610354688,0.003007613915417595,0.20484479944965578,98.3127,98.0,30,0.0821917808219178,0.20484479944965578,0.03,call
2008-08-27,98.4484,99.3936,98.2568,99.2335,221676849,0.009366033076092961,0.007772052297086773,0.009366033076092961,0.19725188655922918,99.2335,99.0,30,0.0821917808219178,0.19725188655922918,0.03,call
2008-08-28,99.749,100.565,99.2335,100.467,217146097,0.012430278081494661,0.018730518617965153,0.012430278081494661,0.19533564371839005,100.467,100.0,30,0.0821917808219178,0.19533564371839005,0.03,call
2008-08-29,100.093,100.438,99.1364,99.3553,245236538,-0.011065324932564957,-0.006705256633275369,-0.011065324932564957,0.19879137177584463,99.3553,99.0,30,0.0821917808219178,0.19879137177584463,0.03,call
2008-09-02,100.332,100.842,98.4293,98.7633,327227802,-0.005958413894377013,0.0076047334211404305,-0.005958413894377013,0.19732197506464577,98.7633,99.0,30,0.0821917808219178,0.19732197506464577,0.03,call
2008-09-03,98.6788,99.1264,97.931,98.6788,326553988,-0.0008555809698542749,0.0037238322210659813,-0.0008555809698542749,0.17336841451997376,98.6788,99.0,30,0.0821917808219178,0.17336841451997376,0.03,call
2008-09-04,97.9691,98.2,95.6339,95.6912,441245068,-0.0302760065991885,-0.03569661455052997,-0.0302760065991885,0.20256435514382962,95.6912,96.0,30,0.0821917808219178,0.20256435514382962,0.03,call
2008-09-05,95.1264,96.4284,94.1141,96.007,375242128,0.003300198973364532,-0.04439268615565306,0.003300198973364532,0.1975081518909584,96.007,96.0,30,0.0821917808219178,0.1975081518909584,0.03,call
2008-09-08,98.7919,98.9271,96.007,97.9886,471976131,0.020640161654879252,-0.013755682887576115,0.020640161654879252,0.20035497464667135,97.9886,98.0,30,0.0821917808219178,0.20035497464667135,0.03,call
2008-09-09,98.0833,98.3029,94.7551,95.0701,489056106,-0.029784076923234037,-0.03739445725284596,-0.029784076923234037,0.2203943132533787,95.0701,95.0,30,0.0821917808219178,0.2203943132533787,0.03,call
2008-09-10,95.5763,96.3996,94.5647,95.4517,387428056,0.0040138802841271914,-0.03270307300048225,0.0040138802841271914,0.2198502435720342,95.4517,95.0,30,0.0821917808219178,0.2198502435720342,0.03,call
2008-09-11,94.2086,96.9927,93.8153,96.8206,486519108,0.014341284649723285,0.011802548196699458,0.014341284649723285,0.2267838693844361,96.8206,97.0,30,0.0821917808219178,0.2267838693844361,0.03,call
2008-09-12,95.9017,97.3378,95.5475,97.2312,386047262,0.004240833045860093,0.01275115356171952,0.004240833045860093,0.22540966721052824,97.2312,97.0,30,0.0821917808219178,0.22540966721052824,0.03,call
2008-09-15,93.8441,96.9354,92.5002,92.6535,626806761,-0.047080566731666496,-0.05444612944771132,-0.047080566731666496,0.27614844234901353,92.6535,93.0,30,0.0821917808219178,0.27614844234901353,0.03,call
2008-09-16,90.4405,94.357,90.274,94.1893,754003258,0.016575736480543224,-0.009264742542608007,0.016575736480543224,0.28244137363770866,94.1893,94.0,30,0.0821917808219178,0.28244137363770866,0.03,call
2008-09-17,92.3145,94.0105,89.5083,89.9666,808895117,-0.044832056295141864,-0.05746466537526307,-0.044832056295141864,0.3194401944064289,89.9666,90.0,30,0.0821917808219178,0.3194401944064289,0.03,call
2008-09-18,91.0828,93.9675,87.7854,92.6341,1005928269,0.029649892293362345,-0.04323976509131311,0.029649892293362345,0.3400702150904898,92.6341,93.0,30,0.0821917808219178,0.3400702150904898,0.03,call
2008-09-19,97.7589,98.7633,89.8941,95.7678,649540418,0.033828795227675235,-0.015050724458815723,0.033828795227675235,0.36404048052675114,95.7678,96.0,30,0.0821917808219178,0.36404048052675114,0.03,call
2008-09-22,96.0356,96.2757,92.8609,93.6047,323983493,-0.022586923788580293,0.010266206889108398,-0.022586923788580293,0.3667543829155072,93.6047,94.0,30,0.0821917808219178,0.3667543829155072,0.03,call
2008-09-23,93.2401,94.1331,91.2597,91.4589,425421724,-0.02292406257378099,-0.028988430745318206,-0.02292406257378099,0.36864199076941356,91.4589,91.0,30,0.0821917808219178,0.36864199076941356,0.03,call
2008-09-24,92.101,92.5893,90.8634,91.7519,404218659,0.003203624797586846,0.019844031007062668,0.003203624797586846,0.36868641061311236,91.7519,92.0,30,0.0821917808219178,0.36868641061311236,0.03,call
2008-09-25,92.1298,94.0669,91.3872,93.1942,425451219,0.015719565480387665,0.006046369533465379,0.015719565480387665,0.3722287011747965,93.1942,93.0,30,0.0821917808219178,0.3722287011747965,0.03,call
2008-09-26,91.6895,93.7494,91.4234,93.2401,370579647,0.0004925199207677089,-0.02639404893920494,0.0004925199207677089,0.3681093277502059,93.2401,93.0,30,0.0821917808219178,0.3681093277502059,0.03,call
2008-09-29,91.9566,93.5023,85.633,85.9192,595642273,-0.078516646807543,-0.0821059198950479,-0.078516646807543,0.4543392642551145,85.9192,86.0,30,0.0821917808219178,0.4543392642551145,0.03,call
2008-09-30,87.5778,90.1198,86.9636,89.4986,425784732,0.04166007132282412,-0.0214336712993487,0.04166007132282412,0.48591047045576596,89.4986,89.0,30,0.0821917808219178,0.48591047045576596,0.03,call
2008-10-01,88.9359,90.0263,87.909,89.5447,431713954,0.00051509185618559,-0.02405617758324352,0.00051509185618559,0.48606963578853285,89.5447,90.0,30,0.0821917808219178,0.48606963578853285,0.03,call
2008-10-02,88.695,88.8135,85.7028,86.2856,473899016,-0.036396347299170184,-0.07413122275849782,-0.036396347299170184,0.4908544719780162,86.2856,86.0,30,0.0821917808219178,0.4908544719780162,0.03,call
2008-10-03,87.0859,89.0795,84.6116,85.1353,598584704,-0.013331309048091433,-0.08692397369801186,-0.013331309048091433,0.4908107963262519,85.1353,85.0,30,0.0821917808219178,0.4908107963262519,0.03,call
2008-10-06,82.6699,83.0345,77.644,80.7949,791650975,-0.050982377462697626,-0.05964091844430586,-0.050982377462697626,0.5057797403884856,80.7949,81.0,30,0.0821917808219178,0.5057797403884856,0.03,call
2008-10-07,82.4314,82.8086,76.885,77.1779,700174926,-0.044767677167742104,-0.1376636059111539,-0.044767677167742104,0.5165841658547248,77.1779,77.0,30,0.0821917808219178,0.5165841658547248,0.03,call
2008-10-08,75.2418,78.8355,74.6923,75.2322,940699432,-0.025210584895416832,-0.15983637222526847,-0.025210584895416832,0.5165908490665775,75.2322,75.0,30,0.0821917808219178,0.5165908490665775,0.03,call
2008-10-09,76.8929,77.6288,69.6311,69.9805,693104588,-0.06980654560148447,-0.1889666410154185,-0.06980654560148447,0.5466309617528674,69.9805,70.0,30,0.0821917808219178,0.5466309617528674,0.03,call
2008-10-10,66.9378,72.4748,64.4831,68.2818,1129618724,-0.02427390487350045,-0.19796136267799602,-0.02427390487350045,0.542307843247179,68.2818,68.0,30,0.0821917808219178,0.542307843247179,0.03,call
2008-10-13,72.426,78.1943,69.4015,78.1943,592197777,0.14517045537756768,-0.03218767521217303,0.14517045537756768,0.77856187148574,78.1943,78.0,30,0.0821917808219178,0.77856187148574,0.03,call
2008-10-14,80.7766,81.4176,74.9241,77.0362,708567127,-0.014810542456419551,-0.0018360178237551983,-0.014810542456419551,0.7737305469254789,77.0362,77.0,30,0.0821917808219178,0.7737305469254789,0.03,call
2008-10-15,75.1957,75.4562,69.2158,69.4542,628129426,-0.09842126169255483,-0.07680222032587114,-0.09842126169255483,0.8281955214888973,69.4542,69.0,30,0.0821917808219178,0.8281955214888973,0.03,call
2008-10-16,70.4333,73.1169,66.7695,72.3475,918695683,0.04165766793080894,0.03382370803295198,0.04165766793080894,0.8371739367981977,72.3475,72.0,30,0.0821917808219178,0.8371739367981977,0.03,call
2008-10-17,70.9771,76.0659,70.7108,71.9139,617945408,-0.005993296243823165,0.053192798080894166,-0.005993296243823165,0.8206696740691537,71.9139,72.0,30,0.0821917808219178,0.8206696740691537,0.03,call
2008-10-20,73.5688,76.4554,72.5983,76.2351,416431807,0.06008852252485264,-0.025055534738465557,0.06008852252485264,0.8593917457159734,76.2351,76.0,30,0.0821917808219178,0.8593917457159734,0.03,call
2008-10-21,74.813,76.1022,73.4636,73.9613,462064919,-0.02982615619314477,-0.03991500099953005,-0.02982615619314477,0.8612385674950486,73.9613,74.0,30,0.0821917808219178,0.8612385674950486,0.03,call
2008-10-22,71.907,73.9613,67.5333,69.9308,669009365,-0.054494715479581735,0.006862076015561325,-0.054494715479581735,0.874475578007264,69.9308,70.0,30,0.0821917808219178,0.874475578007264,0.03,call
2008-10-23,69.6588,71.3301,66.2068,70.7452,822596010,0.011645798417864395,-0.022147275303224023,0.011645798417864395,0.8728762542167288,70.7452,71.0,30,0.0821917808219178,0.8728762542167288,0.03,call
2008-10-24,64.8553,69.3776,64.8084,67.1561,707431920,-0.050732770562525786,-0.06615967149605295,-0.050732770562525786,0.8818277161621039,67.1561,67.0,30,0.0821917808219178,0.8818277161621039,0.03,call
2008-10-27,66.3291,69.0618,64.5795,64.77,518752364,-0.03553065172039471,-0.15039135516317292,-0.03553065172039471,0.8534025555413587,64.77,65.0,30,0.0821917808219178,0.8534025555413587,0.03,call
2008-10-28,67.3906,72.7092,65.218,72.3398,829430527,0.11687200864597802,-0.021923627626880493,0.11687200864597802,0.9528954196966793,72.3398,72.0,30,0.0821917808219178,0.9528954196966793,0.03,call
2008-10-29,72.3475,74.9717,71.0543,71.8133,688727824,-0.007278151169895386,0.02691946896074393,-0.007278151169895386,0.9522720700655218,71.8133,72.0,30,0.0821917808219178,0.9522720700655218,0.03,call
2008-10-30,73.899,74.4865,71.6766,74.2999,537343001,0.03462589798825566,0.0502465184917138,0.03462589798825566,0.9588377575454183,74.2999,74.0,30,0.0821917808219178,0.9588377575454183,0.03,call
2008-10-31,73.358,76.0533,72.8958,74.7095,533348274,0.005512793422333129,0.11247526285773013,0.005512793422333129,0.9591999097231643,74.7095,75.0,30,0.0821917808219178,0.9591999097231643,0.03,call
2008-11-03,74.6693,75.3727,74.0273,74.9241,266436677,0.002872459325788501,0.15677165354330702,0.002872459325788501,0.9437551029547886,74.9241,75.0,30,0.0821917808219178,0.9437551029547886,0.03,call
2008-11-04,76.4256,77.8165,74.6148,77.4707,449720406,0.03398906359902876,0.07092776037533977,0.03398906359902876,0.9379561748858005,77.4707,77.0,30,0.0821917808219178,0.9379561748858005,0.03,call
2008-11-05,76.5376,77.7033,73.2951,74.214,506005808,-0.04203782849516002,0.03342974073047755,-0.04203782849516002,0.9462491102646304,74.214,74.0,30,0.0821917808219178,0.9462491102646304,0.03,call
2008-11-06,72.8815,73.6338,69.4819,70.1032,619517286,-0.055391166087261134,-0.056483252332775624,-0.055391166087261134,0.9332443123169439,70.1032,70.0,30,0.0821917808219178,0.9332443123169439,0.03,call
2008-11-07,70.7108,72.5226,70.1032,72.4192,493218999,0.033037008296340264,-0.03065607452867447,0.033037008296340264,0.9342753570580322,72.4192,72.0,30,0.0821917808219178,0.9342753570580322,0.03,call
2008-11-10,73.4577,73.7046,70.1499,71.4687,391299076,-0.013124972383014466,-0.04611867209616127,-0.013124972383014466,0.7733823627264232,71.4687,71.0,30,0.0821917808219178,0.7733823627264232,0.03,call
2008-11-11,70.0255,71.0888,68.3947,69.2618,542546459,-0.030879252036206117,-0.10596135054930444,-0.030879252036206117,0.7786214570678296,69.2618,69.0,30,0.0821917808219178,0.7786214570678296,0.03,call
2008-11-12,68.0702,69.5563,65.6726,66.2145,588861380,-0.04399683519631303,-0.10778963537876951,-0.04399683519631303,0.7123937365712503,66.2145,66.0,30,0.0821917808219178,0.7123937365712503,0.03,call
2008-11-13,66.4517,70.7757,63.3371,70.3424,977007361,0.0623413300712079,0.0034121124285337867,0.0623413300712079,0.7324932621415369,70.3424,70.0,30,0.0821917808219178,0.7324932621415369,0.03,call
2008-11-14,68.9813,71.0258,66.754,66.8296,700354806,-0.04993858611591295,-0.07718395121735677,-0.04993858611591295,0.7532476073171614,66.8296,67.0,30,0.0821917808219178,0.7532476073171614,0.03,call
2008-11-17,66.6441,68.3285,65.7033,65.9423,538589534,-0.013277050887630537,-0.07732615816434318,-0.013277050887630537,0.7163646477138426,65.9423,66.0,30,0.0821917808219178,0.7163646477138426,0.03,call
2008-11-18,65.6957,67.292,63.9709,67.1866,679342730,0.018869526843922513,-0.029961681619594005,0.018869526843922513,0.7159902887535008,67.1866,67.0,30,0.0821917808219178,0.7159902887535008,0.03,call
2008-11-19,66.2823,67.0229,62.4338,62.8779,724277275,-0.06413034742046775,-0.05039077543438375,-0.06413034742046775,0.7257807496996281,62.8779,63.0,30,0.0821917808219178,0.7257807496996281,0.03,call
2008-11-20,61.8241,63.6616,57.9067,58.2108,1055265525,-0.07422480712619217,-0.17246497134018746,-0.07422480712619217,0.7637292820795871,58.2108,58.0,30,0.0821917808219178,0.7637292820795871,0.03,call
2008-11-21,59.7625,62.4184,57.3564,61.3553,931601566,0.05401918544325102,-0.08191430144726286,0.05401918544325102,0.7775132863514983,61.3553,61.0,30,0.0821917808219178,0.7775132863514983,0.03,call
2008-11-24,63.2032,67.1064,62.0011,65.6045,678463198,0.06925563072790775,-0.005122660265110546,0.06925563072790775,0.8084064638524914,65.6045,66.0,30,0.0821917808219178,0.8084064638524914,0.03,call
2008-11-25,67.357,67.5169,64.6685,66.0888,588676992,0.007382115556097579,-0.016339567711418534,0.007382115556097579,0.6859456127523299,66.0888,66.0,30,0.0821917808219178,0.6859456127523299,0.03,call
2008-11-26,65.04,68.8157,64.9938,68.6463,479975214,0.03869793368921792,0.09173970504740137,0.03869793368921792,0.7019204286815657,68.6463,69.0,30,0.0821917808219178,0.7019204286815657,0.03,call
2008-11-28,68.3801,69.5403,68.2653,69.5058,155410235,0.012520703956367507,0.19403615823867737,0.012520703956367507,0.6912102687598934,69.5058,70.0,30,0.0821917808219178,0.6912102687598934,0.03,call
2008-12-01,67.5169,67.5495,63.1572,63.3499,480631453,-0.08856670954078649,0.03250900900166731,-0.08856670954078649,0.7546415285051029,63.3499,63.0,30,0.0821917808219178,0.7546415285051029,0.03,call
2008-12-02,64.4006,65.9588,63.2981,65.7923,608892292,0.03855412557873028,0.002862608510086906,0.03855412557873028,0.7713575413992508,65.7923,66.0,30,0.0821917808219178,0.7713575413992508,0.03,call
2008-12-03,64.3498,67.763,64.1489,67.3735,674110501,0.024033207533404433,0.019438997227972044,0.024033207533404433,0.7654106910503424,67.3735,67.0,30,0.0821917808219178,0.7654106910503424,0.03,call
2008-12-04,66.3991,67.9352,64.6072,65.8143,575914542,-0.023142630262640407,-0.041254954746286265,-0.023142630262640407,0.7564459220640758,65.8143,66.0,30,0.0821917808219178,0.7564459220640758,0.03,call
2008-12-05,64.5423,68.2186,63.4504,67.8404,611846142,0.030785102933557074,-0.023960590339223375,0.030785102933557074,0.7418613903850573,67.8404,68.0,30,0.0821917808219178,0.7418613903850573,0.03,call
2008-12-08,69.7001,71.2735,67.9591,70.2083,535314276,0.03490398051898258,0.10826220720158974,0.03490398051898258,0.7430124796989876,70.2083,70.0,30,0.0821917808219178,0.7430124796989876,0.03,call
2008-12-09,69.7249,71.0802,68.652,69.054,480677749,-0.016441076055110138,0.049575710227488745,-0.016441076055110138,0.7438528105721054,69.054,69.0,30,0.0821917808219178,0.7438528105721054,0.03,call
2008-12-10,69.6848,70.4878,68.6654,69.5222,513752810,0.0067802010021142944,0.031892361239953315,0.0067802010021142944,0.7355273321389513,69.5222,70.0,30,0.0821917808219178,0.7355273321389513,0.03,call
2008-12-11,69.0846,70.2083,67.4117,67.849,474802741,-0.02406713251306769,0.030915773623665377,-0.02406713251306769,0.7225648926075049,67.849,68.0,30,0.0821917808219178,0.7225648926075049,0.03,call
2008-12-12,66.0056,68.7191,65.7336,68.658,538067378,0.011923536087488307,0.012051815732218474,0.011923536087488307,0.6882728011085493,68.658,69.0,30,0.0821917808219178,0.6882728011085493,0.03,call
2008-12-15,68.68,68.7851,66.5789,67.7046,332900226,-0.013886218648955673,-0.03566102583312791,-0.013886218648955673,0.6653032518298052,67.7046,68.0,30,0.0821917808219178,0.6653032518298052,0.03,call
2008-12-16,68.1286,70.996,68.0327,70.8877,489539858,0.04701453077043505,0.026554580473252765,0.04701453077043505,0.681761013527868,70.8877,71.0,30,0.0821917808219178,0.681761013527868,0.03,call
2008-12-17,70.0868,71.3137,69.4819,70.2007,373410979,-0.009691385106301853,0.009759472513815703,-0.009691385106301853,0.6813224510484703,70.2007,70.0,30,0.0821917808219178,0.6813224510484703,0.03,call
2008-12-18,70.5174,70.7271,68.0548,68.8932,485819295,-0.018625170404283797,0.01539005733319554,-0.018625170404283797,0.6396526772662808,68.8932,69.0,30,0.0821917808219178,0.6396526772662808,0.03,call
2008-12-19,68.744,69.9152,67.966,68.0396,390806815,-0.012390192355704155,-0.009006962043753175,-0.012390192355704155,0.5716566191244142,68.0396,68.0,30,0.0821917808219178,0.5716566191244142,0.03,call
2008-12-22,68.343,68.4108,65.9588,67.1713,316499375,-0.012761685841774395,-0.007876865087453444,-0.012761685841774395,0.549786371299477,67.1713,67.0,30,0.0821917808219178,0.549786371299477,0.03,call
2008-12-23,67.5333,67.8404,66.1989,66.4737,287441119,-0.01038538780699505,-0.06226750197848152,-0.01038538780699505,0.496667237933492,66.4737,66.0,30,0.0821917808219178,0.496667237933492,0.03,call
2008-12-24,66.6996,67.0229,66.3532,66.8613,80543275,0.005830877474851004,-0.047569326231789666,0.005830877474851004,0.49643879480745545,66.8613,67.0,30,0.0821917808219178,0.49643879480745545,0.03,call
2008-12-26,67.3092,67.357,66.7416,67.2471,96917532,0.005770154035293906,-0.023893504729058712,0.005770154035293906,0.47668960359108303,67.2471,67.0,30,0.0821917808219178,0.47668960359108303,0.03,call
2008-12-29,67.3092,67.3831,66.043,67.0546,166445091,-0.0028625769735797224,-0.014476863473624202,-0.0028625769735797224,0.474198157267395,67.0546,67.0,30,0.0821917808219178,0.474198157267395,0.03,call
2008-12-30,67.5169,68.7049,67.0317,68.6463,218466308,0.02373737223098793,0.021958782992140824,0.02373737223098793,0.35212408510666793,68.6463,69.0,30,0.0821917808219178,0.35212408510666793,0.03,call
2008-12-31,68.7277,70.1882,68.5679,69.6244,251628739,0.014248400860643606,0.04739769262129245,0.014248400860643606,0.3306362516325905,69.6244,70.0,30,0.0821917808219178,0.3306362516325905,0.03,call
2009-01-02,69.7787,72.0909,69.3201,71.7244,295044066,0.030161839814777602,0.07273415264136363,0.030161839814777602,0.33646198471655336,71.7244,72.0,30,0.0821917808219178,0.33646198471655336,0.03,call
2009-01-05,71.4687,72.9494,70.8965,71.6383,311970048,-0.0012004283061273213,0.06529947016302562,-0.0012004283061273213,0.3222669370780856,71.6383,72.0,30,0.0821917808219178,0.3222669370780856,0.03,call
2009-01-06,72.2478,72.8729,71.5062,72.1148,425747758,0.006651469953921296,0.07546387570725965,0.006651469953921296,0.30713278031724306,72.1148,72.0,30,0.0821917808219178,0.30713278031724306,0.03,call
2009-01-07,70.9834,71.1837,69.5929,69.9566,364267959,-0.02992728261050448,0.01908770028391915,-0.02992728261050448,0.3046772513066784,69.9566,70.0,30,0.0821917808219178,0.3046772513066784,0.03,call
2009-01-08,69.5642,70.28,69.1852,70.2391,341957831,0.004038217980862457,0.008828801397211317,0.004038217980862457,0.29863773374163327,70.2391,70.0,30,0.0821917808219178,0.29863773374163327,0.03,call
2009-01-09,70.3355,70.4553,65.8591,68.7354,429220239,-0.021408303921889638,-0.04167340542409559,-0.021408303921889638,0.30803848575433734,68.7354,69.0,30,0.0821917808219178,0.30803848575433734,0.03,call
2009-01-12,68.5431,68.5985,66.6632,67.0834,360328840,-0.024034194898116534,-0.06358191079352804,-0.024034194898116534,0.30800492954842495,67.0834,67.0,30,0.0821917808219178,0.30800492954842495,0.03,call
2009-01-13,66.916,67.8011,66.5053,67.2077,462362848,0.0018529174132497772,-0.068045671623578,0.0018529174132497772,0.30472208525849365,67.2077,67.0,30,0.0821917808219178,0.30472208525849365,0.03,call
2009-01-14,65.999,66.1586,64.1641,65.0935,565060398,-0.031457704995112135,-0.06951595703621949,-0.031457704995112135,0.32062743551631157,65.0935,65.0,30,0.0821917808219178,0.32062743551631157,0.03,call
2009-01-15,64.9033,65.7751,63.052,65.1183,691873770,0.00038099042147066164,-0.0729052621687919,0.00038099042147066164,0.2642979009137646,65.1183,65.0,30,0.0821917808219178,0.2642979009137646,0.03,call
2009-01-16,66.245,66.3454,64.0741,65.6276,517544937,0.007821150122162113,-0.045213965438478554,0.007821150122162113,0.2666868865555564,65.6276,66.0,30,0.0821917808219178,0.2666868865555564,0.03,call
2009-01-20,64.9873,65.6276,61.761,62.162,544505842,-0.05280705069208691,-0.07336241156530521,-0.05280705069208691,0.31591878800072426,62.162,62.0,30,0.0821917808219178,0.31591878800072426,0.03,call
2009-01-21,63.2186,64.9938,62.0874,64.8476,472777695,0.04320324313889512,-0.03511651194729182,0.04320324313889512,0.3574291301553286,64.8476,65.0,30,0.0821917808219178,0.3574291301553286,0.03,call
2009-01-22,63.5911,64.84,62.6252,63.8435,554656941,-0.015483996323688132,-0.01920314624348063,-0.015483996323688132,0.35862895492695146,63.8435,64.0,30,0.0821917808219178,0.35862895492695146,0.03,call
2009-01-23,62.4184,64.8006,62.162,64.1241,501335187,0.004395122447860889,-0.015267597587774961,0.004395122447860889,0.3580429672639954,64.1241,64.0,30,0.0821917808219178,0.3580429672639954,0.03,call
2009-01-26,64.4924,65.8591,63.8885,64.5653,412511546,0.00688040845797433,-0.016186787266333158,0.00688040845797433,0.35834934841818916,64.5653,65.0,30,0.0821917808219178,0.35834934841818916,0.03,call
2009-01-27,64.9115,65.6957,64.2686,65.218,355278510,0.010109145314898482,0.049161867378784585,0.010109145314898482,0.35984508002561855,65.218,65.0,30,0.0821917808219178,0.35984508002561855,0.03,call
2009-01-28,66.6583,67.8567,66.4077,67.424,428126993,0.0338250176331687,0.03973007482158186,0.0338250176331687,0.38067388790324663,67.424,67.0,30,0.0821917808219178,0.38067388790324663,0.03,call
2009-01-29,66.4373,67.4998,65.171,65.2343,381822300,-0.03247656620787853,0.021784519958962134,-0.03247656620787853,0.3874943316946489,65.2343,65.0,30,0.0821917808219178,0.3874943316946489,0.03,call
