date,open,high,low,close,volume,return_1d,return_5d,daily_return,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,option_price,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega
2010-12-23,96.9258,97.0209,96.6962,96.8881,90818388,-0.0013687772428415,0.0058719406161591,-0.0013687772428415,0.1089005421920782,96.8881,97.0,30,0.0821917808219178,0.1089005421920782,0.03,call,1.2704863165653464,0.5229731357745816,0.13166626686685493,-8.81099456856434,11.063023456304036,52.29731357745816,13.166626686685493,-881.099456856434,1106.3023456304036
2010-12-27,96.5619,97.0114,96.486,96.9354,75303116,0.0004881920483528,0.0106775739667797,0.0004881920483528,0.096458806261133,96.9354,97.0,30,0.0821917808219178,0.096458806261133,0.03,call,1.1578281743371193,0.5314443437021347,0.14836100178578485,-7.996161755744603,11.052355456302937,53.14443437021347,14.836100178578485,-799.6161755744603,1105.2355456302937
2010-12-28,97.079,97.1178,96.8206,97.05,71650669,0.0011822306401996,0.0093551255583694,0.0011822306401996,0.0966287194931328,97.05,97.0,30,0.0821917808219178,0.0966287194931328,0.03,call,1.2215764387909118,0.5483372874277415,0.14729586339567122,-8.036690355480674,11.018341902546332,54.83372874277415,14.729586339567122,-803.6690355480674,1101.8341902546333
2010-12-29,97.1468,97.3283,97.079,97.0986,75179103,0.000500772797527,0.003570945013648,0.000500772797527,0.091980306338197,97.0986,97.0,30,0.0821917808219178,0.091980306338197,0.03,call,1.1972968467198157,0.5577310657116832,0.15417314119165398,-7.737584866173027,10.988993062653213,55.77310657116832,15.417314119165399,-773.7584866173027,1098.8993062653212
2010-12-30,97.0404,97.2702,96.8303,96.9735,99285113,-0.0012883810889138,-0.0004885545279418,-0.0012883810889138,0.0636190108318035,96.9735,97.0,30,0.0821917808219178,0.0636190108318035,0.03,call,0.8161047924011555,0.5514517442184683,0.22367828663820805,-5.836510418667395,10.998799142630432,55.14517442184683,22.367828663820806,-583.6510418667394,1099.8799142630432
2010-12-31,96.8014,97.0694,96.7251,97.0026,78672053,0.0003000819811598,0.001181775677302,0.0003000819811598,0.0481235967069301,97.0026,97.0,30,0.0821917808219178,0.0481235967069301,0.03,call,0.6626586727458346,0.5743903118899129,0.2928971988707052,-4.842944506407799,10.901052648762533,57.43903118899129,29.289719887070518,-484.2944506407799,1090.1052648762534
2011-01-03,97.7589,98.4859,96.9634,98.047,179673125,0.0107667217167375,0.0114674308869617,0.0107667217167375,0.0586609316840411,98.047,98.0,30,0.0821917808219178,0.0586609316840411,0.03,call,0.8110655175103716,0.5728116521107154,0.23790185035268727,-5.59544790779764,11.026654990001951,57.28116521107154,23.790185035268728,-559.544790779764,1102.665499000195
2011-01-04,98.2843,98.3127,97.3187,97.9786,178054418,-0.000697624608606,0.0095682637815559,-0.000697624608606,0.0584307251360909,97.9786,98.0,30,0.0821917808219178,0.0584307251360909,0.03,call,0.7698894433601993,0.5566709279020344,0.24060896676135027,-5.556158885438978,11.0928702606233,55.66709279020344,24.060896676135027,-555.6158885438978,1109.28702606233
2011-01-05,97.652,98.5528,97.548,98.5046,173563998,0.0053685192480805,0.014480126386992,0.0053685192480805,0.0596791095483426,98.5046,99.0,30,0.0821917808219178,0.0596791095483426,0.03,call,0.554884786858544,0.4441185827060148,0.2343842026439126,-5.345794584371978,11.155578215857108,44.41185827060148,23.43842026439126,-534.5794584371978,1115.5578215857108
2011-01-06,98.5331,98.6493,98.008,98.3127,158753039,-0.001948132371483,0.0138099583906943,-0.001948132371483,0.0608912677500351,98.3127,98.0,30,0.0821917808219178,0.0608912677500351,0.03,call,0.9952348092412961,0.6302314995234336,0.21995258877504936,-5.770134742689399,10.639757536199411,63.02314995234336,21.995258877504938,-577.01347426894,1063.975753619941
2011-01-07,98.4584,98.5902,97.2798,98.1214,151234777,-0.0019458320237366,0.0115337114675275,-0.0019458320237366,0.0616116721974138,98.1214,98.0,30,0.0821917808219178,0.0616116721974138,0.03,call,0.8866367085711389,0.5864864761572557,0.22475042243927582,-5.8068003382750994,10.957699221518254,58.648647615725565,22.475042243927582,-580.68003382751,1095.7699221518255
2011-01-10,97.652,98.1412,97.3283,97.9786,158568843,-0.0014553400175699,-0.000697624608606,-0.0014553400175699,0.0598259391620754,97.9786,98.0,30,0.0821917808219178,0.0598259391620754,0.03,call,0.7853696071073273,0.5555140990849278,0.23509478239644147,-5.648113778953172,11.097454297042292,55.55140990849278,23.509478239644146,-564.8113778953172,1109.7454297042293
2011-01-11,98.3608,98.5607,97.9495,98.3509,142900712,0.0037998093461224,0.0037998093461224,0.0037998093461224,0.0606158453598712,98.3509,98.0,30,0.0821917808219178,0.0606158453598712,0.03,call,1.016561266253305,0.639174354094945,0.2190644482749101,-5.748283449552386,10.557063543224967,63.9174354094945,21.906444827491008,-574.8283449552387,1055.7063543224967
2011-01-12,98.8985,99.3106,98.3804,99.1938,139850698,0.0085703333675644,0.0069966275686617,0.0085703333675644,0.0660640849144011,99.1938,99.0,30,0.0821917808219178,0.0660640849144011,0.03,call,0.9869288326256864,0.5959637802718332,0.20617344277383895,-6.170799249355083,11.015281313161452,59.59637802718332,20.617344277383896,-617.0799249355083,1101.5281313161452
2011-01-13,99.2335,99.2809,98.8007,99.0119,167438123,-0.0018337839663365,0.0071120007893181,-0.0018337839663365,0.0632249426711334,99.0119,99.0,30,0.0821917808219178,0.0632249426711334,0.03,call,0.8501630277404288,0.5602992363545478,0.21974601400132754,-5.944473169630422,11.19470438147432,56.02992363545478,21.974601400132755,-594.4473169630422,1119.470438147432
2011-01-14,98.8788,99.7869,98.8393,99.768,117459784,0.007636455819957,0.0167812526115609,0.007636455819957,0.06504181939801,99.768,100.0,30,0.0821917808219178,0.06504181939801,0.03,call,0.7492720267523154,0.5067798569702345,0.21441205620818818,-6.008599752666455,11.409137274375588,50.67798569702345,21.441205620818817,-600.8599752666455,1140.913727437559
2011-01-18,99.6609,100.016,99.5397,99.9225,148199849,0.0015485927351455,0.0198400467040762,0.0015485927351455,0.0610364103495301,99.9225,100.0,30,0.0821917808219178,0.0610364103495301,0.03,call,0.7845892951142517,0.5419526871990765,0.2268994066976332,-5.821016271876148,11.365206139056067,54.19526871990765,22.68994066976332,-582.1016271876148,1136.5206139056068
2011-01-19,99.8348,99.9325,98.6966,98.9361,196775962,-0.0098716505291601,0.0059501234864145,-0.0098716505291601,0.0742224434165767,98.9361,99.0,30,0.0821917808219178,0.0742224434165767,0.03,call,0.9321168026306239,0.538308966000417,0.1886241649873165,-6.655443128771842,11.263426808601713,53.8308966000417,18.862416498731648,-665.5443128771842,1126.3426808601712
2011-01-20,98.735,99.0407,98.1117,98.8195,227631464,-0.0011785384707906,-0.0037734213227035,-0.0011785384707906,0.0724841971438051,98.8195,99.0,30,0.0821917808219178,0.0724841971438051,0.03,call,0.8510049726559288,0.5164435406711881,0.19410680573851186,-6.484976233845066,11.2926999835168,51.64435406711881,19.410680573851185,-648.4976233845066,1129.26999835168
2011-01-21,99.4324,99.652,98.9173,99.0119,139303431,0.0019469841478654,0.0,0.0019469841478654,0.0722870283695818,99.0119,99.0,30,0.0821917808219178,0.0722870283695818,0.03,call,0.9517393016043414,0.5537502388985736,0.19265587622991442,-6.550836482332567,11.221368156910433,55.37502388985735,19.265587622991443,-655.0836482332567,1122.1368156910432
2011-01-24,98.9547,99.7201,98.946,99.5974,147317861,0.0059134306078358,-0.0017099671237271,0.0059134306078358,0.0736952768430219,99.5974,100.0,30,0.0821917808219178,0.0736952768430219,0.03,call,0.7642756287653825,0.47461695804740295,0.18920297476953898,-6.491704827406271,11.368207914088046,47.461695804740295,18.9202974769539,-649.1704827406271,1136.8207914088046
2011-01-25,99.3463,99.749,98.8393,99.652,217117819,0.0005482070817111,-0.0027070980009507,0.0005482070817111,0.0736858421093171,99.652,100.0,30,0.0821917808219178,0.0736858421093171,0.03,call,0.790364368776153,0.48494897927218916,0.18937235362992613,-6.531437263589488,11.389405538397478,48.494897927218915,18.937235362992613,-653.1437263589488,1138.9405538397477
2011-01-26,99.9046,100.351,99.7012,100.046,183079021,0.0039537590816041,0.0112183520474327,0.0039537590816041,0.0742353194504937,100.046,100.0,30,0.0821917808219178,0.0742353194504937,0.03,call,1.0023238835823776,0.5588712001565291,0.1853199725313033,-6.758397189425947,11.31776463849249,55.88712001565291,18.53199725313033,-675.8397189425947,1131.776463849249
2011-01-27,100.064,100.487,99.8846,100.303,159759579,0.0025688183435619,0.0150122192482251,0.0025688183435619,0.0742173511523601,100.303,100.0,30,0.0821917808219178,0.0742173511523601,0.03,call,1.1518262688340712,0.6059248880691424,0.18030051544670064,-6.784535493807351,11.065184356443803,60.59248880691423,18.030051544670066,-678.4535493807351,1106.5184356443804
2011-01-28,100.438,100.565,98.4195,98.5429,256496825,-0.017547830074873,-0.0047368043639198,-0.017547830074873,0.1004996987873128,98.5429,99.0,30,0.0821917808219178,0.1004996987873128,0.03,call,1.0304304677260774,0.4758250028647418,0.14025146648046674,-8.25369016812503,11.249966757056109,47.58250028647418,14.025146648046674,-825.3690168125029,1124.9966757056109
2011-01-31,98.8106,99.3553,98.5706,99.2809,193403492,0.0074891240261856,-0.00317779379783,0.0074891240261856,0.1032076992801935,99.2809,99.0,30,0.0821917808219178,0.1032076992801935,0.03,call,1.449838531703712,0.5768676353761302,0.1332769581553041,-8.67116044711778,11.14363734419967,57.68676353761302,13.32769581553041,-867.1160447117779,1114.363734419967
2011-02-01,99.8746,101.031,99.8348,100.852,216639072,0.0158247961088184,0.0120419058322964,0.0158247961088184,0.1107259888481727,100.852,101.0,30,0.0821917808219178,0.1107259888481727,0.03,call,1.3275064699691015,0.5188840178955297,0.12447292045950493,-9.291006715303098,11.521840725725438,51.88840178955297,12.447292045950494,-929.1006715303098,1152.1840725725438
2011-02-02,100.599,100.916,100.556,100.657,153324579,-0.0019335263554516,0.0061071906922813,-0.0019335263554516,0.1111278096556379,100.657,101.0,30,0.0821917808219178,0.1111278096556379,0.03,call,1.2333192239538278,0.4946337829232198,0.12439125298443679,-9.238688527682042,11.511421389185262,49.46337829232198,12.43912529844368,-923.8688527682042,1151.1421389185261
2011-02-03,100.506,101.041,99.9604,100.871,188967142,0.0021260319699574,0.0056628415899824,0.0021260319699574,0.1101734018136316,100.871,101.0,30,0.0821917808219178,0.1101734018136316,0.03,call,1.3310216304431108,0.521291637731746,0.12503559904069841,-9.258855445338076,11.520504059402654,52.129163773174604,12.503559904069842,-925.8855445338077,1152.0504059402654
2011-02-04,100.907,101.242,100.497,101.194,118104790,0.0032021096251648,0.0269030036664235,0.0032021096251648,0.1097308479629342,101.194,101.0,30,0.0821917808219178,0.1097308479629342,0.03,call,1.5008360173094033,0.5616320710526466,0.12381923319356138,-9.293513422524791,11.435489561252929,56.163207105264654,12.381923319356138,-929.3513422524791,1143.548956125293
2011-02-07,101.404,102.17,101.394,101.829,145673525,0.0062750755973672,0.0256655610495069,0.0062750755973672,0.1102176569161214,101.829,102.0,30,0.0821917808219178,0.1102176569161214,0.03,call,1.3235893067854292,0.5162457194771286,0.12388334620769788,-9.33975636485465,11.636850361853192,51.62457194771286,12.388334620769788,-933.9756364854651,1163.6850361853192
2011-02-08,101.929,102.353,101.642,102.295,128336884,0.0045762994824658,0.0143080950303413,0.0045762994824658,0.1098763876105397,102.295,102.0,30,0.0821917808219178,0.1098763876105397,0.03,call,1.5736160744314063,0.5736627420370101,0.12168815668422037,-9.399904638424093,11.499789449325773,57.366274203701,12.168815668422036,-939.9904638424093,1149.9789449325772
2011-02-09,102.029,102.343,101.541,102.085,189851375,-0.0020528862603256,0.0141867927714913,-0.0020528862603256,0.1106935316081473,102.085,102.0,30,0.0821917808219178,0.1106935316081473,0.03,call,1.4653140680403638,0.5476848895129405,0.12226282937885462,-9.439429374009762,11.592282120252507,54.768488951294046,12.226282937885461,-943.9429374009762,1159.2282120252507
2011-02-10,101.531,102.229,101.299,102.113,210799053,0.0002742812362248,0.0123127558961446,0.0002742812362248,0.1079339021581796,102.113,102.0,30,0.0821917808219178,0.1079339021581796,0.03,call,1.4487373616154642,0.5520882660141604,0.12517971418335194,-9.250743490731494,11.579299724877638,55.208826601416035,12.517971418335193,-925.0743490731495,1157.9299724877637
2011-02-11,101.701,102.813,101.681,102.697,126563413,0.0057191542702692,0.014852659248572,0.0057191542702692,0.1081939958088022,102.697,103.0,30,0.0821917808219178,0.1081939958088022,0.03,call,1.2465599089328094,0.5000094720709201,0.12523766247919993,-9.233929296330261,11.745784212290502,50.000947207092004,12.523766247919992,-923.3929296330261,1174.5784212290503
2011-02-14,102.631,102.983,102.535,102.909,131703198,0.0020643251506859,0.0106060159679464,0.0020643251506859,0.1060283296257214,102.909,103.0,30,0.0821917808219178,0.1060283296257214,0.03,call,1.3299402530654163,0.5268040032947576,0.12724445699058012,-9.161083256962632,11.743455289485974,52.68040032947576,12.724445699058013,-916.1083256962633,1174.3455289485973
2011-02-15,102.631,102.764,102.113,102.631,154918501,-0.0027014158139716,0.0032846180165209,-0.0027014158139716,0.1071086874649982,102.631,103.0,30,0.0821917808219178,0.1071086874649982,0.03,call,1.2010952940249524,0.4915333204751712,0.12655951248015945,-9.124015608666017,11.735591987664332,49.15333204751712,12.655951248015946,-912.4015608666017,1173.5591987664332
2011-02-16,102.937,103.387,102.734,103.251,168690004,0.0060410597187985,0.0114218543370721,0.0060410597187985,0.099608745646598,103.251,103.0,30,0.0821917808219178,0.099608745646598,0.03,call,1.4429373161763053,0.5737205109795795,0.13298524798469225,-8.767092825885323,11.606943275238313,57.37205109795796,13.298524798469224,-876.7092825885322,1160.6943275238314
2011-02-18,103.683,103.932,103.425,103.807,112972219,0.0053849357391211,0.0165894646127329,0.0053849357391211,0.0994194871745777,103.807,104.0,30,0.0821917808219178,0.0994194871745777,0.03,call,1.2118126384004455,0.514196073934645,0.13474809528641551,-8.741068024445262,11.865220796746112,51.419607393464496,13.47480952864155,-874.1068024445262,1186.5220796746112
2011-02-22,102.706,103.827,101.424,101.721,301964219,-0.0200949839606192,-0.0095036855993846,-0.0200949839606192,0.1277485823706588,101.721,102.0,30,0.0821917808219178,0.1277485823706588,0.03,call,1.4725068645736883,0.5043285438542991,0.10707882474213132,-10.535652222486226,11.633471161252482,50.43285438542991,10.707882474213132,-1053.5652222486226,1163.3471161252482
2011-02-23,101.671,101.911,100.487,101.081,294942810,-0.0062917195072796,-0.0177632665753239,-0.0062917195072796,0.1293423097803205,101.081,101.0,30,0.0821917808219178,0.1293423097803205,0.03,call,1.6634543877736974,0.5424688551649464,0.10583165629918456,-10.64003917945919,11.495388546325938,54.246885516494636,10.583165629918456,-1064.003917945919,1149.5388546325937
2011-02-24,100.953,101.404,100.064,100.993,337501321,-0.0008705889336275,-0.0159600900312771,-0.0008705889336275,0.1294727467412866,100.993,101.0,30,0.0821917808219178,0.1294727467412866,0.03,call,1.6176288157901553,0.5331223398803184,0.1060537289900024,-10.633126998288086,11.511057984218033,53.31223398803184,10.60537289900024,-1063.3126998288085,1151.1057984218032
2011-02-25,101.453,102.18,101.375,102.113,183614346,0.0110898775162635,-0.0110216850199998,0.0110898775162635,0.1342411727197379,102.113,102.0,30,0.0821917808219178,0.1342411727197379,0.03,call,1.7537457943543941,0.544620806777264,0.10087910311947831,-11.093512953829146,11.605862243426653,54.4620806777264,10.087910311947832,-1109.3512953829145,1160.5862243426652
2011-02-28,102.505,102.841,102.151,102.715,175775612,0.0058954295731199,-0.0105195218048879,0.0058954295731199,0.1352535485540995,102.715,103.0,30,0.0821917808219178,0.1352535485540995,0.03,call,1.5734593425862755,0.504595889942713,0.10015773900811593,-11.17307792613417,11.747063368659017,50.4595889942713,10.015773900811594,-1117.307792613417,1174.7063368659017
2011-03-01,103.012,103.11,100.963,101.003,334956577,-0.0166674779730322,-0.0070585228222295,-0.0166674779730322,0.1336597573218294,101.003,101.0,30,0.0821917808219178,0.1336597573218294,0.03,call,1.6711593180236406,0.5335841378182673,0.1027113435649609,-10.92629493076667,11.511078500789468,53.35841378182673,10.27113435649609,-1092.629493076667,1151.1078500789467
2011-03-02,100.861,101.701,100.565,101.242,259451364,0.0023662663485244,0.0015927820262957,0.0023662663485244,0.1317199318868578,101.242,101.0,30,0.0821917808219178,0.1317199318868578,0.03,call,1.7793897195783046,0.5586513144861054,0.10321815688988752,-10.821439958580601,11.454006345659856,55.86513144861054,10.321815688988751,-1082.1439958580602,1145.4006345659857
2011-03-03,102.17,103.051,102.16,102.937,228688630,0.0167420635704549,0.0192488588318002,0.0167420635704549,0.1331209168510383,102.937,103.0,30,0.0821917808219178,0.1331209168510383,0.03,call,1.6628938159831108,0.5269715192189777,0.10131739506181299,-11.08984889953853,11.746317069690274,52.69715192189777,10.1317395061813,-1108.984889953853,1174.6317069690274
2011-03-04,102.881,103.061,101.531,102.229,359426213,-0.0068779933357295,0.0011359963961492,-0.0068779933357295,0.1357257580562597,102.229,102.0,30,0.0821917808219178,0.1357257580562597,0.03,call,1.834785886355867,0.5558506241648257,0.0993060142489222,-11.208807254436117,11.57749075120285,55.585062416482565,9.93060142489222,-1120.8807254436117,1157.749075120285
2011-03-07,102.525,102.715,100.842,101.394,280987129,-0.0081679366911541,-0.0128608285060604,-0.0081679366911541,0.1392741582098462,101.394,101.0,30,0.0821917808219178,0.1392741582098462,0.03,call,1.9516409836431663,0.5711203600966089,0.09697008610707139,-11.347514043579338,11.411985900210485,57.11203600966089,9.697008610707138,-1134.7514043579338,1141.1985900210486
2011-03-08,101.57,102.621,101.128,102.305,226412622,0.0089847525494606,0.012890706216647,0.0089847525494606,0.1423534507695945,102.305,102.0,30,0.0821917808219178,0.1423534507695945,0.03,call,1.953920687236753,0.5611884656709878,0.0944239748900476,-11.677164009086699,11.563049573915764,56.11884656709878,9.44239748900476,-1167.7164009086698,1156.3049573915764
2011-03-09,102.123,102.468,101.531,102.16,199386471,-0.0014173305312547,0.0090673831018746,-0.0014173305312547,0.1408861323708207,102.16,102.0,30,0.0821917808219178,0.1408861323708207,0.03,call,1.8565207088681746,0.5477776885093522,0.09598807543961567,-11.565403391383747,11.60047279445174,54.77776885093522,9.598807543961566,-1156.5403391383747,1160.047279445174
2011-03-10,101.051,101.224,100.162,100.267,390852748,-0.0185297572435395,-0.0259381952067769,-0.0185297572435395,0.1545751603129192,100.267,100.0,30,0.0821917808219178,0.1545751603129192,0.03,call,2.036440787017007,0.5548673504504142,0.08893335548013374,-12.289401452981465,11.35922799526767,55.48673504504143,8.893335548013374,-1228.9401452981465,1135.922799526767
2011-03-11,99.9225,101.299,99.9046,100.916,292548703,0.0064727178433583,-0.0128437136233359,0.0064727178433583,0.1567199577895415,100.916,101.0,30,0.0821917808219178,0.1567199577895415,0.03,call,1.8908082977332228,0.5234548408465537,0.0878334793297708,-12.512991880001964,11.522131811055585,52.34548408465537,8.78334793297708,-1251.2991880001964,1152.2131811055585
2011-03-14,100.303,100.647,99.5686,100.351,305373077,-0.0055987157636053,-0.0102866047300629,-0.0055987157636053,0.1577040563275808,100.351,100.0,30,0.0821917808219178,0.1577040563275808,0.03,call,2.118841906046434,0.56144785586736,0.08688373315101514,-12.506908794991762,11.341046641773824,56.144785586736,8.688373315101513,-1250.6908794991762,1134.1046641773823
2011-03-15,97.6618,99.7869,97.5868,99.1749,466332822,-0.0117198632798876,-0.030595767557793,-0.0117198632798876,0.1602378873246837,99.1749,99.0,30,0.0821917808219178,0.1602378873246837,0.03,call,2.0306131285134796,0.5458040773120101,0.08698688096274164,-12.546912786617884,11.268105433397416,54.58040773120101,8.698688096274164,-1254.6912786617884,1126.8105433397416
2011-03-16,98.8589,99.1839,96.6864,97.309,607304987,-0.0188142362634093,-0.0474843382928739,-0.0188142362634093,0.1705484388692691,97.309,97.0,30,0.0821917808219178,0.1705484388692691,0.03,call,2.179137999191653,0.555640461384106,0.08303163169248913,-12.991135465645458,11.021119978944878,55.5640461384106,8.303163169248913,-1299.113546564546,1102.1119978944878
2011-03-17,98.7633,99.0309,98.0833,98.6591,329887629,0.0138743590007091,-0.0160361833903477,0.0138743590007091,0.1804580652257294,98.6591,99.0,30,0.0821917808219178,0.1804580652257294,0.03,call,1.988878283843583,0.5027348882070226,0.07815778075884036,-13.815399750867225,11.283691532994407,50.27348882070226,7.815778075884036,-1381.5399750867225,1128.3691532994408
2011-03-18,99.8348,99.8547,98.8007,98.9746,297666931,0.0031978803779884,-0.0192377819176344,0.0031978803779884,0.1790734743468664,98.9746,99.0,30,0.0821917808219178,0.1790734743468664,0.03,call,2.1357383894398723,0.5273859150318563,0.07832780902476753,-13.80443691557695,11.293359136953992,52.73859150318563,7.832780902476753,-1380.443691557695,1129.335913695399
2011-03-21,100.267,100.735,100.113,100.536,198826161,0.0157757646911429,0.0018435292124643,0.0157757646911429,0.1883549849624652,100.536,101.0,30,0.0821917808219178,0.1883549849624652,0.03,call,2.061945521710335,0.4949696827165253,0.07347889622291355,-14.605386263470402,11.497709639891221,49.496968271652534,7.347889622291355,-1460.5386263470402,1149.770963989122
2011-03-22,100.516,100.637,100.093,100.19,167438019,-0.0034415532744489,0.010235452720396,-0.0034415532744489,0.1754195595598366,100.19,100.0,30,0.0821917808219178,0.1754195595598366,0.03,call,2.2312337582631727,0.5445562692186313,0.0786816594515035,-13.721850878835621,11.387507359320477,54.45562692186313,7.86816594515035,-1372.1850878835621,1138.7507359320477
2011-03-23,99.9046,100.725,99.4224,100.497,191835941,0.0030641780616829,0.0327616150612994,0.0030641780616829,0.1746057628249667,100.497,100.0,30,0.0821917808219178,0.1746057628249667,0.03,call,2.3928921389488664,0.5688024282145346,0.07811972023349369,-13.670010380814299,11.32280004767318,56.880242821453464,7.811972023349369,-1367.00103808143,1132.280004767318
2011-03-24,101.031,101.579,100.497,101.424,205502085,0.0092241559449537,0.0280247843331229,0.0092241559449537,0.1777644260156275,101.424,101.0,30,0.0821917808219178,0.1777644260156275,0.03,call,2.408899099595857,0.5620091771346785,0.07624675573459995,-14.030373022694526,11.45977480359706,56.200917713467845,7.624675573459995,-1403.0373022694525,1145.977480359706
2011-03-25,101.691,102.209,101.414,101.751,201026159,0.0032240889730241,0.028051641532272,0.0032240889730241,0.1735590330932323,101.751,102.0,30,0.0821917808219178,0.1735590330932323,0.03,call,2.0206769326215124,0.5100972935641019,0.07877181049218025,-13.779698793933505,11.633859428128632,51.00972935641019,7.877181049218025,-1377.9698793933505,1163.3859428128633
2011-03-28,101.979,102.238,101.453,101.482,141668915,-0.00264370866134,0.009409564733031,-0.00264370866134,0.1722752879871196,101.482,101.0,30,0.0821917808219178,0.1722752879871196,0.03,call,2.378817064466226,0.5678936974748499,0.07843921014474244,-13.645026505198539,11.438330002192581,56.78936974748498,7.843921014474244,-1364.502650519854,1143.833000219258
2011-03-29,101.404,102.229,101.061,102.199,167382377,0.0070652923671192,0.0200519013873639,0.0070652923671192,0.1631793777309514,102.199,102.0,30,0.0821917808219178,0.1631793777309514,0.03,call,2.136565261284538,0.5468715734747016,0.08286528293522706,-13.135618705508337,11.608058099226701,54.68715734747016,8.286528293522705,-1313.5618705508336,1160.80580992267
2011-03-30,102.706,103.157,102.573,102.851,175252863,0.0063797101732894,0.0234235847836252,0.0063797101732894,0.1643604346873947,102.851,103.0,30,0.0821917808219178,0.1643604346873947,0.03,call,1.9850554673609722,0.5180127626468071,0.08223317996202244,-13.288543946213021,11.751404983943946,51.80127626468071,8.223317996202244,-1328.8543946213022,1175.1404983943946
2011-03-31,102.734,102.983,102.631,102.715,171173234,-0.0013223011929878,0.0127287427038964,-0.0013223011929878,0.1533162946810773,102.715,103.0,30,0.0821917808219178,0.1533162946810773,0.03,call,1.7856387768283355,0.5059984940059614,0.088353668997811,-12.461310437264297,11.746514925289018,50.59984940059614,8.8353668997811,-1246.1310437264297,1174.6514925289018
2011-04-01,103.357,103.673,102.909,103.148,198750211,0.0042155478751886,0.013729594795137,0.0042155478751886,0.1518263058173718,103.148,103.0,30,0.0821917808219178,0.1518263058173718,0.03,call,1.995527054539167,0.5443503329547467,0.08830661876711957,-12.453358750517989,11.72439103153314,54.43503329547467,8.830661876711957,-1245.335875051799,1172.439103153314
2011-04-04,103.415,103.586,102.927,103.243,129971204,0.0009210067088067,0.017352831043929,0.0009210067088067,0.1483388886606431,103.243,103.0,30,0.0821917808219178,0.1483388886606431,0.03,call,2.0068239778169215,0.5535572779066992,0.09004155476925865,-12.213844792438845,11.701664116291465,55.35572779066992,9.004155476925865,-1221.3844792438845,1170.1664116291465
2011-04-05,103.012,103.722,102.964,103.224,156215951,-0.0001840318471953,0.010029452342978,-0.0001840318471953,0.1452874047748342,103.224,103.0,30,0.0821917808219178,0.1452874047748342,0.03,call,1.9606055984235624,0.5525788294529781,0.09197998860247031,-11.99617665051644,11.703373799372581,55.25788294529781,9.197998860247031,-1199.617665051644,1170.3373799372582
2011-04-06,103.751,103.846,103.12,103.577,155383918,0.0034197473455785,0.007058754897862,0.0034197473455785,0.1454608927460112,103.577,104.0,30,0.0821917808219178,0.1454608927460112,0.03,call,1.6423016528740533,0.49291829471810006,0.09234595195999173,-11.9634846533007,11.84456614373174,49.291829471810004,9.234595195999173,-1196.34846533007,1184.456614373174
2011-04-07,103.377,103.827,102.774,103.29,220609471,-0.002770885428232,0.0055980139220173,-0.002770885428232,0.1274258090043662,103.29,103.0,30,0.0821917808219178,0.1274258090043662,0.03,call,1.7887791109830644,0.5646322463531083,0.10433506920371327,-10.733116227900474,11.65823091311926,56.46322463531083,10.433506920371327,-1073.3116227900475,1165.823091311926
2011-04-08,103.769,103.836,102.535,102.917,190935296,-0.0036111917901056,-0.0022395005235195,-0.0036111917901056,0.1272515601275806,102.917,103.0,30,0.0821917808219178,0.1272515601275806,0.03,call,1.5834243289415824,0.525408228366642,0.10603851386855673,-10.668263939091352,11.747065075476273,52.540822836664205,10.603851386855673,-1066.8263939091353,1174.7065075476273
2011-04-11,103.012,103.396,102.418,102.631,156720663,-0.0027789383678109,-0.0059277626570324,-0.0027789383678109,0.1256925480159769,102.631,103.0,30,0.0821917808219178,0.1256925480159769,0.03,call,1.4192047531382102,0.4947531097126715,0.10786243409531734,-10.455360944595459,11.737220358154367,49.47531097126715,10.786243409531734,-1045.536094459546,1173.7220358154368
2011-04-12,102.103,102.277,101.491,101.882,208302894,-0.0072979898860967,-0.013000852514919,-0.0072979898860967,0.1205610234658854,101.882,102.0,30,0.0821917808219178,0.1205610234658854,0.03,call,1.471461433289818,0.5219830986629315,0.11311793558579263,-10.084443730297602,11.63487470141375,52.198309866293144,11.311793558579263,-1008.4443730297602,1163.487470141375
2011-04-13,102.363,102.458,101.473,101.873,209170950,-8.833748846703848e-05,-0.016451528814312,-8.833748846703848e-05,0.0944709650880511,101.873,102.0,30,0.0821917808219178,0.0944709650880511,0.03,call,1.1632417486784021,0.5233577223668255,0.14434215681155838,-8.249224410666635,11.631564249137952,52.33577223668255,14.434215681155838,-824.9224410666635,1163.1564249137953
2011-04-14,101.27,102.113,100.907,101.959,208051541,0.0008441883521639,-0.0128860489882854,0.0008441883521639,0.0840673509328063,101.959,102.0,30,0.0821917808219178,0.0840673509328063,0.03,call,1.0879930489897731,0.5389056273053868,0.16157389016411766,-7.55110829872408,11.605879813443078,53.89056273053868,16.157389016411766,-755.110829872408,1160.5879813443078
2011-04-15,102.132,102.582,101.829,102.333,219522169,0.0036681411155463,-0.0056744755482573,0.0036681411155463,0.084197948199104,102.333,102.0,30,0.0821917808219178,0.084197948199104,0.03,call,1.3022347222792305,0.5984144760857744,0.1565628691219949,-7.609625824409209,11.346190796985747,59.84144760857744,15.65628691219949,-760.9625824409209,1134.6190796985748
