Date,Close,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type
2006-07-03,33.5496,0.0058915063367424025,0.019540153039207864,0.20821752004632588,33.5496,34.0,30,0.0821917808219178,0.20821752004632588,0.03,call
2006-07-05,32.8243,-0.021618737630254792,0.016518585731583935,0.22242073484996933,32.8243,33.0,30,0.0821917808219178,0.22242073484996933,0.03,call
2006-07-06,32.79,-0.0010449575466956462,0.007881082941943118,0.2209407825889341,32.79,33.0,30,0.0821917808219178,0.2209407825889341,0.03,call
2006-07-07,32.424,-0.011161939615736527,-0.03276326505042915,0.22425601933598122,32.424,32.0,30,0.0821917808219178,0.22425601933598122,0.03,call
2006-07-10,32.1359,-0.008885393535652653,-0.0364943588452048,0.22519070101871397,32.1359,32.0,30,0.0821917808219178,0.22519070101871397,0.03,call
2006-07-11,32.3788,0.007558524889609508,-0.03489758447194602,0.21578567138530494,32.3788,32.0,30,0.0821917808219178,0.21578567138530494,0.03,call
2006-07-12,31.7699,-0.018805514719507754,-0.03212254335964515,0.225945701745811,31.7699,32.0,30,0.0821917808219178,0.225945701745811,0.03,call
2006-07-13,31.2365,-0.016789476831843952,-0.04737724916132968,0.229519307996228,31.2365,31.0,30,0.0821917808219178,0.229519307996228,0.03,call
2006-07-14,30.9223,-0.010058745378003331,-0.04631445842585735,0.2043773009917162,30.9223,31.0,30,0.0821917808219178,0.2043773009917162,0.03,call
2006-07-17,30.9966,0.002402796687180464,-0.03545256239906147,0.204913712964571,30.9966,31.0,30,0.0821917808219178,0.204913712964571,0.03,call
2006-07-18,31.0985,0.0032874573340302415,-0.03954130480437812,0.2051496030606112,31.0985,31.0,30,0.0821917808219178,0.2051496030606112,0.03,call
2006-07-19,31.5048,0.013064938823415861,-0.0083443762806934,0.21212319158943369,31.5048,32.0,30,0.0821917808219178,0.21212319158943369,0.03,call
2006-07-20,31.0428,-0.014664432086539225,-0.006201078866070131,0.2060320919829903,31.0428,31.0,30,0.0821917808219178,0.2060320919829903,0.03,call
2006-07-21,30.7167,-0.010504851366500478,-0.00664892326896771,0.20476389919354013,30.7167,31.0,30,0.0821917808219178,0.20476389919354013,0.03,call
2006-07-24,31.3246,0.01979053739496761,0.010581805746436634,0.2205075791146679,31.3246,31.0,30,0.0821917808219178,0.2205075791146679,0.03,call
2006-07-25,31.5048,0.005752667232781894,0.013064938823415861,0.22173259158154265,31.5048,32.0,30,0.0821917808219178,0.22173259158154265,0.03,call
2006-07-26,31.4802,-0.0007808333968156722,-0.0007808333968156722,0.21285482406999195,31.4802,31.0,30,0.0821917808219178,0.21285482406999195,0.03,call
2006-07-27,31.2717,-0.006623210780109412,0.007373690517607834,0.21109848520422214,31.2717,31.0,30,0.0821917808219178,0.21109848520422214,0.03,call
2006-07-28,31.9236,0.020846324312397524,0.03929133012335306,0.1937460817185596,31.9236,32.0,30,0.0821917808219178,0.1937460817185596,0.03,call
2006-07-31,31.915,-0.00026939317620822134,0.01884780651628426,0.19361248611267703,31.915,32.0,30,0.0821917808219178,0.19361248611267703,0.03,call
2006-08-01,31.3883,-0.016503211655961136,-0.0036978492166273025,0.19758400902441506,31.3883,31.0,30,0.0821917808219178,0.19758400902441506,0.03,call
2006-08-02,31.7338,0.011007286154395057,0.008055857332545546,0.19119292753656497,31.7338,32.0,30,0.0821917808219178,0.19119292753656497,0.03,call
2006-08-03,31.9315,0.00622995039988905,0.021098948889890945,0.1932158689575242,31.9315,32.0,30,0.0821917808219178,0.1932158689575242,0.03,call
2006-08-04,31.7886,-0.0044752047351361846,-0.004228846370710082,0.19010146893852573,31.7886,32.0,30,0.0821917808219178,0.19010146893852573,0.03,call
2006-08-07,31.583,-0.006467727424296799,-0.010402631991226707,0.18894826140487334,31.583,32.0,30,0.0821917808219178,0.18894826140487334,0.03,call
2006-08-08,31.3883,-0.0061647088623625335,0.0,0.1871673091558579,31.3883,31.0,30,0.0821917808219178,0.1871673091558579,0.03,call
2006-08-09,31.4352,0.0014941873245761794,-0.009409525490171378,0.17577764070278065,31.4352,31.0,30,0.0821917808219178,0.17577764070278065,0.03,call
2006-08-10,31.6546,0.006979437064182914,-0.008671687831764863,0.16651618965830794,31.6546,32.0,30,0.0821917808219178,0.16651618965830794,0.03,call
2006-08-11,31.4352,-0.0069310621521042615,-0.01111719295596536,0.16418546402073964,31.4352,31.0,30,0.0821917808219178,0.16418546402073964,0.03,call
2006-08-14,31.6368,0.006413192853870875,0.001703448057499335,0.16529428005268687,31.6368,32.0,30,0.0821917808219178,0.16529428005268687,0.03,call
2006-08-15,32.4316,0.025122641986547345,0.03323849969574666,0.1860418736347518,32.4316,32.0,30,0.0821917808219178,0.1860418736347518,0.03,call
2006-08-16,33.1992,0.023668274152369717,0.05611543747136971,0.19772144816999085,33.1992,33.0,30,0.0821917808219178,0.19772144816999085,0.03,call
2006-08-17,33.3175,0.0035633388756357576,0.05253264928320078,0.1867782243115553,33.3175,33.0,30,0.0821917808219178,0.1867782243115553,0.03,call
2006-08-18,33.3698,0.0015697456291736689,0.06154247467806795,0.17945211522120944,33.3698,33.0,30,0.0821917808219178,0.17945211522120944,0.03,call
2006-08-21,33.0573,-0.009364754958075872,0.04490024275527227,0.1756832319614217,33.0573,33.0,30,0.0821917808219178,0.1756832319614217,0.03,call
2006-08-22,33.0661,0.0002662044389589724,0.019564252149138373,0.17552027242659146,33.0661,33.0,30,0.0821917808219178,0.17552027242659146,0.03,call
2006-08-23,32.8155,-0.007578758910182892,-0.01155750740981698,0.1788224393863382,32.8155,33.0,30,0.0821917808219178,0.1788224393863382,0.03,call
2006-08-24,32.9066,0.0027761271350428274,-0.012332858107601319,0.1758008301770908,32.9066,33.0,30,0.0821917808219178,0.1758008301770908,0.03,call
2006-08-25,32.9682,0.0018719648945806355,-0.01203483389172233,0.1620589511711546,32.9682,33.0,30,0.0821917808219178,0.1620589511711546,0.03,call
2006-08-28,33.2178,0.007570931989007379,0.004855205960559328,0.16320628276300378,33.2178,33.0,30,0.0821917808219178,0.16320628276300378,0.03,call
2006-08-29,33.3175,0.0030014028623208677,0.007602952873184465,0.14774744242954146,33.3175,33.0,30,0.0821917808219178,0.14774744242954146,0.03,call
2006-08-30,33.4773,0.004796278232160223,0.020167298989806737,0.14491611905143442,33.4773,33.0,30,0.0821917808219178,0.14491611905143442,0.03,call
2006-08-31,33.4412,-0.0010783426381457684,0.016245981049394453,0.14488839936760764,33.4412,33.0,30,0.0821917808219178,0.14488839936760764,0.03,call
2006-09-01,33.6181,0.0052898819420355014,0.01971293549541664,0.14291875656319533,33.6181,34.0,30,0.0821917808219178,0.14291875656319533,0.03,call
2006-09-05,33.9501,0.00987563247179346,0.022045409388942172,0.1405566294522586,33.9501,34.0,30,0.0821917808219178,0.1405566294522586,0.03,call
2006-09-06,33.2726,-0.019955758598649287,-0.0013476401290615225,0.16045454805995035,33.2726,33.0,30,0.0821917808219178,0.16045454805995035,0.03,call
2006-09-07,33.112,-0.004826794419432012,-0.010911871626445357,0.16277632243425266,33.112,33.0,30,0.0821917808219178,0.16277632243425266,0.03,call
2006-09-08,33.3081,0.005922324232906506,-0.003980120330610126,0.16244645235799807,33.3081,33.0,30,0.0821917808219178,0.16244645235799807,0.03,call
2006-09-11,33.5223,0.006430868167202508,-0.002849655393969197,0.15893627801462024,33.5223,34.0,30,0.0821917808219178,0.15893627801462024,0.03,call
2006-09-12,34.1411,0.018459353922612776,0.005625903900135842,0.16761429298504754,34.1411,34.0,30,0.0821917808219178,0.16761429298504754,0.03,call
2006-09-13,34.3689,0.006672309913857255,0.03294903313837816,0.1482627651143731,34.3689,34.0,30,0.0821917808219178,0.1482627651143731,0.03,call
2006-09-14,34.4054,0.0010620066397237782,0.0390613674800675,0.1264711854283638,34.4054,34.0,30,0.0821917808219178,0.1264711854283638,0.03,call
2006-09-15,34.5315,0.003665122335447357,0.03672980446197771,0.12649034925118038,34.5315,35.0,30,0.0821917808219178,0.12649034925118038,0.03,call
2006-09-18,34.5403,0.0002548397839654548,0.03036784468846121,0.12661108656922054,34.5403,35.0,30,0.0821917808219178,0.12661108656922054,0.03,call
2006-09-19,34.2975,-0.0070294699235387,0.004580988896081273,0.12413790107927435,34.2975,34.0,30,0.0821917808219178,0.12413790107927435,0.03,call
2006-09-20,34.7989,0.014619141336832175,0.012511311098114986,0.13188787715202124,34.7989,35.0,30,0.0821917808219178,0.13188787715202124,0.03,call
2006-09-21,34.5854,-0.006135251401624853,0.0052317368785133045,0.13050401310076717,34.5854,35.0,30,0.0821917808219178,0.13050401310076717,0.03,call
2006-09-22,34.315,-0.007818327964979499,-0.006269637866875288,0.1356964089603376,34.315,34.0,30,0.0821917808219178,0.1356964089603376,0.03,call
2006-09-25,34.9221,0.017691971441060828,0.011053754599699372,0.1464843240402608,34.9221,35.0,30,0.0821917808219178,0.1464843240402608,0.03,call
2006-09-26,35.0955,0.004965337136082937,0.02326700196807363,0.14567765061034424,35.0955,35.0,30,0.0821917808219178,0.14567765061034424,0.03,call
2006-09-27,35.0503,-0.0012879144049807723,0.007224366287440054,0.14639022535334612,35.0503,35.0,30,0.0821917808219178,0.14639022535334612,0.03,call
2006-09-28,35.1474,0.002770304391117806,0.016249631347331484,0.14615962945553987,35.1474,35.0,30,0.0821917808219178,0.14615962945553987,0.03,call
2006-09-29,34.9956,-0.004318953891326083,0.019833891884015964,0.1476502981871078,34.9956,35.0,30,0.0821917808219178,0.1476502981871078,0.03,call
2006-10-02,34.5493,-0.012753031809713211,-0.0106751884909555,0.15645716235575516,34.5493,35.0,30,0.0821917808219178,0.15645716235575516,0.03,call
2006-10-03,34.7019,0.004416876752929788,-0.011215113048681391,0.15371704708637776,34.7019,35.0,30,0.0821917808219178,0.15371704708637776,0.03,call
2006-10-04,35.5487,0.024402122074007382,0.014219564454512446,0.15361745468642504,35.5487,36.0,30,0.0821917808219178,0.15361745468642504,0.03,call
2006-10-05,35.7277,0.0050353458776271065,0.016510467346090962,0.15060740610780574,35.7277,36.0,30,0.0821917808219178,0.15060740610780574,0.03,call
2006-10-06,35.6476,-0.002241957920605109,0.01863091360056668,0.15190102289824414,35.6476,36.0,30,0.0821917808219178,0.15190102289824414,0.03,call
2006-10-09,35.762,0.0032091922036827647,0.03510056643694659,0.15149046432319402,35.762,36.0,30,0.0821917808219178,0.15149046432319402,0.03,call
2006-10-10,35.8237,0.0017252950058721517,0.03232676020621361,0.1405011772240234,35.8237,36.0,30,0.0821917808219178,0.1405011772240234,0.03,call
2006-10-11,35.7542,-0.0019400564430811507,0.005780802110906924,0.14039041298041788,35.7542,36.0,30,0.0821917808219178,0.14039041298041788,0.03,call
2006-10-12,36.3288,0.016070839230076572,0.016824480725039725,0.1488910370592941,36.3288,36.0,30,0.0821917808219178,0.1488910370592941,0.03,call
2006-10-13,36.5197,0.005254784083151609,0.024464480077200257,0.1491252314807352,36.5197,37.0,30,0.0821917808219178,0.1491252314807352,0.03,call
2006-10-16,36.557,0.0010213665501086489,0.022230300318774265,0.1489734236612027,36.557,37.0,30,0.0821917808219178,0.1489734236612027,0.03,call
2006-10-17,36.1565,-0.010955494159805235,0.00928993934183242,0.15303461917332623,36.1565,36.0,30,0.0821917808219178,0.15303461917332623,0.03,call
2006-10-18,35.9825,-0.004812412705875846,0.006385263829144616,0.14841347536970784,35.9825,36.0,30,0.0821917808219178,0.14841347536970784,0.03,call
2006-10-19,36.0675,0.0023622594316681234,-0.007192640549646523,0.14548838242416304,36.0675,36.0,30,0.0821917808219178,0.14548838242416304,0.03,call
2006-10-20,36.1565,0.002467595480695861,-0.00994531718497138,0.14065162381670981,36.1565,36.0,30,0.0821917808219178,0.14065162381670981,0.03,call
2006-10-23,36.5197,0.010045220084908602,-0.0010203244248707666,0.13217173512678512,36.5197,37.0,30,0.0821917808219178,0.13217173512678512,0.03,call
2006-10-24,36.2739,-0.0067306138878469035,0.003246995699251798,0.13548921683177031,36.2739,36.0,30,0.0821917808219178,0.13548921683177031,0.03,call
2006-10-25,36.5197,0.00677622202189454,0.014929479608142726,0.13616288788152167,36.5197,37.0,30,0.0821917808219178,0.13616288788152167,0.03,call
2006-10-26,36.8633,0.00940862055274283,0.0220641852082899,0.13861937441833447,36.8633,37.0,30,0.0821917808219178,0.13861937441833447,0.03,call
2006-10-27,36.3375,-0.014263508692927807,0.005006015515882201,0.14912964954112723,36.3375,36.0,30,0.0821917808219178,0.14912964954112723,0.03,call
2006-10-30,36.5659,0.00628551771585828,0.0012650706331103212,0.13926243177423758,36.5659,37.0,30,0.0821917808219178,0.13926243177423758,0.03,call
2006-10-31,36.6568,0.0024859226765920894,0.010555799073162841,0.13914784850343093,36.6568,37.0,30,0.0821917808219178,0.13914784850343093,0.03,call
2006-11-01,36.1565,-0.013648218065952178,-0.00994531718497138,0.12562286961435143,36.1565,36.0,30,0.0821917808219178,0.12562286961435143,0.03,call
2006-11-02,36.1919,0.000979077067747136,-0.018213236470961736,0.1246638426108957,36.1919,36.0,30,0.0821917808219178,0.1246638426108957,0.03,call
2006-11-03,36.0928,-0.0027381817478496773,-0.006734090127278991,0.124830172282107,36.0928,36.0,30,0.0821917808219178,0.124830172282107,0.03,call
2006-11-06,36.6196,0.014595708839436172,0.0014685813832011618,0.13412356000123743,36.6196,37.0,30,0.0821917808219178,0.13412356000123743,0.03,call
2006-11-07,36.8731,0.006922522365072403,0.005900678728094189,0.13564365475668116,36.8731,37.0,30,0.0821917808219178,0.13564365475668116,0.03,call
2006-11-08,37.0414,0.00456430297425503,0.024474160939250256,0.1354337138300114,37.0414,37.0,30,0.0821917808219178,0.1354337138300114,0.03,call
2006-11-09,36.8731,-0.004543564768070385,0.018821891086127085,0.12607763199276273,36.8731,37.0,30,0.0821917808219178,0.12607763199276273,0.03,call
2006-11-10,37.0414,0.00456430297425503,0.026282250199485935,0.1257756105237936,37.0414,37.0,30,0.0821917808219178,0.1257756105237936,0.03,call
2006-11-13,37.4174,0.010150804235260935,0.021786147309091453,0.13014596466791836,37.4174,37.0,30,0.0821917808219178,0.13014596466791836,0.03,call
2006-11-14,37.8208,0.0107810804598929,0.025701663272141406,0.12603519852006662,37.8208,38.0,30,0.0821917808219178,0.12603519852006662,0.03,call
2006-11-15,37.9686,0.00390790252982498,0.025031451295037366,0.12329563575366438,37.9686,38.0,30,0.0821917808219178,0.12329563575366438,0.03,call
2006-11-16,38.131,0.004277218543744077,0.03411430012665062,0.12340954348917653,38.131,38.0,30,0.0821917808219178,0.12340954348917653,0.03,call
2006-11-17,38.131,0.0,0.029415734826437445,0.12381170161728881,38.131,38.0,30,0.0821917808219178,0.12381170161728881,0.03,call
2006-11-20,38.2122,0.0021295009310011714,0.021241454510468438,0.12072546578702574,38.2122,38.0,30,0.0821917808219178,0.12072546578702574,0.03,call
2006-11-21,38.2652,0.0013869915890736273,0.011750148066672406,0.11602320879502738,38.2652,38.0,30,0.0821917808219178,0.11602320879502738,0.03,call
2006-11-22,38.5059,0.006290310778461761,0.014151167016956068,0.11580947320576322,38.5059,39.0,30,0.0821917808219178,0.11580947320576322,0.03,call
2006-11-24,38.4346,-0.0018516642904072844,0.007962025648422522,0.11401179662689157,38.4346,38.0,30,0.0821917808219178,0.11401179662689157,0.03,call
2006-11-27,37.5694,-0.02251096668106345,-0.014728173926726207,0.1320556304761804,37.5694,38.0,30,0.0821917808219178,0.1320556304761804,0.03,call
2006-11-28,37.675,0.0028107981495577583,-0.014058337389629583,0.13102784220209937,37.675,38.0,30,0.0821917808219178,0.13102784220209937,0.03,call
2006-11-29,37.9363,0.006935633709356459,-0.008595277170901916,0.13240422462749887,37.9363,38.0,30,0.0821917808219178,0.13240422462749887,0.03,call
2006-11-30,37.9107,-0.000674815414260288,-0.01545737146774906,0.1198015986390121,37.9107,38.0,30,0.0821917808219178,0.1198015986390121,0.03,call
2006-12-01,37.5867,-0.008546399829071905,-0.02206085142033487,0.12591434461577092,37.5867,38.0,30,0.0821917808219178,0.12591434461577092,0.03,call
2006-12-04,38.0929,0.013467529737912542,0.01393421241755255,0.13099596409977696,38.0929,38.0,30,0.0821917808219178,0.13099596409977696,0.03,call
2006-12-05,38.2388,0.0038301100730055992,0.014964830789648387,0.12342027893634169,38.2388,38.0,30,0.0821917808219178,0.12342027893634169,0.03,call
2006-12-06,38.0929,-0.0038154963021851396,0.004127972416919867,0.12384951084771689,38.0929,38.0,30,0.0821917808219178,0.12384951084771689,0.03,call
2006-12-07,37.6221,-0.01235925854949338,-0.007612626514413967,0.1328254035547746,37.6221,38.0,30,0.0821917808219178,0.1328254035547746,0.03,call
2006-12-08,37.7932,0.0045478588382890095,0.005493964620464142,0.1318809683545215,37.7932,38.0,30,0.0821917808219178,0.1318809683545215,0.03,call
2006-12-11,37.9275,0.0035535493157499154,-0.004342016491262091,0.13159419254790344,37.9275,38.0,30,0.0821917808219178,0.13159419254790344,0.03,call
2006-12-12,37.7022,-0.00594028079889275,-0.014032867140182259,0.1294818749687428,37.7022,38.0,30,0.0821917808219178,0.1294818749687428,0.03,call
2006-12-13,37.7758,0.0019521407238833888,-0.008324385909185272,0.12377018430780967,37.7758,38.0,30,0.0821917808219178,0.12377018430780967,0.03,call
2006-12-14,38.1926,0.011033518813632126,0.015163959481262257,0.1292409851898326,38.1926,38.0,30,0.0821917808219178,0.1292409851898326,0.03,call
2006-12-15,38.2936,0.0026444913412546622,0.013240477122868688,0.12870775050069694,38.2936,38.0,30,0.0821917808219178,0.12870775050069694,0.03,call
2006-12-18,37.9186,-0.00979275910334887,-0.0002346582295169597,0.1335568436438039,37.9186,38.0,30,0.0821917808219178,0.1335568436438039,0.03,call
2006-12-19,37.7932,-0.0033070841223040714,0.0024136522537145932,0.13366877933333812,37.7932,38.0,30,0.0821917808219178,0.13366877933333812,0.03,call
2006-12-20,37.6583,-0.0035694251875999505,-0.0031104569592173004,0.13388991276021092,37.6583,38.0,30,0.0821917808219178,0.13388991276021092,0.03,call
2006-12-21,37.39,-0.007124591391539092,-0.02101454208406861,0.13297873009329936,37.39,37.0,30,0.0821917808219178,0.13297873009329936,0.03,call
2006-12-22,36.9974,-0.010500133725595107,-0.03384899826602872,0.13682530497821468,36.9974,37.0,30,0.0821917808219178,0.13682530497821468,0.03,call
2006-12-26,37.156,0.004286787720218177,-0.02011150200693057,0.11443647096523854,37.156,37.0,30,0.0821917808219178,0.11443647096523854,0.03,call
2006-12-27,37.3449,0.00508397028743679,-0.011861922250563484,0.11559482429265373,37.3449,37.0,30,0.0821917808219178,0.11559482429265373,0.03,call
2006-12-28,37.1648,-0.004822612994009989,-0.013104680774224997,0.11318830563657657,37.1648,37.0,30,0.0821917808219178,0.11318830563657657,0.03,call
2006-12-29,37.202,0.0010009471327707686,-0.005028082374966658,0.11340876606722118,37.202,37.0,30,0.0821917808219178,0.11340876606722118,0.03,call
2007-01-03,37.2657,0.0017122735336811967,0.007251860941579702,0.110054229061735,37.2657,37.0,30,0.0821917808219178,0.110054229061735,0.03,call
2007-01-04,37.9686,0.018861848831499106,0.021869953708687717,0.12026532606964711,37.9686,38.0,30,0.0821917808219178,0.12026532606964711,0.03,call
2007-01-05,37.7932,-0.0046196067276644825,0.012004316519792502,0.12030939302689882,37.7932,38.0,30,0.0821917808219178,0.12030939302689882,0.03,call
2007-01-08,37.8208,0.0007302901050982857,0.017651110728431174,0.11975810476487041,37.8208,38.0,30,0.0821917808219178,0.11975810476487041,0.03,call
2007-01-09,38.0029,0.004814810897707078,0.02152841245094339,0.11215564930753118,38.0029,38.0,30,0.0821917808219178,0.11215564930753118,0.03,call
2007-01-10,38.4521,0.011820150567456889,0.03183624619958825,0.11840967261253997,38.4521,38.0,30,0.0821917808219178,0.11840967261253997,0.03,call
2007-01-11,38.8496,0.010337536831538374,0.023203383848759307,0.12280018830533544,38.8496,39.0,30,0.0821917808219178,0.12280018830533544,0.03,call
2007-01-12,39.0515,0.005196964704913265,0.03329434924801289,0.12051729235562186,39.0515,39.0,30,0.0821917808219178,0.12051729235562186,0.03,call
2007-01-16,39.0217,-0.0007630948875201327,0.031752369066756936,0.12085286626443448,39.0217,39.0,30,0.0821917808219178,0.12085286626443448,0.03,call
2007-01-17,38.7057,-0.008098058259891405,0.018493325509369107,0.12023229320466558,38.7057,39.0,30,0.0821917808219178,0.12023229320466558,0.03,call
2007-01-18,37.9851,-0.0186174129391794,-0.012144980378184789,0.13802952424048945,37.9851,38.0,30,0.0821917808219178,0.13802952424048945,0.03,call
2007-01-19,38.0646,0.0020929259104227604,-0.020206128248424826,0.1336443787110816,38.0646,38.0,30,0.0821917808219178,0.1336443787110816,0.03,call
2007-01-22,37.6583,-0.010673959531953603,-0.03567596635212478,0.13869037375413523,37.6583,38.0,30,0.0821917808219178,0.13869037375413523,0.03,call
2007-01-23,37.5595,-0.0026235916119420333,-0.03747145818864894,0.13842078046085055,37.5595,38.0,30,0.0821917808219178,0.13842078046085055,0.03,call
2007-01-24,38.1841,0.016629614345238908,-0.013476051330940875,0.14778610904944192,38.1841,38.0,30,0.0821917808219178,0.14778610904944192,0.03,call
2007-01-25,37.6935,-0.012848279781375038,-0.007676694282758301,0.15044030298848143,37.6935,38.0,30,0.0821917808219178,0.15044030298848143,0.03,call
2007-01-26,37.5506,-0.0037911045671004118,-0.013503360077342097,0.15081392970983235,37.5506,38.0,30,0.0821917808219178,0.15081392970983235,0.03,call
2007-01-29,37.5867,0.0009613694588102017,-0.001901307281528819,0.1498848956656179,37.5867,38.0,30,0.0821917808219178,0.1498848956656179,0.03,call
2007-01-30,37.6064,0.000524121564276836,0.0012486854191349206,0.1486267920828066,37.6064,38.0,30,0.0821917808219178,0.1486267920828066,0.03,call
2007-01-31,37.9765,0.00984140997277061,-0.005436817942546801,0.152187680475393,37.9765,38.0,30,0.0821917808219178,0.152187680475393,0.03,call
2007-02-01,37.9275,-0.0012902716153410099,0.006207966890843242,0.1523938287594247,37.9275,38.0,30,0.0821917808219178,0.1523938287594247,0.03,call
2007-02-02,38.0547,0.003353767055566337,0.01342455247053298,0.13738693322557446,38.0547,38.0,30,0.0821917808219178,0.13738693322557446,0.03,call
2007-02-05,38.0205,-0.0008987063358796288,0.01154131647630674,0.13630465746532824,38.0205,38.0,30,0.0821917808219178,0.13630465746532824,0.03,call
2007-02-06,37.9686,-0.0013650530634787827,0.009631339346494183,0.13642691945428723,37.9686,38.0,30,0.0821917808219178,0.13642691945428723,0.03,call
2007-02-07,38.3211,0.00928398729476454,0.009074032625439488,0.13931075066167958,38.3211,38.0,30,0.0821917808219178,0.13931075066167958,0.03,call
2007-02-08,38.3114,-0.0002531242579154602,0.01012194318106907,0.1326795781056221,38.3114,38.0,30,0.0821917808219178,0.1326795781056221,0.03,call
2007-02-09,37.8208,-0.012805587892898762,-0.006146415554451834,0.13384370019454714,37.8208,38.0,30,0.0821917808219178,0.13384370019454714,0.03,call
2007-02-12,37.675,-0.003855021575429385,-0.009087202956299945,0.1318514565498716,37.675,38.0,30,0.0821917808219178,0.1318514565498716,0.03,call
2007-02-13,37.8021,0.0033735899137361525,-0.0043852025094419655,0.13307813369889157,37.8021,38.0,30,0.0821917808219178,0.13307813369889157,0.03,call
2007-02-14,38.4424,0.01693821242735183,0.0031653579881578686,0.14581128950857225,38.4424,38.0,30,0.0821917808219178,0.14581128950857225,0.03,call
2007-02-15,38.6725,0.005985578423823634,0.009425392963974266,0.13013117940736132,38.6725,39.0,30,0.0821917808219178,0.13013117940736132,0.03,call
2007-02-16,38.5334,-0.0035968711616781723,0.018841484051104196,0.13102046441921578,38.5334,39.0,30,0.0821917808219178,0.13102046441921578,0.03,call
2007-02-20,38.8242,0.007546699746194152,0.03050298606502988,0.1260116981715057,38.8242,39.0,30,0.0821917808219178,0.1260116981715057,0.03,call
2007-02-21,38.9424,0.003044492867850579,0.030164990833842387,0.12512155844069967,38.9424,39.0,30,0.0821917808219178,0.12512155844069967,0.03,call
2007-02-22,39.152,0.005382308229590516,0.018458785091461483,0.11329844182186571,39.152,39.0,30,0.0821917808219178,0.11329844182186571,0.03,call
2007-02-23,39.0063,-0.00372139354311396,0.008631456461309917,0.10230568102725529,39.0063,39.0,30,0.0821917808219178,0.10230568102725529,0.03,call
2007-02-26,38.8152,-0.004899208589381865,0.007313136136442688,0.10317120027720994,38.8152,39.0,30,0.0821917808219178,0.10317120027720994,0.03,call
2007-02-27,37.2186,-0.041133370432201666,-0.04135564931151181,0.18376817886211222,37.2186,37.0,30,0.0821917808219178,0.18376817886211222,0.03,call
2007-02-28,37.3449,0.0033934645580435685,-0.04102212498459257,0.18424682005504736,37.3449,37.0,30,0.0821917808219178,0.18424682005504736,0.03,call
2007-03-01,37.1747,-0.0045575165551388075,-0.05050316714344094,0.1808090862497177,37.1747,37.0,30,0.0821917808219178,0.1808090862497177,0.03,call
2007-03-02,36.6107,-0.01517160864781697,-0.06141572002471396,0.18768420272626704,36.6107,37.0,30,0.0821917808219178,0.18768420272626704,0.03,call
2007-03-05,36.3288,-0.007699934718538581,-0.06405737958325597,0.18783956367245103,36.3288,36.0,30,0.0821917808219178,0.18783956367245103,0.03,call
2007-03-06,36.9348,0.016680980379203403,-0.007625219648240367,0.19951948765617597,36.9348,37.0,30,0.0821917808219178,0.19951948765617597,0.03,call
2007-03-07,36.7842,-0.004077455407908159,-0.015014098310612845,0.19975050471413616,36.7842,37.0,30,0.0821917808219178,0.19975050471413616,0.03,call
2007-03-08,37.0317,0.006728432316048805,-0.0038467021926202882,0.19811873150081272,37.0317,37.0,30,0.0821917808219178,0.19811873150081272,0.03,call
2007-03-09,36.9974,-0.0009262334702431207,0.010562485830645008,0.19807086956297237,36.9974,37.0,30,0.0821917808219178,0.19807086956297237,0.03,call
2007-03-12,37.2383,0.006511268359398414,0.025035233753936348,0.19551715184278728,37.2383,37.0,30,0.0821917808219178,0.19551715184278728,0.03,call
2007-03-13,36.5099,-0.01956050625297079,-0.011504055795618195,0.20651439182513376,36.5099,37.0,30,0.0821917808219178,0.20651439182513376,0.03,call
2007-03-14,37.0504,0.014804203791300541,0.007236802757705885,0.2139359139472194,37.0504,37.0,30,0.0821917808219178,0.2139359139472194,0.03,call
2007-03-15,36.97,-0.0021700170578456968,-0.0016661400907871382,0.20327111833554906,36.97,37.0,30,0.0821917808219178,0.20327111833554906,0.03,call
2007-03-16,36.9348,-0.0009521233432512322,-0.0016920107899472958,0.20119541312539937,36.9348,37.0,30,0.0821917808219178,0.20119541312539937,0.03,call
2007-03-19,37.3178,0.0103696243109479,0.0021348987467202374,0.2059776949523101,37.3178,37.0,30,0.0821917808219178,0.2059776949523101,0.03,call
2007-03-20,37.5867,0.007205676647605186,0.029493370291345578,0.20578205567398034,37.5867,38.0,30,0.0821917808219178,0.20578205567398034,0.03,call
2007-03-21,38.3114,0.019280756224941298,0.03403472027292542,0.21826865627900258,38.3114,38.0,30,0.0821917808219178,0.21826865627900258,0.03,call
2007-03-22,38.1675,-0.0037560621642644954,0.03239112794157428,0.21728511341246382,38.1675,38.0,30,0.0821917808219178,0.21728511341246382,0.03,call
2007-03-23,38.0487,-0.0031125957948516803,0.030158549660482592,0.21720149707810016,38.0487,38.0,30,0.0821917808219178,0.21720149707810016,0.03,call
2007-03-26,38.2024,0.004039559827273997,0.023704505624661643,0.21747359906860092,38.2024,38.0,30,0.0821917808219178,0.21747359906860092,0.03,call
2007-03-27,37.9363,-0.006965530961405397,0.009301162379245831,0.15925625443327404,37.9363,38.0,30,0.0821917808219178,0.15925625443327404,0.03,call
2007-03-28,37.532,-0.01065733874943009,-0.020343814112770642,0.16419265412569245,37.532,38.0,30,0.0821917808219178,0.16419265412569245,0.03,call
2007-03-29,37.5789,0.0012496003410422674,-0.015421497347219537,0.16320468497206833,37.5789,38.0,30,0.0821917808219178,0.16320468497206833,0.03,call
