Date,Close,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,option_price,delta,gamma,theta,vega
2005-09-30,33.8178,0.0066978638279631,0.0183630450493856,0.1086462364779617,33.8178,34.0,30,0.0821917808219178,0.1086462364779617,0.03,call,0.3734201506147876,0.46900536205348,0.3775917320632349,-3.013283120083515,3.856170750190653
2005-10-03,33.909,0.0026968046413426,0.020808120947203,0.1073858762480678,33.909,34.0,30,0.0821917808219178,0.1073858762480678,0.03,call,0.4128770189468476,0.5033639562476268,0.3821362902549559,-3.0331221713699206,3.878142860988195
2005-10-04,33.6829,-0.0066678462944941,0.016124458495734,0.0974475279161074,33.6829,34.0,30,0.0821917808219178,0.0974475279161074,0.03,call,0.2714584504151798,0.4078135259652249,0.412581116687542,-2.6264372300662817,3.7491042371310757
2005-10-05,33.2178,-0.0138081934750273,0.0017944225126136,0.1086313969577581,33.2178,33.0,30,0.0821917808219178,0.1086313969577581,0.03,call,0.5775766359048156,0.6201863623802751,0.36799404499853944,-2.9965795326213067,3.6254863755762523
2005-10-06,32.7812,-0.0131435555635833,-0.0241599390345549,0.1170498336817862,32.7812,33.0,30,0.0821917808219178,0.1170498336817862,0.03,call,0.37440631094811216,0.457004758631795,0.36055227007543245,-3.0923776276784767,3.727495436178565
2005-10-07,32.8606,0.0024221199956071,-0.0283046206435664,0.1151354788703829,32.8606,33.0,30,0.0821917808219178,0.1151354788703829,0.03,call,0.40464048164289856,0.4852261474135877,0.3675473331751232,-3.0967920429291653,3.755794448913493
2005-10-10,32.6814,-0.0054533392573477,-0.0362027780235336,0.1147411042019652,32.6814,33.0,30,0.0821917808219178,0.1147411042019652,0.03,call,0.32213064742226827,0.41936657905283403,0.36348156019423267,-2.957093999290082,3.661264492199006
2005-10-11,32.5248,-0.0047917163891386,-0.0343824314414732,0.1151581912505043,32.5248,33.0,30,0.0821917808219178,0.1151581912505043,0.03,call,0.2623302255623745,0.3638656872492448,0.34967702566468767,-2.799935434372672,3.501221559140093
2005-10-12,32.1292,-0.0121630263675718,-0.0327715863181787,0.1158383319475884,32.1292,32.0,30,0.0821917808219178,0.1158383319475884,0.03,call,0.5363673223259298,0.5840180048822345,0.36556727285892787,-3.0787018111839966,3.5929222416948976
2005-10-13,32.3788,0.0077686341396612,-0.0122753285419692,0.1209830866732097,32.3788,32.0,30,0.0821917808219178,0.1209830866732097,0.03,call,0.7105838345169282,0.665571288158343,0.3241792484964193,-3.1124822472491744,3.3795568809638503
2005-10-14,32.6179,0.0073844614377309,-0.0073857446303475,0.1221019025156678,32.6179,33.0,30,0.0821917808219178,0.1221019025156678,0.03,call,0.3228225211349187,0.4033217505640253,0.3390852300484287,-3.074258790903631,3.6205261459401865
2005-10-17,32.7284,0.0033877104289363,0.0014381268856291,0.1210315409919834,32.7284,33.0,30,0.0821917808219178,0.1210315409919834,0.03,call,0.36550973796046904,0.4404754505544767,0.34737782350518603,-3.146844349357662,3.701507141504284
2005-10-18,32.4954,-0.0071191992275823,-0.0009039256198347,0.1224975820584916,32.4954,32.0,30,0.0821917808219178,0.1224975820584916,0.03,call,0.7952521039021896,0.7002836750040413,0.30454107085739746,-3.071585479969199,3.2377666968498215
2005-10-19,33.1484,0.0200951519291963,0.0317219227369496,0.1383481157280942,33.1484,33.0,30,0.0821917808219178,0.1383481157280942,0.03,call,0.6455095843296697,0.5773519522074525,0.2977093996082056,-3.6854311570385936,3.7197977491038006
2005-10-20,32.8342,-0.0094785872017955,0.0140647584221775,0.1418568496017291,32.8342,33.0,30,0.0821917808219178,0.1418568496017291,0.03,call,0.4921716785972752,0.48289590543957334,0.2984830869880051,-3.6986492736263252,3.7519004537160803
2005-10-21,33.0407,0.0062891740928665,0.0129622078674593,0.1434778038247692,33.0407,33.0,30,0.0821917808219178,0.1434778038247692,0.03,call,0.6043298012244378,0.5439842837181025,0.2917505025833203,-3.7993851207672606,3.7559794110911526
2005-10-24,33.5664,0.0159106798584776,0.0256046736167976,0.1544963630706699,33.5664,34.0,30,0.0821917808219178,0.1544963630706699,0.03,call,0.4374946932865029,0.4160691698914559,0.262371750772335,-3.9338904721473913,3.7538183687714612
2005-10-25,33.4323,-0.0039950664950666,0.028831773112502,0.1550779721833634,33.4323,33.0,30,0.0821917808219178,0.1550779721833634,0.03,call,0.8804678396520984,0.6444680191695489,0.2506012916119215,-3.98807570353162,3.5702145802865113
2005-10-26,33.2626,-0.0050759295651211,0.0034451134896404,0.1563259976448676,33.2626,33.0,30,0.0821917808219178,0.1563259976448676,0.03,call,0.7793596245831189,0.6003603143580801,0.25910041610284207,-4.078486027088186,3.6833254694755824
2005-10-27,32.5953,-0.0200615706529254,-0.0072759500764446,0.1641570419840206,32.5953,33.0,30,0.0821917808219178,0.1641570419840206,0.03,call,0.4667285356854869,0.42611682525222017,0.25559195631983367,-4.061543642652974,3.6639121772841694
2005-10-28,32.8428,0.0075931192533891,-0.0059895825451641,0.1647763707764548,32.8428,33.0,30,0.0821917808219178,0.1647763707764548,0.03,call,0.5823881455957043,0.4899222698174435,0.2570526973283,-4.229351631083309,3.7551374669844657
2005-10-31,33.3175,0.0144537006588965,-0.0074151532484865,0.1737061266556025,33.3175,33.0,30,0.0821917808219178,0.1737061266556025,0.03,call,0.8764184931567769,0.6051447951384211,0.23204083967521222,-4.464624944320416,3.6775007315462083
2005-11-01,33.2894,-0.0008434006152923,-0.004274309574872,0.1723315871480283,33.2894,33.0,30,0.0821917808219178,0.1723315871480283,0.03,call,0.8544339560849146,0.5992244238505375,0.23502140599654323,-4.440202004686686,3.689033791458905
2005-11-02,33.728,0.0131753651312429,0.0139916903669587,0.171374541818132,33.728,34.0,30,0.0821917808219178,0.171374541818132,0.03,call,0.5729843412343492,0.4646480778154831,0.2398000976249395,-4.45879585604924,3.842423510194896
2005-11-03,34.229,0.0148541271347248,0.0501207229263114,0.1699331955240016,34.229,34.0,30,0.0821917808219178,0.1699331955240016,0.03,call,0.8302440531793742,0.5842420549881764,0.2338805329909779,-4.531513096643385,3.8272700967968665
2005-11-04,34.3506,0.0035525431651524,0.0459096057583399,0.1699986001415738,34.3506,34.0,30,0.0821917808219178,0.1699986001415738,0.03,call,0.9032520466003646,0.6123531707140818,0.2287819415367209,-4.504720109311564,3.7719344016029823
2005-11-07,34.3966,0.0013391323586777,0.0323883844826291,0.1675963216259116,34.3966,34.0,30,0.0821917808219178,0.1675963216259116,0.03,call,0.9226677824545284,0.624267176551568,0.22958062271755236,-4.431242545396334,3.741615313571849
2005-11-08,34.4054,0.000255839239925,0.0335241848756662,0.1655838306802766,34.4054,34.0,30,0.0821917808219178,0.1655838306802766,0.03,call,0.9206551499485798,0.6275474995483372,0.23166671428157376,-4.379547212350074,3.732185124970136
2005-11-09,34.4239,0.0005377062902918,0.0206327087286528,0.1561637331338914,34.4239,34.0,30,0.0821917808219178,0.1561637331338914,0.03,call,0.8973622921339022,0.6384116035401929,0.2431142020573484,-4.145237646550948,3.6977627689833716
2005-11-10,34.7989,0.0108935942760697,0.0166496245873384,0.157682910593446,34.7989,35.0,30,0.0821917808219178,0.157682910593446,0.03,call,0.5727880369166698,0.4799341640125212,0.2532770934345211,-4.296846523416193,3.975025909463431
2005-11-11,34.887,0.0025316892200615,0.0156154477651044,0.1571014192240436,34.887,35.0,30,0.0821917808219178,0.1571014192240436,0.03,call,0.6137327980241452,0.5021810889284541,0.2538900297323881,-4.320494596210413,3.9900780920044774
2005-11-14,34.887,0.0,0.0142572230976316,0.1575686968470785,34.887,35.0,30,0.0821917808219178,0.1575686968470785,0.03,call,0.615597271627017,0.5022279848452427,0.25313694208275356,-4.331827477356725,3.9900755000798656
2005-11-15,34.7302,-0.0044945108493134,0.0094403785452283,0.1555412405604473,34.7302,35.0,30,0.0821917808219178,0.1555412405604473,0.03,call,0.531945256505935,0.46178177546303356,0.2564153702670915,-4.206450813050788,3.9539627338015295
2005-11-16,34.9409,0.0060667660998208,0.0150186353086081,0.1430083404992411,34.9409,35.0,30,0.0821917808219178,0.1430083404992411,0.03,call,0.5848927505434283,0.5157225585656318,0.27826780956979646,-3.997000078629714,3.993198517514066
2005-11-17,35.4086,0.013385459447238,0.017520668756771,0.1402389021829899,35.4086,35.0,30,0.0821917808219178,0.1402389021829899,0.03,call,0.8455202175867669,0.6443524074609579,0.26168107934815305,-3.8853441830025357,3.7816969877713715
2005-11-18,35.5231,0.0032336776941195,0.0182331527503081,0.1399440132639481,35.5231,36.0,30,0.0821917808219178,0.1399440132639481,0.03,call,0.3983750121750358,0.4009565371873426,0.2712465008034275,-3.7670404985474124,3.9370286544201614
2005-11-21,35.6112,0.0024800763446883,0.0207584487058214,0.1322673764186286,35.6112,36.0,30,0.0821917808219178,0.1322673764186286,0.03,call,0.4040823887608642,0.4198118271670469,0.28944305140221577,-3.6471670693203913,3.9904095796712964
2005-11-22,35.7376,0.0035494451183897,0.0290064554767894,0.1296653953310702,35.7376,36.0,30,0.0821917808219178,0.1296653953310702,0.03,call,0.44889823312718136,0.4554607507427919,0.2984204067495796,-3.678881862424894,4.06192372483744
2005-11-23,35.8237,0.002409227256447,0.0252655197776818,0.1258643150393097,35.8237,36.0,30,0.0821917808219178,0.1258643150393097,0.03,call,0.4736651073506444,0.4801908658897754,0.30823857657752873,-3.6351645916336146,4.092219081203714
2005-11-25,35.9079,0.0023503993166533,0.0141010940844878,0.0895389936254042,35.9079,36.0,30,0.0821917808219178,0.0895389936254042,0.03,call,0.3660167912109813,0.5036306345039266,0.43278845770648683,-2.768467264615439,4.106731249949984
2005-11-28,35.6024,-0.0085078770966833,0.0022323502171828,0.1005933058401685,35.6024,36.0,30,0.0821917808219178,0.1005933058401685,0.03,call,0.27522766676609756,0.38775418983037846,0.3730678198604885,-2.7984066615879657,3.909703389485034
2005-11-29,35.4353,-0.0046935038087321,-0.0049394572494045,0.0972622250238129,35.4353,35.0,30,0.0821917808219178,0.0972622250238129,0.03,call,0.7060604112683073,0.7073459134211462,0.3479076807226542,-2.797074689443402,3.492278219024571
2005-11-30,35.345,-0.0025483063498826,-0.0109856285816619,0.0983619639675198,35.345,35.0,30,0.0821917808219178,0.0983619639675198,0.03,call,0.6476440704687612,0.6734205405826607,0.36181771797823276,-2.881236407157658,3.6542763230038755
2005-12-01,36.0077,0.0187494695147829,0.0051362645399553,0.1075563034513,36.0077,36.0,30,0.0821917808219178,0.1075563034513,0.03,call,0.4921885408587201,0.5407480140129117,0.3574302427733122,-3.2499164122464057,4.09681466400824
2005-12-02,36.0928,0.0023633833874421,0.0051492846977962,0.0985140267702471,36.0928,36.0,30,0.0821917808219178,0.0985140267702471,0.03,call,0.5028055212730607,0.5763559846091146,0.38417038730033176,-3.037446146588021,4.05220582882349
2005-12-05,35.8237,-0.0074557806543131,0.0062158730872075,0.1047616415382847,35.8237,36.0,30,0.0821917808219178,0.1047616415382847,0.03,call,0.3873459912259207,0.4735535522540174,0.369970819219922,-3.102764036188179,4.088264963696484
2005-12-06,35.9469,0.0034390640832744,0.0144375806046512,0.1048186009199726,35.9469,36.0,30,0.0821917808219178,0.1048186009199726,0.03,call,0.44873027961646983,0.5191253795260762,0.36888978061228994,-3.16494886290723,4.106636472713796
2005-12-07,35.8806,-0.0018443871376947,0.0151534870561607,0.1056046833851189,35.8806,36.0,30,0.0821917808219178,0.1056046833851189,0.03,call,0.41834969302814073,0.4947543041765655,0.3672108027350772,-3.1561685396863512,4.103424163912045
2005-12-08,35.6202,-0.0072574037223458,-0.0107615871049804,0.1106599444114804,35.6202,36.0,30,0.0821917808219178,0.1106599444114804,0.03,call,0.3218985923618991,0.4048842042995773,0.3429459881456371,-3.0872201286166954,3.9576489774184855
2005-12-09,35.7542,0.0037619103766963,-0.0093813724620976,0.1056096790856961,35.7542,36.0,30,0.0821917808219178,0.1056096790856961,0.03,call,0.35876509820263003,0.44840047515054987,0.36543657385558914,-3.075418181121267,4.055069052091045
2005-12-12,35.8902,0.0038037489301956,0.0018563129994946,0.1058904686194333,35.8902,36.0,30,0.0821917808219178,0.1058904686194333,0.03,call,0.4242893569915438,0.49831650120109006,0.366150182587257,-3.1680144623242037,4.10484036705436
2005-12-13,36.0332,0.0039843745646443,0.0024007633481608,0.1061163181052042,36.0332,36.0,30,0.0821917808219178,0.1061163181052042,0.03,call,0.5002060466645553,0.5503561059998392,0.3610211652381229,-3.2191288512185405,4.088357747421139
2005-12-14,35.9079,-0.0034773486673401,0.0007608568418586,0.1053955590854269,35.9079,36.0,30,0.0821917808219178,0.1053955590854269,0.03,call,0.4311345064754448,0.5047614841007061,0.36766527803199656,-3.163791890164495,4.106608802779354
2005-12-15,35.9725,0.0017990470063691,0.0098904554157472,0.1041258374801027,35.9725,36.0,30,0.0821917808219178,0.1041258374801027,0.03,call,0.45929779222125333,0.5286697437965444,0.37054704323766896,-3.156139254986887,4.103661146774968
2005-12-16,35.7189,-0.0070498297310445,-0.0009872965973227,0.098225731271921,35.7189,36.0,30,0.0821917808219178,0.098225731271921,0.03,call,0.31342826027981374,0.4298612916519485,0.3904725091964079,-2.8545177579717573,4.021983420492371
2005-12-19,35.1562,-0.0157535646394485,-0.0204512652478949,0.1130973362496681,35.1562,35.0,30,0.0821917808219178,0.1130973362496681,0.03,call,0.5846429235416828,0.5907961718517614,0.3408749185565486,-3.300037051826825,3.9163334913408767
2005-12-20,35.1845,0.0008049789226367,-0.0235532786430292,0.1126684170022944,35.1845,35.0,30,0.0821917808219178,0.1126684170022944,0.03,call,0.5998277572021351,0.6007371052791172,0.339777008769128,-3.2858575907417875,3.8951782717012335
2005-12-21,35.3362,0.0043115576461225,-0.0159212875161176,0.1130705273005691,35.3362,35.0,30,0.0821917808219178,0.1130705273005691,0.03,call,0.696321466657178,0.650689514401644,0.32312753906236136,-3.2480822400445666,3.749656369791553
2005-12-22,35.5653,0.0064834362495118,-0.0113197581485856,0.1153814822262789,35.5653,36.0,30,0.0821917808219178,0.1153814822262789,0.03,call,0.31863898985815453,0.39120581576380353,0.3264153493284757,-3.1561516451569442,3.915507224336919
2005-12-23,35.5653,0.0,-0.0043002444084223,0.1149563031646971,35.5653,36.0,30,0.0821917808219178,0.1149563031646971,0.03,call,0.31697446109921046,0.39076672836419024,0.3275189612534507,-3.1447391415678148,3.914268204261777
2005-12-27,35.2549,-0.0087276080899079,0.0028074706595138,0.1151629332658383,35.2549,35.0,30,0.0821917808219178,0.1151629332658383,0.03,call,0.6525308799234182,0.6220906956182108,0.32656088381854803,-3.329902419844253,3.841883978339633
2005-12-28,35.2189,-0.0010211346507861,0.0009777032500106,0.114107599185563,35.2189,35.0,30,0.0821917808219178,0.114107599185563,0.03,call,0.6262617317931714,0.611150227693815,0.33273471022889795,-3.313816728320585,3.8707278837486077
2005-12-29,34.9866,-0.0065958902748238,-0.0098935369394557,0.1160617374695707,34.9866,35.0,30,0.0821917808219178,0.1160617374695707,0.03,call,0.5012259255988383,0.5315764690355685,0.3416188538082359,-3.3592990815314794,3.9889883577202476
2005-12-30,34.7207,-0.0076000525915637,-0.0237478666003098,0.093675290170478,34.7207,35.0,30,0.0821917808219178,0.093675290170478,0.03,call,0.28439237555391905,0.4234436858151665,0.41993896075947634,-2.6537132918308792,3.8977730739487457
2006-01-03,35.49,0.0221568113546097,-0.0021172322460375,0.1260883938688782,35.49,35.0,30,0.0821917808219178,0.1260883938688782,0.03,call,0.8468855061558855,0.6811411816416878,0.2783329498938174,-3.4865470140252657,3.633123191226206
2006-01-04,35.862,0.0104818258664411,0.0172203012914518,0.1295806699915344,35.862,36.0,30,0.0821917808219178,0.1295806699915344,0.03,call,0.5075228767293609,0.4926454282478363,0.29939692548677427,-3.747502185837044,4.100954587243504
2006-01-05,36.0155,0.0042802966928783,0.0226185372058753,0.1299034737802312,36.0155,36.0,30,0.0821917808219178,0.1299034737802312,0.03,call,0.587988293649989,0.5383938713648375,0.2960521439450736,-3.8041777800030445,4.100117118851922
2006-01-06,36.6655,0.0180477849814661,0.047986943572682,0.1442929639254693,36.6655,37.0,30,0.0821917808219178,0.1442929639254693,0.03,call,0.49312103555599585,0.44462782662137024,0.26048500696549,-4.1197911967514775,4.153091498189551
2006-01-09,36.8203,0.0042219525166711,0.0604711310543855,0.1411714176538856,36.8203,37.0,30,0.0821917808219178,0.1411714176538856,0.03,call,0.55194211338355,0.48439210884749573,0.26750335405953746,-4.132333243816431,4.208032092576594
2006-01-10,36.8378,0.0004752812986315,0.0379768948999719,0.1410153515684138,36.8378,37.0,30,0.0821917808219178,0.1410153515684138,0.03,call,0.5598026368615301,0.4890433303296378,0.26777618990153995,-4.136615756577471,4.211667853854894
2006-01-11,37.1209,0.007685040909066,0.0351040098154034,0.1425100206436607,37.1209,37.0,30,0.0821917808219178,0.1425100206436607,0.03,call,0.7152043988684724,0.5638062272416673,0.2596745448091421,-4.2399305987987965,4.191217189658784
2006-01-12,36.9427,-0.0048005301595596,0.0257444711304855,0.1440662408248407,36.9427,37.0,30,0.0821917808219178,0.1440662408248407,0.03,call,0.6254544899364589,0.5170801874610826,0.2612201873915241,-4.25393790223628,4.221381644481037
2006-01-13,36.926,-0.0004520514201723,0.0071047715154572,0.1431367714909718,36.926,37.0,30,0.0821917808219178,0.1431367714909718,0.03,call,0.6129322085478321,0.5126918344154343,0.2631434331440883,-4.225172485624073,4.221207243950958
2006-01-17,36.6853,-0.0065184422899854,-0.0036664557322999,0.145876705098332,36.6853,37.0,30,0.0821917808219178,0.145876705098332,0.03,call,0.5085688869964606,0.45050963014085643,0.2580232434125617,-4.175303807113963,4.16348798439361
2006-01-18,36.2661,-0.0114269203195829,-0.015519384979559,0.1498618075636413,36.2661,36.0,30,0.0821917808219178,0.1498618075636413,0.03,call,0.8120151503991515,0.5988159300361131,0.2481427278728999,-4.291982618057734,4.019968208072152
2006-01-19,36.5296,0.0072657385271646,-0.0159290318930843,0.1379334983697055,36.5296,37.0,30,0.0821917808219178,0.1379334983697055,0.03,call,0.4092476330897856,0.4046088661664593,0.2682399557552965,-3.836173205384932,4.057994402998184
2006-01-20,35.4439,-0.0297211028864263,-0.040570938236783,0.1780363660867555,35.4439,35.0,30,0.0821917808219178,0.1780363660867555,0.03,call,1.0122842597552442,0.6257995481826959,0.2094621753886965,-4.805438923881403,3.850576236998303
2006-01-23,35.4536,0.0002736719153366,-0.0398743432811569,0.1774439090048748,35.4536,35.0,30,0.0821917808219178,0.1774439090048748,0.03,call,1.0160867317989393,0.6281767718237229,0.2096771345327637,-4.786847239296144,3.84380405324197
2006-01-24,35.6024,0.0041970349978563,-0.0295186355297624,0.1765578110955318,35.6024,36.0,30,0.0821917808219178,0.1765578110955318,0.03,call,0.5779977304030961,0.44220319788177526,0.21904826677549863,-4.782516452274305,4.029152430699437
2006-01-25,35.4536,-0.0041794935172909,-0.0224038427071011,0.1772147713903282,35.4536,35.0,30,0.0821917808219178,0.1772147713903282,0.03,call,1.015206023129938,0.6283118126575363,0.20992371490632786,-4.781175157449291,3.8433549335688606
2006-01-26,35.7014,0.0069894171536881,-0.0226720248784547,0.1758400735773638,35.7014,36.0,30,0.0821917808219178,0.1758400735773638,0.03,call,0.6199322213196563,0.46370582499230806,0.22074483085771357,-4.827825062134256,4.066373659557899
2006-01-27,36.1741,0.0132403771280678,0.0206015703689492,0.181206771751721,36.1741,36.0,30,0.0821917808219178,0.181206771751721,0.03,call,0.8856279608986704,0.566041705979879,0.20937169217436133,-5.085845549923069,4.080526910893323
2006-01-30,36.2487,0.0020622489571267,0.0224264954757766,0.1787282573200248,36.2487,36.0,30,0.0821917808219178,0.1787282573200248,0.03,call,0.9183777527848171,0.5824252414757951,0.21018724686229615,-5.016921285477064,4.057073209351421
2006-01-31,36.0852,-0.0045105065836843,0.0135608835359413,0.1768923523101406,36.0852,36.0,30,0.0821917808219178,0.1768923523101406,0.03,call,0.8184577561360804,0.5479922240223305,0.21642126796677183,-4.97774138399642,4.097279756712267
2006-02-01,36.2103,0.0034667952512386,0.0213433896698782,0.160291190118579,36.2103,36.0,30,0.0821917808219178,0.160291190118579,0.03,call,0.8212506742341432,0.5805824765285761,0.2348398550314369,-4.561772787758985,4.056711219499342
2006-02-02,35.5926,-0.017058682198159,-0.0030474995378333,0.1684119036669286,35.5926,36.0,30,0.0821917808219178,0.1684119036669286,0.03,call,0.5409131169205281,0.4362390668201006,0.22917582336836023,-4.566796512581051,4.018735315657808
2006-02-03,35.1562,-0.0122609755960508,-0.0281389170705008,0.172598452975811,35.1562,35.0,30,0.0821917808219178,0.172598452975811,0.03,call,0.8194876306890961,0.5653556950282477,0.2262437260033648,-4.73677627757894,3.966849158434544
2006-02-06,35.0591,-0.0027619594836756,-0.0328177286357854,0.1570006890852052,35.0591,35.0,30,0.0821917808219178,0.1570006890852052,0.03,call,0.7035061676426508,0.545686324833336,0.2511500375384649,-4.357423247831289,3.983499092256217
2006-02-07,34.9055,-0.0043811735041685,-0.0326920732045269,0.1553009131620702,34.9055,35.0,30,0.0821917808219178,0.1553009131620702,0.03,call,0.6158795573460267,0.5067491735863031,0.25666452275897156,-4.28330438296576,3.9916823088385165
2006-02-08,35.3077,0.0115225394278837,-0.02492660927968,0.1629827912689439,35.3077,35.0,30,0.0821917808219178,0.1629827912689439,0.03,call,0.870152127408474,0.6039024034524516,0.23356734274185517,-4.480837479763162,3.900507498593095
2006-02-09,34.977,-0.0093662288962463,-0.0172957300112944,0.160671130427865,34.977,35.0,30,0.0821917808219178,0.160671130427865,0.03,call,0.6742086206211795,0.5248343183203057,0.24713423164479953,-4.432994925046772,3.992677745895365
2006-02-10,35.1921,0.0061497555536498,0.0010211570078679,0.1636463183815066,35.1921,35.0,30,0.0821917808219178,0.1636463183815066,0.03,call,0.8045338104151334,0.5763960970940453,0.23718244421035034,-4.517686416268853,3.951004604697492
2006-02-13,34.791,-0.0113974443127863,-0.0076470873467945,0.1665285063048216,34.791,35.0,30,0.0821917808219178,0.1665285063048216,0.03,call,0.604153782185687,0.48008787727708147,0.23988271597042093,-4.509014871996879,3.9742003563099773
2006-02-14,35.1385,0.0099882153430486,0.0066751658048158,0.1720162242951306,35.1385,35.0,30,0.0821917808219178,0.1720162242951306,0.03,call,0.8072041634654568,0.5614869664020427,0.22748027633993995,-4.723137244726678,3.9710740429848093
2006-02-15,35.3628,0.0063833117520668,0.0015605661088091,0.1708150779066919,35.3628,35.0,30,0.0821917808219178,0.1708150779066919,0.03,call,0.934144918485309,0.6123376386810102,0.22117375561333297,-4.656648317530605,3.8831259369572853
2006-02-16,35.6917,0.0093007341047652,0.0204334276810476,0.172299809295109,35.6917,36.0,30,0.0821917808219178,0.172299809295109,0.03,call,0.6010619048137062,0.4603705654944571,0.22516144102569424,-4.732542032148731,4.062016417702456
2006-02-17,35.4086,-0.0079318160804892,0.0061519488748893,0.1383058257021755,35.4086,35.0,30,0.0821917808219178,0.1383058257021755,0.03,call,0.8382161429895589,0.6460701678555834,0.2648828945710895,-3.837453028317122,3.775202824389807
2006-02-21,35.0153,-0.011107471066351,0.0064470696444485,0.1437839505712172,35.0153,35.0,30,0.0821917808219178,0.1437839505712172,0.03,call,0.6271247134884774,0.5362657176392974,0.27525056275986837,-4.032979436997508,3.9882531881742493
2006-02-22,35.4536,0.0125173852573017,0.0089673719709151,0.1503364280404452,35.4536,35.0,30,0.0821917808219178,0.1503364280404452,0.03,call,0.9127356424247033,0.6471076563105631,0.24312108736641505,-4.114246136132093,3.7760342780970895
2006-02-23,35.3528,-0.0028431527404833,-0.0002827830375422,0.1499376476561669,35.3528,35.0,30,0.0821917808219178,0.1499376476561669,0.03,call,0.847217460354301,0.6225470284787524,0.250034178067127,-4.147525381293241,3.851111510040102
2006-02-24,35.4536,0.0028512593061935,-0.0066710187522588,0.1480502165295145,35.4536,35.0,30,0.0821917808219178,0.1480502165295145,0.03,call,0.9041112398382545,0.6490261703989969,0.24639079161058286,-4.057353444371042,3.768622104244464
2006-02-27,35.8424,0.0109664462847214,0.012251260993092,0.1454883622519804,35.8424,36.0,30,0.0821917808219178,0.1454883622519804,0.03,call,0.5631089610768427,0.48994134754540897,0.266767218950501,-4.136973584678874,4.098106789044324
2006-02-28,35.3077,-0.0149180858424659,0.0083506352937143,0.1538880556100071,35.3077,35.0,30,0.0821917808219178,0.1538880556100071,0.03,call,0.8347378730691482,0.6088592789452183,0.24651223796279073,-4.2586719666017565,3.886965113528163
2006-03-01,35.7877,0.013594768280007,0.0094235846289234,0.1620348889917668,35.7877,36.0,30,0.0821917808219178,0.1620348889917668,0.03,call,0.6043282983745328,0.479655992970133,0.23965603532118945,-4.526268195149442,4.087830435306158
2006-03-02,35.8158,0.0007851859717165,0.0130965581226947,0.161472582416972,35.8158,36.0,30,0.0821917808219178,0.161472582416972,0.03,call,0.615599186471492,0.4862785042936784,0.24047251091265326,-4.5254725181150635,4.093944320904131
2006-03-03,35.6112,-0.0057125626120317,0.0044452467450413,0.1507026174657037,35.6112,36.0,30,0.0821917808219178,0.1507026174657037,0.03,call,0.4778654690923325,0.4314606394979319,0.2554554864018449,-4.125357032878655,4.012708731854703
2006-03-06,35.2992,-0.008761288583367,-0.0151552351405039,0.147380353753833,35.2992,35.0,30,0.0821917808219178,0.147380353753833,0.03,call,0.8042789016653167,0.6106234257821394,0.25712958617236414,-4.102120390425142,3.8810546801890062
2006-03-07,35.0955,-0.0057706690236605,-0.0060100204771196,0.1485763349988125,35.0955,35.0,30,0.0821917808219178,0.1485763349988125,0.03,call,0.6900519227516639,0.5569164627003693,0.26414638133578916,-4.156667996433673,3.97306403866604
2006-03-08,35.114,0.000527133108233,-0.0188249035283073,0.1476342862274728,35.114,35.0,30,0.0821917808219178,0.1476342862274728,0.03,call,0.6966623733574231,0.5620817873703301,0.2651715519496708,-4.134341064997372,3.9673741468618497
2006-03-09,34.8076,-0.0087258643276184,-0.0281495876121712,0.1447582439103417,34.8076,35.0,30,0.0821917808219178,0.1447582439103417,0.03,call,0.5255801791734349,0.47900183989174216,0.27578862175092844,-3.9853311265308315,3.9755406611889628
2006-03-10,34.842,0.000988289913697,-0.0215999460843778,0.1411320978783521,34.842,35.0,30,0.0821917808219178,0.1411320978783521,0.03,call,0.5277772634054507,0.4877737997256505,0.28285443084256295,-3.913738616258963,3.9831194120857725
2006-03-13,34.9505,0.0031140577463979,-0.0098784108421721,0.1397376970807916,34.9505,35.0,30,0.0821917808219178,0.1397376970807916,0.03,call,0.5767963719884754,0.5184453387294998,0.28461931057006024,-3.9207352281048804,3.9931269771143016
2006-03-14,35.5418,0.0169182129011031,0.012716730065108,0.1459427875844612,35.5418,36.0,30,0.0821917808219178,0.1459427875844612,0.03,call,0.42965820120955023,0.4104849932417917,0.2614890914831576,-3.9425635572252364,3.962264296233946
2006-03-15,35.8424,0.0084576470522033,0.0207438628467278,0.1448042922786294,35.8424,36.0,30,0.0821917808219178,0.1448042922786294,0.03,call,0.5603055804678085,0.48981544089191376,0.2680253069505512,-4.119839417355521,4.0980739609318615
2006-03-16,35.5418,-0.0083867151753229,0.0210930946115217,0.1470383580628689,35.5418,36.0,30,0.0821917808219178,0.1470383580628689,0.03,call,0.43400012237681906,0.41126251081775167,0.2596576766882008,-3.9712663044350336,3.9640492259392834
2006-03-17,35.6379,0.0027038585552785,0.022843120371965,0.1435004360537168,35.6379,36.0,30,0.0821917808219178,0.1435004360537168,0.03,call,0.46049472617847087,0.434384981801622,0.26841257446708566,-3.960573092692761,4.020764884693294
2006-03-20,35.7189,0.0022728611955249,0.0219853793221842,0.1405963180431006,35.7189,36.0,30,0.0821917808219178,0.1405963180431006,0.03,call,0.48477171467209246,0.4549553141484764,0.275323743329264,-3.944796074721728,4.0592159383651785
