date,open,high,low,close,volume,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,call_price,delta,gamma,theta,vega,portfolio_delta,portfolio_gamma,portfolio_theta,portfolio_vega
2009-09-10,49.8504,50.6065,49.4506,50.4716,46102671.43338,0.0124612841622133,0.0675606789699116,0.226629684198178,50.4716,50.0,30,0.0821917808219178,0.226629684198178,0.03,call,1.6192453392448805,0.5850872024857127,0.11887796208508188,-8.614098270923717,5.640799722675322,58.508720248571265,11.887796208508188,-861.4098270923718,564.0799722675322
2009-09-11,50.6344,50.9767,50.2196,50.4894,37329741.041169,0.0003526735827674,0.0561884719496939,0.2255093860946369,50.4894,50.0,30,0.0821917808219178,0.2255093860946369,0.03,call,1.6233651079734095,0.5875024572072102,0.11926509178645633,-8.571775123318009,5.635166845351692,58.75024572072102,11.926509178645633,-857.1775123318009,563.5166845351691
2009-09-14,50.1124,51.0759,50.0212,51.0253,44606186.869348,0.0106141091001279,0.0526301674502467,0.2115711691662981,51.0253,51.0,30,0.0821917808219178,0.2115711691662981,0.03,call,1.3096171522514517,0.5315457662589514,0.12849707480310937,-8.262061251799562,5.817672254315876,53.154576625895146,12.849707480310938,-826.2061251799562,581.7672254315876
2009-09-15,50.9945,51.5958,50.7872,51.441,57448141.421207,0.0081469388715009,0.0495164646835597,0.1764048462588837,51.441,51.0,30,0.0821917808219178,0.1764048462588837,0.03,call,1.3399913326500155,0.5964956720284498,0.14883924612228083,-7.008450758936879,5.710513585863207,59.64956720284498,14.883924612228084,-700.845075893688,571.0513585863207
2009-09-16,51.6692,52.5117,51.5106,52.5038,46373433.462113,0.0206605625862636,0.0532272559498017,0.1827896853573848,52.5038,53.0,30,0.0821917808219178,0.1827896853573848,0.03,call,0.9281587652705383,0.45769525585084553,0.14417914253760797,-7.332912439290998,5.9712325857135005,45.76952558508455,14.417914253760797,-733.2912439290998,597.12325857135
2009-09-17,52.4621,52.9671,52.1277,52.3926,59547143.758009,-0.0021179419394404,0.0380610085671941,0.18274997740339,52.3926,52.0,30,0.0821917808219178,0.18274997740339,0.03,call,1.3695902215640139,0.5858263739759625,0.14195808494781928,-7.386759664652244,5.853097467035918,58.58263739759625,14.195808494781929,-738.6759664652244,585.3097467035918
2009-09-18,52.7598,52.7598,52.0533,52.605,43336663.586314,0.0040540076270312,0.0419018645497866,0.1812981678674338,52.605,53.0,30,0.0821917808219178,0.1812981678674338,0.03,call,0.9662643198373786,0.4718989385820994,0.1455446473349359,-7.334964061556318,6.001669742281543,47.18989385820994,14.55446473349359,-733.4964061556318,600.1669742281542
2009-09-21,52.1019,52.6477,51.9094,52.4621,44146695.237085,-0.0027164718182681,0.0281585801553345,0.168696384422568,52.4621,52.0,30,0.0821917808219178,0.168696384422568,0.03,call,1.3289146086402397,0.6018341864320177,0.15208252150947502,-6.863302984949428,5.80369807732969,60.18341864320177,15.208252150947501,-686.3302984949428,580.369807732969
2009-09-22,52.7072,52.8849,52.3331,52.6982,42689640.617722,0.0045003917113497,0.0244396493069729,0.1682839788149944,52.6982,53.0,30,0.0821917808219178,0.1682839788149944,0.03,call,0.9324995909642197,0.48279716280385543,0.15676651248453982,-6.8998374572803165,6.021657105135297,48.27971628038554,15.676651248453982,-689.9837457280316,602.1657105135297
2009-09-23,52.7935,53.2003,52.0949,52.2011,64784557.04587,-0.0094329597595363,-0.0057652969880275,0.1741502418542464,52.2011,52.0,30,0.0821917808219178,0.1741502418542464,0.03,call,1.2092475421261426,0.5602723935844578,0.1513204388829512,-7.09393529251186,5.902138192380702,56.02723935844578,15.132043888295122,-709.393529251186,590.2138192380702
2009-09-24,52.2835,52.478,50.7782,51.1523,71365026.306421,-0.0200915306382432,-0.0236731904887332,0.1919135706513343,51.1523,51.0,30,0.0821917808219178,0.1919135706513343,0.03,call,1.2640211780707595,0.5503402295932478,0.1406206242752,-7.582416776502425,5.8038132504296716,55.03402295932478,14.06206242752,-758.2416776502425,580.3813250429672
2009-09-25,50.9062,51.2714,50.5688,50.8367,60967182.099604,-0.0061698105461532,-0.0336146754110825,0.1935890803975144,50.8367,51.0,30,0.0821917808219178,0.1935890803975144,0.03,call,1.107118363074246,0.5057416325459558,0.14138153128937508,-7.584758873802542,5.813753720784058,50.57416325459558,14.138153128937509,-758.4758873802542,581.3753720784058
2009-09-28,51.1692,52.3232,51.0164,52.0533,56405821.289757,0.0239315297806506,-0.0077922919593382,0.2071384290191589,52.0533,52.0,30,0.0821917808219178,0.2071384290191589,0.03,call,1.3236751957276418,0.5352466572722768,0.1285545636072956,-8.268793337922803,5.930251360621799,53.524665727227685,12.855456360729562,-826.8793337922804,593.02513606218
2009-09-29,52.087,52.4949,51.7636,51.8221,44079555.993281,-0.0044416012049188,-0.0166248562569499,0.1987519873621012,51.8221,52.0,30,0.0821917808219178,0.1987519873621012,0.03,call,1.1536701046058582,0.5046356461003386,0.13509524461211792,-7.9157011983899705,5.926659111513107,50.46356461003386,13.509524461211791,-791.570119838997,592.6659111513108
2009-09-30,51.9342,52.0384,50.6065,51.188,93381615.968316,-0.0122360923235452,-0.0194076370038178,0.1841072841196428,51.188,51.0,30,0.0821917808219178,0.1841072841196428,0.03,call,1.2385076139956546,0.5567830975922002,0.14615967902821375,-7.308328738476094,5.795131096385329,55.67830975922002,14.615967902821374,-730.8328738476094,579.5131096385329
2009-10-01,51.0918,51.1335,49.5746,49.6599,73960586.94296,-0.0298526998515277,-0.0291756186916325,0.2178921085103349,49.6599,50.0,30,0.0821917808219178,0.2178921085103349,0.03,call,1.1346125525593536,0.4846230110787493,0.12850669650277094,-8.210940900721289,5.675541877962693,48.46230110787493,12.850669650277094,-821.0940900721289,567.5541877962693
2009-10-02,49.0933,49.7235,48.882,49.2859,78202490.120328,-0.0075312274088349,-0.0305055206179788,0.2182192843071859,49.2859,49.0,30,0.0821917808219178,0.2182192843071859,0.03,call,1.4388292319286684,0.5650109429012502,0.12766209953600552,-8.175770173285457,5.561973085621709,56.50109429012502,12.766209953600551,-817.5770173285457,556.1973085621709
2009-10-05,49.5488,50.3773,49.3513,50.166,57573162.312093,0.0178570341619002,-0.0362570672752736,0.2215041405794807,50.166,50.0,30,0.0821917808219178,0.2215041405794807,0.03,call,1.4168482085841454,0.5488571987342884,0.12428861764116053,-8.456845986170961,5.694564869256407,54.88571987342884,12.428861764116053,-845.6845986170961,569.4564869256407
2009-10-06,50.5768,51.3626,50.4349,51.0987,61448483.404265,0.0185922736514771,-0.0139592953585439,0.2271757028548801,51.0987,51.0,30,0.0821917808219178,0.2271757028548801,0.03,call,1.439708383729215,0.5398714875957311,0.11927457786419192,-8.820807188710026,5.815109026306232,53.98714875957311,11.927457786419192,-882.0807188710025,581.5109026306233
2009-10-07,50.9678,51.3289,50.8537,51.1156,41818963.948412,0.0003307324843879,-0.0014143939985934,0.2202975783719705,51.1156,51.0,30,0.0821917808219178,0.2202975783719705,0.03,call,1.4088624716708829,0.542394752462154,0.12287716820331973,-8.580019283506822,5.813212965491655,54.2394752462154,12.287716820331973,-858.0019283506822,581.3212965491655
2009-10-08,51.6038,52.0949,51.2972,51.587,57634905.826216,0.0092222335255773,0.0388059581271811,0.2184219572160418,51.587,52.0,30,0.0821917808219178,0.2184219572160418,0.03,call,1.154599259846119,0.4774104026771664,0.12329978835868212,-8.531389803596202,5.890708887601708,47.74104026771664,12.329978835868213,-853.1389803596202,589.0708887601708
2009-10-09,51.706,52.2657,51.5551,52.1912,40721899.432953,0.0117122530870179,0.0589478938195306,0.2215483524484326,52.1912,52.0,30,0.0821917808219178,0.2215483524484326,0.03,call,1.4839912503020578,0.5510689824206311,0.11935816635616572,-8.797406032186336,5.92029868931171,55.10689824206311,11.935816635616572,-879.7406032186336,592.029868931171
2009-10-12,52.5038,52.7072,51.9511,52.2011,31653263.09992,0.0001896871503241,0.0405673165091895,0.2190940856991803,52.2011,52.0,30,0.0821917808219178,0.2190940856991803,0.03,call,1.474926293294235,0.5525523663007098,0.12061339253685452,-8.709417155317167,5.918530460283305,55.25523663007098,12.061339253685452,-870.9417155317167,591.8530460283305
2009-10-13,52.1019,52.2487,51.4936,51.9788,41731237.486469,-0.0042585309504971,0.0172235301485164,0.2183237444930098,51.9788,52.0,30,0.0821917808219178,0.2183237444930098,0.03,call,1.3505158843686083,0.5255846629369545,0.12236982449010865,-8.658564545805106,5.9327520325926075,52.558466293695446,12.236982449010865,-865.8564545805107,593.2752032592607
2009-10-14,52.7429,53.0744,52.2994,52.9671,45470081.084279,0.019013520896981,0.0362218187793941,0.2163872315896447,52.9671,53.0,30,0.0821917808219178,0.2163872315896447,0.03,call,1.3588501451553086,0.5242231038786284,0.12118712967492866,-8.75203182996986,6.046846043411609,52.42231038786284,12.118712967492867,-875.203182996986,604.6846043411609
2009-10-15,52.6735,53.0654,52.5376,52.9354,33697162.27801,-0.0005984847197599,0.0261383681935369,0.216207974990471,52.9354,53.0,30,0.0821917808219178,0.216207974990471,0.03,call,1.3412093127688216,0.5203756524743506,0.12142581440032561,-8.738893649358438,6.046492557580038,52.037565247435055,12.142581440032561,-873.8893649358438,604.6492557580038
2009-10-16,52.5891,52.6982,51.9511,52.4115,57704841.698683,-0.0098969687581468,0.0042210181026685,0.2189095234449365,52.4115,52.0,30,0.0821917808219178,0.2189095234449365,0.03,call,1.5927557253816431,0.5777983978543197,0.11897074302987805,-8.691272978365124,5.880122831475528,57.779839785431975,11.897074302987805,-869.1272978365124,588.0122831475528
2009-10-19,52.5811,53.1259,52.1555,52.8452,44995834.338408,0.0082749015006249,0.0123388204463124,0.220633025003552,52.8452,53.0,30,0.0821917808219178,0.220633025003552,0.03,call,1.3215035184851907,0.5097196260972466,0.1193138571392149,-8.878295680186538,6.042280563325114,50.97196260972466,11.93138571392149,-887.8295680186537,604.2280563325114
2009-10-20,52.8849,52.9523,51.8221,52.1109,51728841.300305,-0.01389530174926,0.002541420733068,0.2257634135407284,52.1109,52.0,30,0.0821917808219178,0.2257634135407284,0.03,call,1.4651131227686136,0.5411668053773114,0.11765036319539482,-8.944000772473304,5.928330035421614,54.11668053773114,11.765036319539481,-894.4000772473304,592.8330035421614
2009-10-21,52.0384,53.0208,51.3289,51.4063,76021633.73788,-0.0135211635185729,-0.0294673485994135,0.2283688702691039,51.4063,51.0,30,0.0821917808219178,0.2283688702691039,0.03,call,1.6182702689274961,0.5759710063479285,0.11637810566312232,-8.85921720140809,5.772570826601041,57.59710063479285,11.63781056631223,-885.9217201408089,577.2570826601041
2009-10-22,51.3895,52.349,50.7872,52.1188,68764252.350936,0.0138601688898052,-0.0154263498528395,0.221774454824262,52.1188,52.0,30,0.0821917808219178,0.221774454824262,0.03,call,1.4457472796072075,0.5423926265777972,0.11970952290390328,-8.801388692004354,5.9273070603319145,54.23926265777972,11.97095229039033,-880.1388692004354,592.7307060331915
2009-10-23,52.2319,52.4115,50.9578,51.0352,81003367.643702,-0.0207909621863895,-0.0262595041164628,0.2338152794067975,51.0352,51.0,30,0.0821917808219178,0.2338152794067975,0.03,call,1.4442965607882954,0.5321173951052603,0.11623655267732033,-9.046946965945871,5.818132958809804,53.21173951052604,11.623655267732033,-904.6946965945871,581.8132958809804
2009-10-26,51.188,51.9788,50.3188,50.5768,82269710.328515,-0.0089820359281438,-0.0429253744900198,0.2183698652112237,50.5768,51.0,30,0.0821917808219178,0.2183698652112237,0.03,call,1.1234540442393168,0.47511769968229367,0.12574942116772156,-8.356642362530163,5.77337526163617,47.511769968229366,12.574942116772156,-835.6642362530163,577.337526163617
2009-10-27,50.6165,50.8874,49.8683,49.9556,84687305.610445,-0.0122823112573353,-0.04135986904851,0.2215931146315585,49.9556,50.0,30,0.0821917808219178,0.2215931146315585,0.03,call,1.3046375341651277,0.522565467376101,0.12550468746467738,-8.4337384549649,5.704439226462853,52.2565467376101,12.550468746467738,-843.3738454964899,570.4439226462853
2009-10-28,49.781,49.9645,48.0863,48.2876,99976463.427477,-0.0333896500092081,-0.060667661356682,0.2462346344837289,48.2876,48.0,30,0.0821917808219178,0.2462346344837289,0.03,call,1.5664759687588194,0.5615295325446179,0.1156390079257691,-8.940627179146606,5.456989620485066,56.15295325446179,11.563900792576911,-894.0627179146607,545.6989620485066
2009-10-29,48.7143,49.4873,48.5357,49.2055,86637499.084119,0.0190090209494777,-0.0558972961771951,0.2358951879445443,49.2055,49.0,30,0.0821917808219178,0.2358951879445443,0.03,call,1.4923926088161785,0.5525702547726284,0.11884215418760767,-8.77673604812127,5.578857724506121,55.25702547726284,11.884215418760768,-877.673604812127,557.8857724506121
2009-10-30,49.005,49.0646,47.5662,47.8619,136774452.99069,-0.0273058906016604,-0.0621786531648744,0.25364993741018,47.8619,48.0,30,0.0821917808219178,0.25364993741018,0.03,call,1.3785702192781955,0.5122241307866582,0.11456902954372535,-9.136925953513797,5.471548513662971,51.22241307866582,11.456902954372534,-913.6925953513797,547.1548513662971
2009-11-02,48.119,48.5545,47.0196,47.7717,115337203.85255,-0.001884588785652,-0.0554621881969598,0.2432989792458224,47.7717,48.0,30,0.0821917808219178,0.2432989792458224,0.03,call,1.2762788025591902,0.5007481217551656,0.11972480100524972,-8.766147989333522,5.463792449617972,50.074812175516556,11.972480100524972,-876.6147989333522,546.3792449617972
2009-11-03,47.4829,48.5099,47.3222,48.4921,97807848.720118,0.0150800578585228,-0.0292960148611967,0.2395841604162106,48.4921,48.0,30,0.0821917808219178,0.2395841604162106,0.03,call,1.6476863841166995,0.5865739987623927,0.11694369724448936,-8.696221509309362,5.415085234230849,58.65739987623927,11.694369724448936,-869.6221509309362,541.508523423085
2009-11-04,48.8234,49.014,47.7955,47.7955,109220884.24866,-0.0143652265008115,-0.0101910221257631,0.2429322850156049,47.7955,48.0,30,0.0821917808219178,0.2429322850156049,0.03,call,1.2862260481757062,0.503560278289125,0.11984125036362121,-8.761766438663233,5.466306452034996,50.356027828912495,11.984125036362121,-876.1766438663234,546.6306452034996
2009-11-05,48.4236,49.4189,48.2371,49.3166,79358157.863454,0.0318251718257995,0.002257877676276,0.2700474723272297,49.3166,49.0,30,0.0821917808219178,0.2700474723272297,0.03,call,1.7447224095024438,0.5610954567463845,0.10325941441155116,-9.935070701861815,5.5742240413837125,56.10954567463845,10.325941441155116,-993.5070701861814,557.4224041383712
2009-11-06,48.7987,49.772,48.6627,49.3513,66160976.042669,0.0007036170376708,0.0311186977533279,0.2653604818118038,49.3513,49.0,30,0.0821917808219178,0.2653604818118038,0.03,call,1.738150611981517,0.5652732685812264,0.10483238908132048,-9.774257138292091,5.568744790068892,56.52732685812264,10.483238908132048,-977.4257138292091,556.8744790068891
2009-11-09,49.781,50.3605,49.7463,50.3188,57902356.243494,0.0196043467953226,0.0533181779170512,0.2768274975897575,50.3188,50.0,30,0.0821917808219178,0.2768274975897575,0.03,call,1.8165122251713548,0.5599469013523215,0.09876794896902966,-10.372976195613704,5.69002537875668,55.99469013523215,9.876794896902966,-1037.2976195613705,569.0025378756679
2009-11-10,50.2196,50.5688,49.5994,50.0052,65755158.517067,-0.0062322630905348,0.0312030206982167,0.2771588443598993,50.0052,50.0,30,0.0821917808219178,0.2771588443598993,0.03,call,1.647686596415518,0.52872691977231,0.10014380244146169,-10.361678702446955,5.704420694943083,52.872691977231,10.01438024414617,-1036.1678702446955,570.4420694943084
2009-11-11,50.3863,50.8447,49.9645,50.3525,59224447.075253,0.00694527769112,0.053498760343547,0.2683147170267704,50.3525,50.0,30,0.0821917808219178,0.2683147170267704,0.03,call,1.7870412850632036,0.5642857974119152,0.10165821264999113,-10.076553433237287,5.684043992246948,56.42857974119152,10.165821264999114,-1007.6553433237286,568.4043992246948
2009-11-12,50.3685,50.7535,49.2859,49.4247,80677356.326108,-0.0184260960230375,0.0021919597052513,0.2741334663835239,49.4247,49.0,30,0.0821917808219178,0.2741334663835239,0.03,call,1.8287000649082792,0.5716114242824095,0.10104545106156959,-10.067371465521196,5.561542990812073,57.16114242824095,10.104545106156959,-1006.7371465521196,556.1542990812072
2009-11-13,49.5825,50.0966,48.9703,49.9051,81517129.99674,0.0097198364380561,0.0112215888943147,0.2766884162385563,49.9051,50.0,30,0.0821917808219178,0.2766884162385563,0.03,call,1.5925811950237438,0.5186623722451894,0.10066637396321416,-10.32553509298455,5.701559403571756,51.86623722451894,10.066637396321417,-1032.553509298455,570.1559403571756
2009-11-16,50.2364,51.5631,50.2364,51.2237,77798710.354423,0.0264221492392562,0.0179833382354108,0.292912554178758,51.2237,51.0,30,0.0821917808219178,0.292912554178758,0.03,call,1.8900278280627667,0.5491321902472484,0.09204000024204181,-11.147269294912372,5.8141318716498365,54.91321902472484,9.20400002420418,-1114.7269294912371,581.4131871649837
2009-11-17,51.0501,51.3895,50.7613,51.2237,50639947.979515,0.0,0.0243674657835584,0.289176713971615,51.2237,51.0,30,0.0821917808219178,0.289176713971615,0.03,call,1.8683078487802227,0.5493369233206099,0.09322308931453582,-11.015447045968035,5.813759874119254,54.93369233206099,9.322308931453582,-1101.5447045968035,581.3759874119254
2009-11-18,51.2784,51.3061,50.6432,51.1156,63917224.237426,-0.0021103512631848,0.0151551561491485,0.2852773001448604,51.1156,51.0,30,0.0821917808219178,0.2852773001448604,0.03,call,1.7867837494857213,0.5393216874165996,0.09496394318576705,-10.869911636961199,5.817833276725644,53.93216874165996,9.496394318576705,-1086.9911636961199,581.7833276725645
2009-11-19,50.6065,50.6949,49.4426,49.8425,85157819.486921,-0.0249062908388045,0.0084532632469189,0.2931422631660969,49.8425,50.0,30,0.0821917808219178,0.2931422631660969,0.03,call,1.654058604252704,0.5134895317927274,0.0951851612428119,-10.878234360030604,5.697386887483941,51.34895317927274,9.51851612428119,-1087.8234360030604,569.7386887483941
2009-11-20,49.4694,49.9645,49.3593,49.781,46834048.784812,-0.0012338867432412,-0.0024867197941692,0.2846730401106008,49.781,50.0,30,0.0821917808219178,0.2846730401106008,0.03,call,1.574446613932892,0.5068748842522078,0.09817963711811098,-10.568260058728175,5.692766688289521,50.687488425220785,9.817963711811098,-1056.8260058728174,569.2766688289521
2009-11-23,50.4816,51.2555,50.3773,50.6522,68183691.388504,0.0175006528595247,-0.0111569449297883,0.2903993653007142,50.6522,51.0,30,0.0821917808219178,0.2903993653007142,0.03,call,1.576787590481782,0.49563223049884625,0.09459667357985253,-10.939569110504557,5.792906837522896,49.56322304988463,9.459667357985253,-1093.9569110504558,579.2906837522896
2009-11-24,50.6611,50.6701,49.8068,50.421,53242658.915284,-0.0045644611685178,-0.0156704806564149,0.2872628810450953,50.421,50.0,30,0.0821917808219178,0.2872628810450953,0.03,call,1.933521741771731,0.5686465918951644,0.09464794685550762,-10.730177482291293,5.681225257664661,56.864659189516445,9.464794685550762,-1073.0177482291292,568.1225257664661
2009-11-25,50.7196,50.8269,50.3525,50.412,56069447.833095,-0.0001784970547985,-0.013764878041146,0.2577914499541107,50.412,50.0,30,0.0821917808219178,0.2577914499541107,0.03,call,1.7610880233069572,0.5719542608207472,0.10532992988692039,-9.706773243459358,5.671743078770148,57.19542608207472,10.532992988692039,-970.6773243459357,567.1743078770148
2009-11-27,48.5625,49.8504,48.4683,48.9257,61035003.620021,-0.0294830595889867,-0.0183939409138788,0.273068595385629,48.9257,49.0,30,0.0821917808219178,0.273068595385629,0.03,call,1.550218579751668,0.5204392701260135,0.10401993546529645,-10.000717752637634,5.588442961650619,52.04392701260135,10.401993546529646,-1000.0717752637634,558.8442961650619
2009-11-30,48.9872,49.4953,48.3165,49.3593,91727654.503992,0.0088624179112408,-0.0084711034330366,0.2549315926939008,49.3593,49.0,30,0.0821917808219178,0.2549315926939008,0.03,call,1.6846293454729384,0.5675904562694373,0.1089957879808203,-9.419027618809597,5.564161783045356,56.759045626943724,10.899578798082029,-941.9027618809597,556.4161783045356
2009-12-01,49.8247,50.3288,49.6758,50.1223,74313442.872339,0.0154580798350059,-0.0104615396764602,0.2591280390956685,50.1223,50.0,30,0.0821917808219178,0.2591280390956685,0.03,call,1.607461434288524,0.5411061571309561,0.10657046612308564,-9.754136938712671,5.7021895169963095,54.11061571309561,10.657046612308564,-975.4136938712671,570.2189516996309
2009-12-02,50.1938,51.1603,50.1838,50.7196,83817527.893483,0.0119168513815206,0.0059221356180956,0.2573333476858398,50.7196,51.0,30,0.0821917808219178,0.2573333476858398,0.03,call,1.4185939691937932,0.4982367840384448,0.10661535056044909,-9.796550098361983,5.800906146130051,49.82367840384448,10.661535056044908,-979.6550098361984,580.0906146130051
2009-12-03,50.9678,51.2972,50.0727,50.0966,63394998.429426,-0.0122832198992105,-0.0062564468777274,0.2556377442792276,50.0966,50.0,30,0.0821917808219178,0.2556377442792276,0.03,call,1.573684682621984,0.5384877751668401,0.10815218147974366,-9.631022238187603,5.703023410671366,53.84877751668401,10.815218147974367,-963.1022238187603,570.3023410671366
2009-12-04,51.1523,51.7229,50.3685,51.3379,118200425.53535,0.0247781286554376,0.0493033313779873,0.2459476976971025,51.3379,51.0,30,0.0821917808219178,0.2459476976971025,0.03,call,1.6809266393995763,0.5650869046253404,0.10873846885701118,-9.48780436440264,5.793360641953089,56.50869046253404,10.873846885701118,-948.780436440264,579.3360641953088
2009-12-07,51.3289,51.6961,51.0759,51.4153,65368669.474756,0.0015076580849626,0.0416537511674599,0.2459026378194327,51.4153,51.0,30,0.0821917808219178,0.2459026378194327,0.03,call,1.7247290553373276,0.5734898247679242,0.1081899829048518,-9.479896843722976,5.780473017348661,57.34898247679242,10.81899829048518,-947.9896843722976,578.0473017348661
2009-12-08,51.0987,51.3795,50.4537,51.0164,70121470.854295,-0.0077583909847848,0.0178383673534532,0.2392568205355574,51.0164,51.0,30,0.0821917808219178,0.2392568205355574,0.03,call,1.4659749974039826,0.529865364663214,0.11368482921594822,-9.2357542729416,5.818551054392398,52.9865364663214,11.368482921594822,-923.57542729416,581.8551054392399
2009-12-09,50.933,51.0679,50.3863,50.8537,65360814.72744,-0.0031891705412375,0.0026439482961222,0.2383130567322294,50.8537,51.0,30,0.0821917808219178,0.2383130567322294,0.03,call,1.3757866587278222,0.5112503171048289,0.11477643794137853,-9.167452529788285,5.813987359774414,51.125031710482894,11.477643794137853,-916.7452529788285,581.3987359774413
2009-12-10,51.0829,51.3548,50.4349,50.6522,63929168.613252,-0.0039623468892135,0.0110905730129389,0.2378176238007039,50.6522,51.0,30,0.0821917808219178,0.2378176238007039,0.03,call,1.2722346355841694,0.4879894336540139,0.11546667138768794,-9.080805529584971,5.790628428552301,48.79894336540139,11.546667138768795,-908.0805529584972,579.0628428552301
2009-12-11,51.0094,51.2158,50.5421,51.1246,59485638.083296,0.0093263471280615,-0.0041548251876293,0.228910316707498,51.1246,51.0,30,0.0821917808219178,0.228910316707498,0.03,call,1.463815137563902,0.5428309084601328,0.1182191918416837,-8.88423712847555,5.813552367077992,54.28309084601328,11.821919184168369,-888.4237128475551,581.3552367077991
2009-12-14,51.5363,52.1555,50.9578,51.9004,56783666.481961,0.015174690853327,0.0094349347373252,0.2322113568623585,51.9004,52.0,30,0.0821917808219178,0.2322113568623585,0.03,call,1.3920550091780726,0.51656172941251,0.11536319048620161,-9.140632034899065,5.93089881582658,51.656172941251,11.536319048620161,-914.0632034899065,593.089881582658
2009-12-15,51.7953,52.2756,51.6455,51.7566,65175376.579483,-0.0027706915553636,0.0145090598317403,0.2140036891365624,51.7566,52.0,30,0.0821917808219178,0.2140036891365624,0.03,call,1.2111868612481054,0.4977637494744975,0.12563251349655338,-8.44284364189517,5.91947480972944,49.776374947449746,12.563251349655339,-844.284364189517,591.947480972944
2009-12-16,52.087,52.3559,51.7466,52.087,66556193.589791,0.0063837269063269,0.0242519226722932,0.2149621748401442,52.087,52.0,30,0.0821917808219178,0.2149621748401442,0.03,call,1.3881686046926056,0.539013900854576,0.12368616812087221,-8.55369734574824,5.928847254395816,53.9013900854576,12.368616812087222,-855.3697345748241,592.8847254395815
2009-12-17,51.7725,51.9788,51.1335,51.5106,71700122.887942,-0.0110661009464935,0.0169469440616596,0.2189521288316281,51.5106,52.0,30,0.0821917808219178,0.2189521288316281,0.03,call,1.1215984069440275,0.46812822536501436,0.12298756015597341,-8.511847997811158,5.872620889345405,46.812822536501436,12.298756015597341,-851.1847997811158,587.2620889345404
2009-12-18,51.8647,51.9948,51.2555,51.9868,75174023.460226,0.0092446991493013,0.0168646796258553,0.1991025285385082,51.9868,52.0,30,0.0821917808219178,0.1991025285385082,0.03,call,1.2406926594440968,0.5268246902523748,0.13413520304089205,-7.969842724935174,5.9324502930796505,52.68246902523748,13.413520304089205,-796.9842724935174,593.2450293079651
2009-12-21,52.3648,52.7776,52.3559,52.6735,56090278.937409,0.0132091223156647,0.0148958389530715,0.2023883411127642,52.6735,53.0,30,0.0821917808219178,0.2023883411127642,0.03,call,1.1258846696281601,0.4860430022620557,0.13045247318604478,-8.146992079841972,6.020749411371989,48.604300226205574,13.045247318604478,-814.6992079841972,602.074941137199
2009-12-22,52.7251,53.2341,52.613,53.1666,45606138.328495,0.0093614436101645,0.0272429023544824,0.1965822224844855,53.1666,53.0,30,0.0821917808219178,0.1965822224844855,0.03,call,1.3463341910515254,0.5507744264753491,0.13206149072483944,-8.05103637080794,6.031517642972344,55.077442647534916,13.206149072483944,-805.1036370807941,603.1517642972344
2009-12-23,53.2777,53.6647,52.9166,53.631,58264500.003419,0.0087348071909807,0.0296427131529939,0.1959120013482632,53.631,54.0,30,0.0821917808219178,0.1959120013482632,0.03,call,1.0898706267612575,0.4800228840286936,0.13227384458645638,-8.040887756461439,6.126256803767781,48.00228840286936,13.227384458645638,-804.0887756461439,612.6256803767781
2009-12-24,53.7788,53.8612,53.64,53.8373,19444819.013187,0.0038466558520258,0.0451693437855509,0.1955219707904106,53.8373,54.0,30,0.0821917808219178,0.1955219707904106,0.03,call,1.1893113964205853,0.5072539473051166,0.13217375615866866,-8.106324294050324,6.156526189987405,50.72539473051167,13.217375615866867,-810.6324294050324,615.6526189987405
2009-12-28,54.0348,54.0497,53.5079,53.7541,42121588.39582,-0.001545396964558,0.0339951680041856,0.1540145029124468,53.7541,54.0,30,0.0821917808219178,0.1540145029124468,0.03,call,0.8924162371236832,0.48984980281304225,0.16802815550468428,-6.521526310310842,6.146038247479777,48.984980281304225,16.802815550468427,-652.1526310310842,614.6038247479777
2009-12-29,53.887,53.9803,53.6826,53.7272,28346137.336414,-0.0005004269441772,0.0200043665220652,0.1542935493365849,53.7272,54.0,30,0.0821917808219178,0.1542935493365849,0.03,call,0.8810136463517324,0.48538784841580573,0.16774996882855486,-6.5198250906471475,6.140829277952393,48.53878484158057,16.774996882855486,-651.9825090647148,614.0829277952392
2009-12-30,53.5665,53.9466,53.2341,53.6925,53275764.951894,-0.0006458553581798,0.0098915484533523,0.1493479260006207,53.6925,54.0,30,0.0821917808219178,0.1493479260006207,0.03,call,0.8339430071395739,0.47831660439612333,0.17327700313162717,-6.3164859764791865,6.1319099148468545,47.831660439612335,17.327700313162715,-631.6485976479187,613.1909914846855
2009-12-31,53.7272,54.016,52.9007,53.0575,40493846.710932,-0.0118266052055688,-0.0106934422255785,0.1552399470532218,53.0575,53.0,30,0.0821917808219178,0.1552399470532218,0.03,call,1.0373057418471916,0.5406292975986154,0.16806820037921205,-6.530480295129869,6.036858431940332,54.06292975986155,16.806820037921206,-653.0480295129869,603.6858431940332
2010-01-04,53.7788,54.4129,53.7629,54.3643,50447982.349089,0.024629882674457,0.0097887524077173,0.1642788728037171,54.3643,54.0,30,0.0821917808219178,0.1642788728037171,0.03,call,1.2846216111850772,0.5865440285180631,0.15213099576957828,-6.985139328031244,6.070932627092131,58.65440285180631,15.213099576957829,-698.5139328031244,607.0932627092131
