date,open,high,low,close,volume,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type
2008-11-06,43.3779,43.9306,42.0969,42.1346,100309288.44107,-0.0388632770887557,-0.0357641415736406,0.809159813588992,42.1346,42,30,0.0821917808219178,0.809159813588992,0.03,call
2008-11-07,42.5464,43.3958,41.9004,43.0138,73334520.045151,0.0208664612930942,-0.0582638204707168,0.7927800794690333,43.0138,43,30,0.0821917808219178,0.7927800794690333,0.03,call
2008-11-10,43.9643,44.0487,41.576,42.0185,59385197.290825,-0.0231390855957855,-0.0811330327191297,0.725941033676549,42.0185,42,30,0.0821917808219178,0.725941033676549,0.03,call
2008-11-11,41.5501,42.3985,40.797,41.1096,86133462.952064,-0.0216309482727846,-0.1112494730356389,0.7237473359716079,41.1096,41,30,0.0821917808219178,0.7237473359716079,0.03,call
2008-11-12,40.4547,41.1096,38.5088,38.7123,88708840.495904,-0.0583148461673186,-0.1169297167089051,0.6826160911690361,38.7123,39,30,0.0821917808219178,0.6826160911690361,0.03,call
2008-11-13,38.8334,42.0185,36.7437,41.9004,167543668.00901,0.082353670538821,-0.0055583772006854,0.7075786685610225,41.9004,42,30,0.0821917808219178,0.7075786685610225,0.03,call
2008-11-14,40.9826,41.9004,38.6607,38.7797,116159223.2143,-0.0744790025870875,-0.0984358508199695,0.7487948168524372,38.7797,39,30,0.0821917808219178,0.7487948168524372,0.03,call
2008-11-17,38.5347,39.5835,38.1417,38.4503,98912759.920539,-0.0084941348179589,-0.0849197377345694,0.7264541727851124,38.4503,38,30,0.0821917808219178,0.7264541727851124,0.03,call
2008-11-18,38.5178,39.0794,36.6216,38.2618,115637874.18718,-0.0049024324907737,-0.0692733570747464,0.7229871886606726,38.2618,38,30,0.0821917808219178,0.7229871886606726,0.03,call
2008-11-19,38.0514,38.364,35.0409,35.1461,112991768.6447,-0.0814310879258164,-0.0921205921632143,0.7553216215782581,35.1461,35,30,0.0821917808219178,0.7553216215782581,0.03,call
2008-11-20,34.8385,35.6273,32.6624,32.7379,164845785.02839,-0.0685196935079566,-0.2186733300875407,0.7815174068633476,32.7379,33,30,0.0821917808219178,0.7815174068633476,0.03,call
2008-11-21,33.3838,34.7105,31.5421,34.5339,189053072.18225,0.0548599635285096,-0.1094851172133872,0.8081229544108445,34.5339,35,30,0.0821917808219178,0.8081229544108445,0.03,call
2008-11-24,35.0091,37.4204,34.6083,36.9619,114219673.05425,0.0703077266106635,-0.0387097109775476,0.8348100607576896,36.9619,37,30,0.0821917808219178,0.8348100607576896,0.03,call
2008-11-25,37.5752,37.7428,36.2485,37.5752,94236970.135935,0.0165927617357333,-0.0179447908880396,0.7826044465768729,37.5752,38,30,0.0821917808219178,0.7826044465768729,0.03,call
2008-11-26,36.7664,39.9625,36.7079,39.8276,103735612.06108,0.0599437927143433,0.1332011233109791,0.8140816048135121,39.8276,40,30,0.0821917808219178,0.8140816048135121,0.03,call
2008-11-28,39.3345,41.0074,39.2232,40.2225,28432045.737778,0.0099152346613906,0.2286218725086213,0.7875056242189828,40.2225,40,30,0.0821917808219178,0.7875056242189828,0.03,call
2008-12-01,39.1875,39.3582,35.2641,35.7047,104934635.10694,-0.1123202187830193,0.0339029185814518,0.8552649910040042,35.7047,36,30,0.0821917808219178,0.8552649910040042,0.03,call
2008-12-02,36.2902,37.6694,35.6531,37.5821,99890990.393171,0.0525813128243619,0.0167794404508425,0.8838328438792155,37.5821,38,30,0.0821917808219178,0.8838328438792155,0.03,call
2008-12-03,36.6633,38.994,36.5571,38.7212,121064643.92651,0.0303096420902506,0.0304988396602015,0.8918922165259162,38.7212,39,30,0.0821917808219178,0.8918922165259162,0.03,call
2008-12-04,38.0831,39.4694,36.7575,37.4372,119378199.24233,-0.0331601293348348,-0.060018680513011,0.8816507414269863,37.4372,37,30,0.0821917808219178,0.8816507414269863,0.03,call
2008-12-05,36.8508,39.3156,35.9806,39.1697,134109242.69521,0.0462774993856378,-0.0261744048728944,0.8917812120136909,39.1697,39,30,0.0821917808219178,0.8917812120136909,0.03,call
2008-12-08,40.1332,41.2704,39.9089,40.9042,116911065.84079,0.0442816769084268,0.1456250857730214,0.90358109016705,40.9042,41,30,0.0821917808219178,0.90358109016705,0.03,call
2008-12-09,40.5221,41.9828,39.3245,39.6361,96454059.740125,-0.031001706426235,0.0546536782138304,0.9065682302747248,39.6361,40,30,0.0821917808219178,0.9065682302747248,0.03,call
2008-12-10,40.0994,41.1602,39.7303,40.5738,87843542.423774,0.0236577261637749,0.0478445915932357,0.9073780129031012,40.5738,41,30,0.0821917808219178,0.9073780129031012,0.03,call
2008-12-11,40.1491,40.7087,38.0584,38.5178,86129379.370319,-0.0506730944599715,0.0288643381449469,0.9011452260751972,38.5178,39,30,0.0821917808219178,0.9011452260751972,0.03,call
2008-12-12,37.5255,39.9358,37.4034,39.8454,114504589.55131,0.0344671814070376,0.0172505788913368,0.8590714173731585,39.8454,40,30,0.0821917808219178,0.8590714173731585,0.03,call
2008-12-15,40.159,40.3276,37.9135,38.5605,92515705.157366,-0.0322471351774609,-0.0572972946543387,0.8235660248550155,38.5605,39,30,0.0821917808219178,0.8235660248550155,0.03,call
2008-12-16,39.3096,41.193,39.1697,41.0669,128658537.8457,0.0649991571686052,0.0360984052416861,0.8530912510354961,41.0669,41,30,0.0821917808219178,0.8530912510354961,0.03,call
2008-12-17,40.7345,42.0691,40.42,41.44,95968790.750042,0.009085175652411,0.0213487521504025,0.8524483420389227,41.44,41,30,0.0821917808219178,0.8524483420389227,0.03,call
2008-12-18,41.4659,42.1951,40.2057,41.1751,103435309.5713,-0.0063923745173743,0.068988883061857,0.7904343210925875,41.1751,41,30,0.0821917808219178,0.7904343210925875,0.03,call
2008-12-19,41.6395,42.4947,40.9647,41.3785,103826125.07374,0.0049398787131058,0.0384762105537905,0.7358228611923765,41.3785,41,30,0.0821917808219178,0.7358228611923765,0.03,call
2008-12-22,41.567,41.5858,39.1875,40.5827,88664444.141847,-0.0192322099641117,0.0524422660494547,0.7266238478087204,40.5827,41,30,0.0821917808219178,0.7266238478087204,0.03,call
2008-12-23,40.5549,40.7881,39.3722,39.6886,76008466.907794,-0.0220315553179064,-0.0335623093050606,0.696802567204811,39.6886,40,30,0.0821917808219178,0.696802567204811,0.03,call
2008-12-24,39.7046,40.03,39.2232,39.8365,22966002.261868,0.0037265108872572,-0.0386944980694979,0.69533611367693,39.8365,40,30,0.0821917808219178,0.69533611367693,0.03,call
2008-12-26,40.2314,40.5053,39.7046,40.403,29545596.75713,0.0142206268120943,-0.0187516241612042,0.6646858776073266,40.403,40,30,0.0821917808219178,0.6646858776073266,0.03,call
2008-12-29,40.2404,40.4299,39.0109,39.7839,48777373.133813,-0.0153231195703288,-0.038536921348043,0.6665180640034676,39.7839,40,30,0.0821917808219178,0.6665180640034676,0.03,call
2008-12-30,40.0042,40.9568,39.7403,40.8864,45712327.578587,0.0277122152428495,0.00748348434185,0.5224531867672076,40.8864,41,30,0.0821917808219178,0.5224531867672076,0.03,call
2008-12-31,40.9736,42.7568,40.9042,41.8399,88701486.622261,0.0233207129999217,0.0542044818915254,0.4986046793916615,41.8399,42,30,0.0821917808219178,0.4986046793916615,0.03,call
2009-01-02,42.2665,43.0991,41.822,42.6714,60714222.753874,0.0198733744583519,0.0711633803170459,0.493159998915458,42.6714,43,30,0.0821917808219178,0.493159998915458,0.03,call
2009-01-05,42.9016,43.1646,41.9669,42.8232,69730328.826565,0.0035574178489574,0.0599014924634309,0.4719216209207877,42.8232,43,30,0.0821917808219178,0.4719216209207877,0.03,call
2009-01-06,43.1824,44.1062,42.8063,43.5476,91780706.801686,0.0169160641895047,0.0946035959269955,0.450673281457387,43.5476,44,30,0.0821917808219178,0.450673281457387,0.03,call
2009-01-07,42.7181,43.633,41.6622,42.2665,91398396.073768,-0.0294183835618955,0.0337545002739296,0.4428373900162856,42.2665,42,30,0.0821917808219178,0.4428373900162856,0.03,call
2009-01-08,41.959,42.6118,41.7803,42.468,69689567.585874,0.0047673689565022,0.0150119861663149,0.4253299545118499,42.468,42,30,0.0821917808219178,0.4253299545118499,0.03,call
2009-01-09,42.5771,42.6467,40.7166,40.8953,97362759.473523,-0.0370325892436659,-0.041622726228809,0.4419734986557906,40.8953,41,30,0.0821917808219178,0.4419734986557906,0.03,call
2009-01-12,40.7435,40.8774,39.514,39.6787,63224304.309342,-0.0297491398767095,-0.0734298230865512,0.41510099508358,39.6787,40,30,0.0821917808219178,0.41510099508358,0.03,call
2009-01-13,39.6222,40.4547,39.4317,40.2057,73727196.943316,0.0132816851358537,-0.0767413129541008,0.3995127377927036,40.2057,40,30,0.0821917808219178,0.3995127377927036,0.03,call
2009-01-14,39.3582,39.6549,38.3392,38.4414,87851158.323885,-0.0438818376498854,-0.0904995682159629,0.4141248651010866,38.4414,38,30,0.0821917808219178,0.4141248651010866,0.03,call
2009-01-15,38.4999,39.5319,37.2269,39.0636,118441686.40701,0.0161856748193354,-0.0801638881039842,0.3428916358347975,39.0636,39,30,0.0821917808219178,0.3428916358347975,0.03,call
2009-01-16,39.9169,39.9625,38.2112,39.4961,94753096.773962,0.0110716882212595,-0.0342142006538649,0.3438356469855543,39.4961,39,30,0.0821917808219178,0.3438356469855543,0.03,call
2009-01-20,38.9842,39.3016,36.7992,36.8161,100246463.56386,-0.0678548008537551,-0.0721445007018879,0.4155694350815327,36.8161,37,30,0.0821917808219178,0.4155694350815327,0.03,call
2009-01-21,37.3866,38.8234,36.5709,38.6527,77777767.384962,0.0498857836652988,-0.0386263639235232,0.4585821280640583,38.6527,39,30,0.0821917808219178,0.4585821280640583,0.03,call
2009-01-22,37.8272,38.5178,36.8508,37.5335,82134926.936057,-0.0289552864353591,-0.0236177662624151,0.4644085064314824,37.5335,38,30,0.0821917808219178,0.4644085064314824,0.03,call
2009-01-23,36.5709,38.2439,36.4201,37.717,89964799.877971,0.0048889658571675,-0.0344719892687822,0.4599603366790237,37.717,38,30,0.0821917808219178,0.4599603366790237,0.03,call
2009-01-26,37.6932,38.9752,37.5404,38.1417,74109961.178584,0.0112601744571414,-0.0342919933866887,0.4620076559536831,38.1417,38,30,0.0821917808219178,0.4620076559536831,0.03,call
2009-01-27,38.2955,38.9306,38.0009,38.5605,64657967.019549,0.0109801083853104,0.0473814445310611,0.4606619061970002,38.5605,39,30,0.0821917808219178,0.4606619061970002,0.03,call
2009-01-28,39.3016,40.3535,38.6527,40.1491,83609480.892397,0.0411975985788566,0.0387139837579262,0.4820525601559633,40.1491,40,30,0.0821917808219178,0.4820525601559633,0.03,call
2009-01-29,39.5914,40.1332,38.4503,38.5773,78199019.277404,-0.0391490718347359,0.0278098232245862,0.4910692489329457,38.5773,39,30,0.0821917808219178,0.4910692489329457,0.03,call
2009-01-30,38.8829,39.0973,37.4799,37.7954,68479518.26462,-0.0202683961811739,0.0020786382798207,0.4850772574705726,37.7954,38,30,0.0821917808219178,0.4850772574705726,0.03,call
2009-02-02,37.1008,38.356,37.082,38.1,74035602.097755,0.0080591818051931,-0.0010932915942393,0.478938413695896,38.1,38,30,0.0821917808219178,0.478938413695896,0.03,call
2009-02-03,38.4761,38.7301,37.7706,38.3739,67624120.761855,0.0071889763779526,-0.0048391488699575,0.479992745531596,38.3739,38,30,0.0821917808219178,0.479992745531596,0.03,call
2009-02-04,38.4156,39.1875,37.8361,38.0921,76595802.262254,-0.007343532974235,-0.0512340251711743,0.4729534475865913,38.0921,38,30,0.0821917808219178,0.4729534475865913,0.03,call
2009-02-05,37.7607,39.0973,37.5573,38.5347,84293646.113021,0.0116192071321874,-0.0011042763490446,0.4686978319726946,38.5347,39,30,0.0821917808219178,0.4686978319726946,0.03,call
2009-02-06,38.5952,40.0806,38.4156,39.901,63289897.596977,0.0354563549216679,0.0557104832863259,0.4887109197118111,39.901,40,30,0.0821917808219178,0.4887109197118111,0.03,call
2009-02-09,39.7581,40.0539,39.2749,39.7224,65041364.149521,-0.0044760782937771,0.0425826771653543,0.471706859032664,39.7224,40,30,0.0821917808219178,0.471706859032664,0.03,call
2009-02-10,39.4128,40.022,37.7706,37.8896,98757026.504062,-0.0461402130787665,-0.0126205572016395,0.4882411710841055,37.8896,38,30,0.0821917808219178,0.4882411710841055,0.03,call
2009-02-11,38.1338,38.4007,37.462,38.0336,68758220.70317,0.0038005151809468,-0.0015357515075304,0.4854961780829132,38.0336,38,30,0.0821917808219178,0.4854961780829132,0.03,call
2009-02-12,37.4709,38.4156,36.9362,38.356,93223383.222439,0.0084767153253966,-0.0046373787780883,0.4610089254428845,38.356,38,30,0.0821917808219178,0.4610089254428845,0.03,call
2009-02-13,38.3045,38.8334,37.8798,37.9592,69320767.345833,-0.0103451871936594,-0.0486654469812787,0.4584913364930673,37.9592,38,30,0.0821917808219178,0.4584913364930673,0.03,call
2009-02-17,36.5392,37.0651,36.3934,36.4539,95966367.0052,-0.0396557356319418,-0.0822835478218839,0.4757627265067082,36.4539,36,30,0.0821917808219178,0.4757627265067082,0.03,call
2009-02-18,36.7495,36.8259,35.796,35.9359,92124946.091399,-0.0142097279029129,-0.0515629618681644,0.4136797180877465,35.9359,36,30,0.0821917808219178,0.4136797180877465,0.03,call
2009-02-19,36.3487,36.5392,35.3763,35.4338,75962698.945949,-0.0139721003230751,-0.0683553489546086,0.3694694662985703,35.4338,35,30,0.0821917808219178,0.3694694662985703,0.03,call
2009-02-20,34.7541,35.3852,34.1509,34.9546,98140357.286357,-0.0135238105989196,-0.0886797371988737,0.3596184369770067,34.9546,35,30,0.0821917808219178,0.3596184369770067,0.03,call
2009-02-23,35.1609,35.2175,33.5406,33.611,92749243.302745,-0.0384384315655165,-0.1145493055701912,0.3788908278413828,33.611,34,30,0.0821917808219178,0.3788908278413828,0.03,call
2009-02-24,34.0218,35.155,33.6478,34.8543,95876515.105474,0.0369908660855078,-0.0438800786747095,0.4041314034612421,34.8543,35,30,0.0821917808219178,0.4041314034612421,0.03,call
2009-02-25,34.7005,35.0508,33.5544,34.1319,122995983.58791,-0.0207262805450116,-0.0502004958829469,0.4040198267915377,34.1319,34,30,0.0821917808219178,0.4040198267915377,0.03,call
2009-02-26,34.4912,34.6261,33.3164,33.4989,80504015.738684,-0.018545700649539,-0.054606054106531,0.3657419974690872,33.4989,33,30,0.0821917808219178,0.3657419974690872,0.03,call
2009-02-27,32.9016,33.8869,32.8321,33.2677,102937625.56555,-0.0069017191609277,-0.0482597426375928,0.3476708679164202,33.2677,33,30,0.0821917808219178,0.3476708679164202,0.03,call
2009-03-02,32.5106,32.6455,31.2881,31.3883,98420962.440193,-0.0564932351800694,-0.0661301359673914,0.3873203050124784,31.3883,31,30,0.0821917808219178,0.3873203050124784,0.03,call
2009-03-03,31.8051,31.8408,30.6085,30.793,79788362.998795,-0.0189656655505395,-0.1165222081636986,0.3834312416824528,30.793,31,30,0.0821917808219178,0.3834312416824528,0.03,call
2009-03-04,31.2624,31.9916,30.7751,31.43,94294442.618607,0.0206865196635599,-0.079160550687187,0.3944368798823023,31.43,31,30,0.0821917808219178,0.3944368798823023,0.03,call
2009-03-05,30.799,31.176,29.6737,29.7551,115331034.137,-0.0532898504613427,-0.1117588935756099,0.4235405640474447,29.7551,30,30,0.0821917808219178,0.4235405640474447,0.03,call
2009-03-06,30.0796,30.4864,29.1647,29.9099,89492365.145916,0.0052024694926249,-0.1009327365582831,0.419400268579411,29.9099,30,30,0.0821917808219178,0.419400268579411,0.03,call
2009-03-09,29.509,30.2839,29.1121,29.2192,89137610.532428,-0.0230926883740835,-0.0691053672865367,0.3807775256676092,29.2192,29,30,0.0821917808219178,0.3807775256676092,0.03,call
2009-03-10,29.9535,31.2792,29.8245,31.1234,89661484.083802,0.0651694776037674,0.0107297112980222,0.4752730869477394,31.1234,31,30,0.0821917808219178,0.4752730869477394,0.03,call
2009-03-11,31.5074,32.1196,30.8982,31.1671,96828378.660728,0.0014040882422872,-0.0083646197900094,0.4592706352932741,31.1671,31,30,0.0821917808219178,0.4592706352932741,0.03,call
2009-03-12,31.039,33.2975,30.6511,33.102,102199020.31473,0.0620814897760777,0.1124815577833715,0.5234633802975682,33.102,33,30,0.0821917808219178,0.5234633802975682,0.03,call
2009-03-13,33.4205,33.6984,32.9353,33.4562,85264258.669953,0.0107002598030332,0.1185660935008141,0.5243606676532261,33.4562,33,30,0.0821917808219178,0.5243606676532261,0.03,call
2009-03-16,33.8303,34.1588,32.7646,32.849,91845799.215646,-0.0181491024085224,0.1242265359763441,0.5258893713138343,32.849,33,30,0.0821917808219178,0.5258893713138343,0.03,call
2009-03-17,32.9105,34.3721,32.6525,34.3721,76176932.795096,0.0463667082711805,0.1043812693985877,0.5427399180335857,34.3721,34,30,0.0821917808219178,0.5427399180335857,0.03,call
2009-03-18,34.2084,35.8396,33.9107,35.5599,131211569.57067,0.0345570971805619,0.1409434949032793,0.5560898108598589,35.5599,36,30,0.0821917808219178,0.5560898108598589,0.03,call
2009-03-19,36.0669,36.1125,34.9644,35.1848,75924200.203041,-0.0105483986175438,0.0629206694459552,0.5550764231556043,35.1848,35,30,0.0821917808219178,0.5550764231556043,0.03,call
2009-03-20,35.5172,35.6204,33.9454,33.9712,80541726.386596,-0.0344921670721447,0.0153932604420108,0.566830248473841,33.9712,34,30,0.0821917808219178,0.566830248473841,0.03,call
2009-03-23,35.1282,36.9797,34.7769,36.8598,111540746.6809,0.0850308496608891,0.1220980851776309,0.6246485093412216,36.8598,37,30,0.0821917808219178,0.6246485093412216,0.03,call
2009-03-24,36.2832,36.6305,35.2711,35.3108,83052246.332503,-0.0420241021383729,0.0273099403295113,0.6344541715170061,35.3108,35,30,0.0821917808219178,0.6344541715170061,0.03,call
2009-03-25,35.6441,36.7744,34.6747,36.306,111822168.14796,0.0281840116904741,0.0209814988231125,0.6355856468055476,36.306,36,30,0.0821917808219178,0.6355856468055476,0.03,call
2009-03-26,36.8081,37.7885,36.4301,37.7071,130759286.6897,0.0385914173965735,0.0716872058388848,0.6412246234847261,37.7071,38,30,0.0821917808219178,0.6412246234847261,0.03,call
2009-03-27,37.0651,37.3866,36.3934,36.4449,91955899.71469,-0.0334738020160659,0.0728175631122831,0.6554795846820276,36.4449,36,30,0.0821917808219178,0.6554795846820276,0.03,call
2009-03-30,35.3931,35.5261,34.651,35.4021,69546545.476542,-0.0286130569709341,-0.0395471489264728,0.6274506886589739,35.4021,35,30,0.0821917808219178,0.6274506886589739,0.03,call
2009-03-31,35.8298,36.7992,35.3574,35.7305,77787475.465652,0.0092762858700472,0.0118858819398031,0.6200540405894099,35.7305,36,30,0.0821917808219178,0.6200540405894099,0.03,call
2009-04-01,35.1282,36.5392,34.9317,36.3487,78221218.966124,0.0173017450077666,0.0011761141409134,0.6192643348386959,36.3487,36,30,0.0821917808219178,0.6192643348386959,0.03,call
2009-04-02,37.4888,38.7212,37.2348,38.1685,109333635.24622,0.0500650642251305,0.0122364223183433,0.5916296800052042,38.1685,38,30,0.0821917808219178,0.5916296800052042,0.03,call
2009-04-03,38.116,38.7797,37.6932,38.7708,59749333.45971,0.0157800280335878,0.0638196290839048,0.5909297218116386,38.7708,39,30,0.0821917808219178,0.5909297218116386,0.03,call
2009-04-06,38.2281,38.3303,37.4114,38.11,74647515.535042,-0.0170437545781877,0.076489812751221,0.5863057528753952,38.11,38,30,0.0821917808219178,0.5863057528753952,0.03,call
2009-04-07,37.4541,37.7785,36.6384,36.7575,56974655.559891,-0.0354893728680135,0.028742950700382,0.5786312013487136,36.7575,37,30,0.0821917808219178,0.5786312013487136,0.03,call
2009-04-08,36.9709,37.5821,36.699,37.4372,70925870.951563,0.0184914643270079,0.0299460503401771,0.5788447504276623,37.4372,37,30,0.0821917808219178,0.5788447504276623,0.03,call
2009-04-09,38.4761,39.6886,38.3213,39.6282,78499813.570703,0.0585246759907258,0.0382435778194059,0.5747092549051982,39.6282,40,30,0.0821917808219178,0.5747092549051982,0.03,call
2009-04-13,39.3096,39.9358,38.8055,39.645,68917494.500366,0.0004239405272004,0.022547896870841,0.5756175096789165,39.645,40,30,0.0821917808219178,0.5756175096789165,0.03,call
2009-04-14,39.0536,39.5319,38.4324,38.4999,66591563.131979,-0.0288838441165344,0.0102309105221725,0.5835730940201665,38.4999,38,30,0.0821917808219178,0.5835730940201665,0.03,call
2009-04-15,38.2439,39.2144,38.1417,39.0883,57009688.498845,0.0152831565796274,0.0634101883969258,0.5670914150471411,39.0883,39,30,0.0821917808219178,0.5670914150471411,0.03,call
2009-04-16,39.5398,40.5221,38.8829,40.2145,78035600.423021,0.0288116904546886,0.0741855694336115,0.5637516676588894,40.2145,40,30,0.0821917808219178,0.5637516676588894,0.03,call
2009-04-17,40.3009,41.0163,39.8692,40.5738,61176410.235389,0.0089345882703999,0.0238617953881326,0.560047907041267,40.5738,41,30,0.0821917808219178,0.560047907041267,0.03,call
2009-04-20,39.7403,39.9358,38.4096,38.491,62816831.985806,-0.0513336192321153,-0.0291083364863161,0.5797340902257024,38.491,38,30,0.0821917808219178,0.5797340902257024,0.03,call
2009-04-21,38.2876,39.9853,38.1934,39.8276,71094003.259012,0.0347250006495023,0.0344858038592308,0.5135243458345121,39.8276,40,30,0.0821917808219178,0.5135243458345121,0.03,call
2009-04-22,39.2511,40.9211,39.1131,39.8207,85660042.597367,-0.0001732466932478,0.0187370645436104,0.4840086908488438,39.8207,40,30,0.0821917808219178,0.4840086908488438,0.03,call
2009-04-23,40.022,40.1173,39.0298,39.7224,82418442.599291,-0.0024685653441551,-0.0122368797324348,0.4779610325577524,39.7224,40,30,0.0821917808219178,0.4779610325577524,0.03,call
2009-04-24,40.0389,41.0242,39.6549,40.4636,71522807.560536,0.0186594969085451,-0.0027160384287396,0.4643904042906969,40.4636,40,30,0.0821917808219178,0.4643904042906969,0.03,call
2009-04-27,39.8018,40.6075,39.6063,40.03,58120404.593357,-0.0107158038335688,0.039983372736484,0.4467641465699871,40.03,40,30,0.0821917808219178,0.4467641465699871,0.03,call
2009-04-28,39.5488,40.7802,39.4039,40.0906,60253237.570736,0.0015138646015488,0.0066034609165503,0.4290805343823768,40.0906,40,30,0.0821917808219178,0.4290805343823768,0.03,call
2009-04-29,40.6244,42.1197,40.4726,41.6127,94010839.277287,0.0379665058642173,0.045001720210845,0.4433174635648549,41.6127,42,30,0.0821917808219178,0.4433174635648549,0.03,call
2009-04-30,42.2745,42.6892,41.1681,41.2287,79805561.005332,-0.0092279520434865,0.037920669445955,0.4459436363808687,41.2287,41,30,0.0821917808219178,0.4459436363808687,0.03,call
2009-05-01,41.3398,41.8915,41.1364,41.4837,75949026.203219,0.0061850118970521,0.0252103124783755,0.4155014945784074,41.4837,41,30,0.0821917808219178,0.4155014945784074,0.03,call
2009-05-04,41.8727,43.0812,41.6951,42.9959,55940191.183552,0.0364528718508716,0.0740919310517111,0.4292004137588647,42.9959,43,30,0.0821917808219178,0.4292004137588647,0.03,call
2009-05-05,42.8063,43.0048,42.1673,42.7816,68687163.155855,-0.0049841961675416,0.0671229664809205,0.4228754270119072,42.7816,43,30,0.0821917808219178,0.4228754270119072,0.03,call
2009-05-06,43.2747,43.5218,42.0602,42.9016,103035299.96318,0.0028049441816109,0.0309737171584638,0.3937243208328544,42.9016,43,30,0.0821917808219178,0.3937243208328544,0.03,call
2009-05-07,43.5476,43.6755,41.5413,41.8915,79532469.964404,-0.0235445764260541,0.0160761799426127,0.4069889084870965,41.8915,42,30,0.0821917808219178,0.4069889084870965,0.03,call
2009-05-08,42.6118,43.4682,42.1773,43.3471,74691566.215717,0.0347469056968596,0.0449188476437734,0.3736329244519967,43.3471,43,30,0.0821917808219178,0.3736329244519967,0.03,call
2009-05-11,42.5306,43.0495,42.3082,42.7081,47141578.166168,-0.0147414705943418,-0.0066936614886534,0.3797937254826777,42.7081,43,30,0.0821917808219178,0.3797937254826777,0.03,call
2009-05-12,42.9453,43.1824,41.3885,42.1049,58201027.114598,-0.014123784481164,-0.0158175477308001,0.3662145267205181,42.1049,42,30,0.0821917808219178,0.3662145267205181,0.03,call
2009-05-13,41.3785,41.4757,40.1173,40.1758,80994865.892565,-0.0458165201674863,-0.0635360918940085,0.4050442562316244,40.1758,40,30,0.0821917808219178,0.4050442562316244,0.03,call
2009-05-14,40.2672,41.4222,39.9853,40.7345,85692387.749421,0.0139063814535116,-0.0276189680484109,0.3951381636920174,40.7345,41,30,0.0821917808219178,0.3951381636920174,0.03,call
2009-05-15,40.6829,41.1443,40.1758,40.5827,63416722.439325,-0.0037265708428971,-0.0637735857762109,0.3942948432192642,40.5827,41,30,0.0821917808219178,0.3942948432192642,0.03,call
2009-05-18,41.0431,42.1197,40.8774,41.9411,65334985.972119,0.0334723909449099,-0.0179591225083767,0.3604470444129893,41.9411,42,30,0.0821917808219178,0.3604470444129893,0.03,call
2009-05-19,41.9501,42.4512,41.4659,41.959,65559143.569895,0.0004267889969506,-0.0034651548869608,0.3424716994737447,41.959,42,30,0.0821917808219178,0.3424716994737447,0.03,call
2009-05-20,42.3439,43.0723,41.5055,41.567,56515222.379686,-0.0093424533473153,0.0346278107716584,0.3450750917871527,41.567,42,30,0.0821917808219178,0.3450750917871527,0.03,call
2009-05-21,41.0163,41.3785,40.3188,41.0342,58034979.933168,-0.01281786032189,0.0073573997471432,0.3489345173788233,41.0342,41,30,0.0821917808219178,0.3489345173788233,0.03,call
2009-05-22,41.2445,41.3458,40.2314,40.6075,45239155.141241,-0.0103986430830866,0.0006110978323274,0.3456026613846486,40.6075,41,30,0.0821917808219178,0.3456026613846486,0.03,call
2009-05-26,40.2492,42.6198,40.2057,42.5464,86477373.700898,0.0477473373145354,0.0144321441259289,0.3811376806625494,42.5464,43,30,0.0821917808219178,0.3811376806625494,0.03,call
2009-05-27,42.2844,42.7985,41.6464,41.7189,56737706.03144,-0.019449354116917,-0.0057222526752307,0.3896282666706933,41.7189,42,30,0.0821917808219178,0.3896282666706933,0.03,call
2009-05-28,42.1128,42.2745,40.8684,41.7734,69240335.29768,0.0013063623441653,0.0049654774219933,0.3661111690540488,41.7734,42,30,0.0821917808219178,0.3661111690540488,0.03,call
2009-05-29,41.9669,42.7181,41.7019,42.6297,60812248.871651,0.0204986905542761,0.0388822007008788,0.3708707857057514,42.6297,43,30,0.0821917808219178,0.3708707857057514,0.03,call
2009-06-01,43.6428,46.3537,43.4216,44.2947,82589736.356872,0.0390572769688737,0.0908009604137165,0.3935361586865802,44.2947,44,30,0.0821917808219178,0.3935361586865802,0.03,call
2009-06-02,44.1509,45.037,43.9127,44.8485,66843838.185504,0.012502624467487,0.0541079856345072,0.3757788430163017,44.8485,45,30,0.0821917808219178,0.3757788430163017,0.03,call
2009-06-03,44.4505,44.6183,43.9643,44.5507,51865953.704957,-0.006640132891847,0.0678781080038064,0.3762547039994089,44.5507,45,30,0.0821917808219178,0.3762547039994089,0.03,call
2009-06-04,44.8206,45.2543,44.262,45.1888,50573652.259383,0.0143230072703683,0.0817601631660338,0.378675955054893,45.1888,45,30,0.0821917808219178,0.378675955054893,0.03,call
2009-06-05,45.6204,45.7067,44.7621,45.2036,59576035.199638,0.0003275147824239,0.0603780932073179,0.3658546518327787,45.2036,45,30,0.0821917808219178,0.3658546518327787,0.03,call
2009-06-08,44.8673,45.2712,44.2223,44.6688,54520591.232397,-0.0118309161217249,0.0084457056939091,0.3511040004960725,44.6688,45,30,0.0821917808219178,0.3511040004960725,0.03,call
2009-06-09,44.9,45.2622,44.6619,44.8762,41230183.417195,0.0046430618239128,0.0006176349264745,0.3457410713847265,44.8762,45,30,0.0821917808219178,0.3457410713847265,0.03,call
2009-06-10,45.3575,45.3833,43.8532,44.6947,76535057.472097,-0.004044460092432,0.0032322724446529,0.341054182352299,44.6947,45,30,0.0821917808219178,0.341054182352299,0.03,call
