Date,Open,High,Low,Close,Volume,return_1d,return_5d,realized_vol_20d,spot,strike,dte,T,sigma,r,option_type,call_price,delta,gamma,theta,vega
2007-11-09,106.802,107.35,105.822,105.942,25672226.038744,-0.0161404160475484,-0.0420897492698717,0.1771925091645066,105.942,106.0,30,0.0821917808219178,0.1771925091645066,0.03,call,2.2477931079168414,0.5251822690793587,0.07398028147394335,-14.636792008290588,12.092777508701289
2007-11-12,105.982,107.041,105.442,105.472,25414637.947389,-0.0044363897226784,-0.0403610292244422,0.1764687724576434,105.472,105.0,30,0.0821917808219178,0.1764687724576434,0.03,call,2.5064506439856444,0.5646177909571096,0.07378082955031506,-14.491134944424353,11.904582018935384
2007-11-13,106.412,108.43,106.372,108.23,18469114.999874,0.0261491201456312,-0.0247528767222037,0.2055862180879969,108.23,108.0,30,0.0821917808219178,0.2055862180879969,0.03,call,2.794362449762346,0.5427637498463765,0.06217982898045235,-17.070744646770365,12.30742584753115
2007-11-14,108.889,108.899,107.5,107.89,16831025.272369,-0.0031414580060981,-0.0046129716763538,0.2054534879695772,107.89,108.0,30,0.0821917808219178,0.2054534879695772,0.03,call,2.6117910997599694,0.5215373490143402,0.0626855827014997,-17.009932235747577,12.32173778184419
2007-11-15,107.43,108.02,106.392,106.912,22951901.155992,-0.009064788210214,-0.0071322436849925,0.2068538121864437,106.912,107.0,30,0.0821917808219178,0.2068538121864437,0.03,call,2.615659242630784,0.5228693648711455,0.06281907328588275,-16.960338902453657,12.207770399950014
2007-11-16,107.101,107.29,106.022,106.902,27603657.236037,-9.353486979946092e-05,0.0090615619867475,0.183084807319495,106.902,107.0,30,0.0821917808219178,0.183084807319495,0.03,call,2.320267149910009,0.5222350744780129,0.0709875990883007,-15.201782566593428,12.207728057114078
2007-11-19,106.552,107.041,105.073,105.332,26226965.476371,-0.0146863482441863,-0.0013273665048543,0.1879384549182042,105.332,105.0,30,0.0821917808219178,0.1879384549182042,0.03,call,2.5650742316612707,0.5522290321668963,0.06969098796671505,-15.323285944840777,11.943767056284276
2007-11-20,105.532,106.542,104.344,105.962,36741523.854703,0.0059810883682072,-0.0209553728171486,0.1870835482724452,105.962,106.0,30,0.0821917808219178,0.1870835482724452,0.03,call,2.3779186077139443,0.5263529680562332,0.07004243151092367,-15.36453522416602,12.092761745921916
2007-11-21,104.973,105.362,103.884,103.884,22323057.318441,-0.0196108038730865,-0.0371304106033923,0.1966010167703539,103.884,104.0,30,0.0821917808219178,0.1966010167703539,0.03,call,2.4047697794018177,0.5207870229633481,0.06804110624019649,-15.741809125302437,11.86541255099469
2007-11-23,104.654,105.392,104.574,105.213,8877172.3668459,0.0127931153979437,-0.0158915743789286,0.2036663979313563,105.213,105.0,30,0.0821917808219178,0.2036663979313563,0.03,call,2.688012500397953,0.5422608497960842,0.06457451852537026,-16.45642603667153,11.9659658095021
2007-11-26,105.412,105.952,103.435,103.604,14098404.879151,-0.0152927870130116,-0.0308506856747301,0.20446373172102,103.604,104.0,30,0.0821917808219178,0.20446373172102,0.03,call,2.354788826964004,0.5025101299406988,0.06568927487058251,-16.229609479573284,11.84928615041603
2007-11-27,104.024,105.592,103.804,105.113,28329861.135741,0.0145650747075403,-0.0020791402422815,0.2124384547522221,105.113,105.0,30,0.0821917808219178,0.2124384547522221,0.03,call,2.7391494367965663,0.5352995319518026,0.0620728610192484,-17.08155492271942,11.97501730680897
2007-11-28,106.092,108.32,106.032,107.98,22088138.292461,0.0272754083700399,0.0190445631452784,0.2382734176057142,107.98,108.0,30,0.0821917808219178,0.2382734176057142,0.03,call,3.063381477900151,0.5269242209081038,0.053961795758013735,-19.475542367954453,12.321881402284145
2007-11-29,107.72,108.49,107.44,108.25,19565413.464291,0.0025004630487126,0.0420276462207847,0.2359099823240894,108.25,108.0,30,0.0821917808219178,0.2359099823240894,0.03,call,3.17851166306324,0.5415981423009764,0.05419411473584476,-19.334869135973594,12.313532041972003
2007-11-30,109.309,109.469,107.99,109.049,23189159.56225,0.0073810623556582,0.0364593728911828,0.2251625993490889,109.049,109.0,30,0.0821917808219178,0.2251625993490889,0.03,call,2.965292974505047,0.5308617961046515,0.056503562398367575,-18.6803698010634,12.434944419479306
2007-12-03,108.659,108.989,108.11,108.37,15521366.717811,-0.0062265587029683,0.0460020848615883,0.2259119207427195,108.37,108.0,30,0.0821917808219178,0.2259119207427195,0.03,call,3.1208902434982804,0.5490495747383946,0.05640901297342083,-18.596379516957214,12.300823462344564
2007-12-04,107.73,108.26,107.6,107.67,10057265.090449,-0.0064593522192488,0.0243262013261917,0.2259849214180987,107.67,108.0,30,0.0821917808219178,0.2259849214180987,0.03,call,2.7513497951567274,0.5092618659592124,0.05717479750309051,-18.487204625661803,12.311243291912387
2007-12-05,108.659,109.439,108.53,109.259,14548960.311384,0.0147580570260983,0.0118447860714947,0.2298060389815744,109.259,109.0,30,0.0821917808219178,0.2298060389815744,0.03,call,3.135713775098779,0.5423638989842252,0.055108592220069974,-19.054745412992634,12.425777904471223
2007-12-06,109.209,110.897,109.159,110.607,15119188.508552,0.0123376563944388,0.0217736720554273,0.2177685666251771,110.607,111.0,30,0.0821917808219178,0.2177685666251771,0.03,call,2.696512148309509,0.5055452327324328,0.057766507092147944,-18.35382033383639,12.649254113828803
2007-12-07,110.927,111.187,110.617,110.887,10411690.71229,0.0025314853490285,0.0168548083888893,0.215914081375773,110.887,111.0,30,0.0821917808219178,0.215914081375773,0.03,call,2.816841836434186,0.5216638742016539,0.058035443259575784,-18.284476900280037,12.663796729149587
2007-12-10,111.187,111.886,110.977,111.697,8994872.1242802,0.0073047336477676,0.0307003783334871,0.2062502220665428,111.697,112.0,30,0.0821917808219178,0.2062502220665428,0.03,call,2.6212471452441264,0.5101523462050739,0.060383638740507534,-17.654476175698715,12.77100611843228
2007-12-11,111.807,112.115,109.079,109.219,24997728.749608,-0.0221850183979874,0.0143865514999534,0.2233416383110759,109.219,109.0,30,0.0821917808219178,0.2233416383110759,0.03,call,3.0337254121293498,0.540570652678712,0.05675112398298162,-18.564396903322244,12.427075786502966
2007-12-12,111.327,111.477,108.37,109.728,19378350.130637,0.0046603612924491,0.0042925525585992,0.2045570719613499,109.728,110.0,30,0.0821917808219178,0.2045570719613499,0.03,call,2.566273888364975,0.5116280037258801,0.06196969782677675,-17.217583260247636,12.544610869441309
2007-12-13,109.129,110.028,108.6,109.728,17314397.094702,0.0,-0.0079470557921289,0.2040644401356525,109.728,110.0,30,0.0821917808219178,0.2040644401356525,0.03,call,2.5600940074169003,0.5115996789791856,0.062119427299799676,-17.180113385043818,12.54463681272075
2007-12-14,109.179,109.838,108.45,108.48,15362670.246941,-0.0113735783027121,-0.0217067825804647,0.2057211164499313,108.48,108.0,30,0.0821917808219178,0.2057211164499313,0.03,call,2.9336478893910467,0.558231567513694,0.061688991913205524,-17.090240076228877,12.27479617120681
2007-12-17,108.11,108.24,107.071,107.24,13295230.663505,-0.0114306784660768,-0.0399025936238216,0.2102660100995714,107.24,107.0,30,0.0821917808219178,0.2102660100995714,0.03,call,2.8321378266367248,0.5430861413043194,0.06135179082835068,-17.25953755862109,12.193778977502568
2007-12-18,107.86,108.05,106.592,107.75,16839847.248575,0.0047556881760537,-0.0134500407438266,0.2031649607134434,107.75,108.0,30,0.0821917808219178,0.2031649607134434,0.03,call,2.511201796464377,0.5126316486471989,0.06353485054243235,-16.80523453790778,12.317533982014139
2007-12-19,107.73,108.21,106.991,107.53,17604472.241064,-0.0020417633410673,-0.0200313502478856,0.2026631282866798,107.53,108.0,30,0.0821917808219178,0.2026631282866798,0.03,call,2.393790063348149,0.49857394132837685,0.06385408824836243,-16.698919868627854,12.298471302826927
2007-12-20,107.96,107.98,107.041,107.89,15597771.45829,0.0033479029108156,-0.0167505103528724,0.1878192309425328,107.89,108.0,30,0.0821917808219178,0.1878192309425328,0.03,call,2.394504705712258,0.5214490233880517,0.06857192134070517,-15.694517993796715,12.321885041271507
2007-12-21,108.43,109.419,108.36,109.169,13541816.56032,0.0118546667902492,0.006351401179941,0.1871295985857736,109.169,109.0,30,0.0821917808219178,0.1871295985857736,0.03,call,2.556783631952989,0.5404881368061716,0.06776566923933229,-15.833887589129517,12.42164954442332
2007-12-24,109.538,110.138,109.508,110.008,4487027.4715822,0.0076853319165697,0.0258112644535621,0.1765864372455307,110.008,110.0,30,0.0821917808219178,0.1765864372455307,0.03,call,2.3609887103905507,0.5300736119166938,0.07142955455614003,-15.156097349668093,12.546200239166764
2007-12-26,109.738,110.148,109.538,110.078,7049069.3041128,0.0006363173587375,0.0216055684454756,0.171397714842876,110.078,110.0,30,0.0821917808219178,0.171397714842876,0.03,call,2.3331987305319473,0.535528385283443,0.07346213369716631,-14.773589973063332,12.540013858978817
2007-12-27,109.658,109.718,108.39,108.649,9978244.6885793,-0.0129817038827013,0.0104063982144517,0.1523045633681626,108.649,109.0,30,0.0821917808219178,0.1523045633681626,0.03,call,1.8521909294109378,0.501769401595945,0.08409166465375795,-13.093248026877259,12.426411261204052
2007-12-28,109.089,109.219,107.97,108.44,9600430.2690484,-0.0019236256201161,0.0050977847807951,0.1522867372302305,108.44,108.0,30,0.0821917808219178,0.1522867372302305,0.03,call,2.2564680202866327,0.568058162929048,0.08303525329611741,-13.102639964132521,12.221710854749887
2007-12-31,108.22,108.31,107.43,107.75,7933354.0482966,-0.0063629656953153,-0.0129981954584176,0.1514211111378752,107.75,108.0,30,0.0821917808219178,0.1514211111378752,0.03,call,1.8737828785894948,0.5100206513797708,0.08526192477491722,-12.940773837961812,12.319824160152937
2008-01-02,107.7,107.86,105.522,106.212,18183437.327864,-0.0142737819025521,-0.0345065813395388,0.1579709813649963,106.212,106.0,30,0.0821917808219178,0.1579709813649963,0.03,call,2.160378058555594,0.5482361862648889,0.08232938368882263,-13.270551821112482,12.058901404498814
2008-01-03,106.292,106.782,105.792,106.312,10072515.607583,0.000941513200015,-0.034212104144334,0.1567321223917846,106.312,106.0,30,0.0821917808219178,0.1567321223917846,0.03,call,2.200701134218505,0.5567567058218653,0.08266669113413991,-13.185428820389715,12.03598218868201
2008-01-04,105.312,105.432,103.914,104.214,18444416.869961,-0.0197343667695085,-0.0408195197378715,0.1597328030697731,104.214,104.0,30,0.0821917808219178,0.1597328030697731,0.03,call,2.143750966336164,0.5484035820806419,0.08297806424782403,-13.146939619294074,11.831448930930158
2008-01-07,104.534,104.674,103.405,104.124,24142485.55469,-0.0008636075767172,-0.0398008115086684,0.1502670156016263,104.124,104.0,30,0.0821917808219178,0.1502670156016263,0.03,call,1.9826174940315155,0.5423819465148819,0.08843442739045605,-12.459583288744183,11.841728688086388
2008-01-08,104.524,104.883,102.136,102.316,26066259.961334,-0.017363912258461,-0.0504315545243618,0.1570438653522706,102.316,102.0,30,0.0821917808219178,0.1570438653522706,0.03,call,2.1300579055040885,0.5580320564988632,0.08568480154773181,-12.710182119219123,11.578179227707937
2008-01-09,102.545,103.555,101.627,103.215,29656985.461415,0.0087865045545174,-0.0282171506044515,0.1585354955402239,103.215,103.0,30,0.0821917808219178,0.1585354955402239,0.03,call,2.1107867317527393,0.5488889766870605,0.08440128685626853,-12.935744873448407,11.71627635164328
2008-01-10,102.895,105.113,102.685,103.914,31066590.709979,0.0067722714721696,-0.0225562495296861,0.1471343592512441,103.914,104.0,30,0.0821917808219178,0.1471343592512441,0.03,call,1.8335063223780637,0.5238960025129025,0.09085057657421092,-12.196963987553147,11.863649451650573
2008-01-11,103.644,103.684,101.986,102.615,27573036.07955,-0.0125007217506785,-0.0153434279463412,0.1487431856735271,102.615,103.0,30,0.0821917808219178,0.1487431856735271,0.03,call,1.681810685747827,0.49653963616709385,0.09116572812182215,-12.097456647770786,11.735964112909327
2008-01-14,103.455,104.004,103.025,103.644,9737552.788802,0.0100277737172929,-0.0046098882102108,0.1557892210546342,103.644,104.0,30,0.0821917808219178,0.1557892210546342,0.03,call,1.7979673325991357,0.5003055990795604,0.08618152440913997,-12.736004866339051,11.854092155248022
2008-01-15,102.865,103.175,101.527,101.886,24326679.96927,-0.0169619080699318,-0.004202666249658,0.1610415593750248,101.886,102.0,30,0.0821917808219178,0.1610415593750248,0.03,call,1.9445886399410384,0.520843349857213,0.08469350461711311,-12.93419239108063,11.637119298484881
2008-01-16,101.327,102.565,100.747,101.327,31391267.06246,-0.005486524154447,-0.0182919149348448,0.1583133548180197,101.327,101.0,30,0.0821917808219178,0.1583133548180197,0.03,call,2.1316013099124405,0.5589230172949868,0.0857988271304149,-12.674252097165697,11.462455502694073
2008-01-17,101.667,101.797,98.5846,98.9962,37931585.721734,-0.0230027534615649,-0.0473256731527994,0.1709381848367227,98.9962,99.0,30,0.0821917808219178,0.1709381848367227,0.03,call,2.055284590503028,0.5295086695043898,0.08200645529209037,-13.252683734789915,11.291524131823852
2008-01-18,99.4786,100.227,97.6785,98.0102,43688428.207773,-0.0099599782617919,-0.0448745310139843,0.1719370990891219,98.0102,98.0,30,0.0821917808219178,0.1719370990891219,0.03,call,2.0530895525855755,0.5306008611448474,0.08233317602167486,-13.188861990384876,11.176746606130619
2008-01-22,94.5288,98.109,94.1531,96.9552,47041925.332152,-0.0107641857684199,-0.0645362973254601,0.1706116928705361,96.9552,97.0,30,0.0821917808219178,0.1706116928705361,0.03,call,1.988471062814547,0.526081386644518,0.08394339804575199,-12.955148179619577,11.065370022280007
2008-01-23,95.3109,99.8483,94.5976,99.7784,52590222.627125,0.0291186032311829,-0.0206858645937615,0.201761363710836,99.7784,100.0,30,0.0821917808219178,0.201761363710836,0.03,call,2.3142468145485324,0.5132411946689885,0.06908472411069394,-15.46601626990401,11.405688161108865
2008-01-24,99.9283,100.727,99.4088,100.337,25245141.48772,0.0055984060678462,-0.0097703474888232,0.2002321473695262,100.337,100.0,30,0.0821917808219178,0.2002321473695262,0.03,call,2.5942804162603537,0.5518209876619034,0.06867778480587011,-15.443624713014904,11.378910916346426
2008-01-25,101.327,101.367,98.9562,99.3718,24033462.625776,-0.009619582008631,0.0037940850254858,0.2000420476038705,99.3718,99.0,30,0.0821917808219178,0.2000420476038705,0.03,call,2.587310739190116,0.5544971033587653,0.0693479941765984,-15.277069872607873,11.259261316667587
2008-01-28,99.214,100.627,98.3728,100.417,23828045.617581,0.0105180745442872,0.0245566277795576,0.204980068513253,100.417,100.0,30,0.0821917808219178,0.204980068513253,0.03,call,2.6926198166176434,0.556520722467935,0.06692508782650536,-15.77314938034659,11.369554793449973
2008-01-29,100.997,101.537,100.267,101.237,18728428.847155,0.0081659479968529,0.0441626648183901,0.2093222595577865,101.237,101.0,30,0.0821917808219178,0.2093222595577865,0.03,call,2.668147936475698,0.5438547684387244,0.06526893706130553,-16.226705151226664,11.5087691427011
2008-01-30,100.977,103.025,100.377,100.617,30498860.054015,-0.0061242431126958,0.0084046246482205,0.2092783696043013,100.617,101.0,30,0.0821917808219178,0.2092783696043013,0.03,call,2.3430596166198754,0.5031009094620086,0.06608258809136065,-16.098688946677587,11.507540328883819
2008-01-31,99.7484,103.175,99.5486,102.445,27321637.285696,0.0181679040321216,0.0210091989993719,0.2182799758518789,102.445,102.0,30,0.0821917808219178,0.2182799758518789,0.03,call,2.911680425058215,0.5557711402251791,0.061619694518350095,-17.027047358610435,11.602280525908826
2008-02-01,102.865,103.714,102.406,103.574,22217839.260917,0.0110205476109133,0.0422876510237311,0.2227917957887731,103.574,104.0,30,0.0821917808219178,0.2227917957887731,0.03,call,2.556857146969328,0.5025047897704379,0.060302784671358946,-17.539574390604532,11.84585601908329
2008-02-04,103.395,103.435,102.425,102.475,14390447.026903,-0.0106107710429258,0.0204945377774679,0.2149462633972591,102.475,102.0,30,0.0821917808219178,0.2149462633972591,0.03,call,2.889720674810583,0.558125971113217,0.0625036530573478,-16.79163568836645,11.59576871996468
2008-02-05,101.347,101.527,99.6585,99.9686,20079147.179316,-0.0244586484508416,-0.0125290160711992,0.2308358247394895,99.9686,100.0,30,0.0821917808219178,0.2308358247394895,0.03,call,2.744825095527858,0.526153007316529,0.0601720080602586,-17.5169333019165,11.409150942984716
2008-02-06,100.317,100.727,99.0311,99.4088,17502075.053727,-0.0055997583241137,-0.0120079111879702,0.2240844974884979,99.4088,99.0,30,0.0821917808219178,0.2240844974884979,0.03,call,2.8786067424475874,0.5535544888116817,0.061904524341640725,-16.923584404842263,11.267102784938132
2008-02-07,98.8543,100.307,98.5646,99.7983,25834981.639707,0.0039181641866716,-0.025835326272634,0.2218198218879225,99.7983,100.0,30,0.0821917808219178,0.2218198218879225,0.03,call,2.5532633806100264,0.515483615169052,0.06281236011339303,-16.857566104744574,11.405652647061784
2008-02-08,99.3568,99.9183,98.4258,98.9862,19058374.56112,-0.0081374131623485,-0.0442949002645451,0.2206764489024515,98.9862,99.0,30,0.0821917808219178,0.2206764489024515,0.03,call,2.6117310162085303,0.5272679548849417,0.06355492028529104,-16.65025241469671,11.294912218942063
2008-02-11,98.9293,99.6885,98.169,99.4687,14310523.70633,0.0048744168379026,-0.029336911441815,0.218669629245893,99.4687,99.0,30,0.0821917808219178,0.218669629245893,0.03,call,2.850917406574794,0.5580465483743241,0.06329816002658115,-16.552789369046465,11.25591562206266
2008-02-12,100.128,101.397,99.9686,100.617,22662626.824444,0.011544335052132,0.0064860366154972,0.2197902604481135,100.617,101.0,30,0.0821917808219178,0.2197902604481135,0.03,call,2.4640242736337683,0.5041260866103421,0.0629205969126755,-16.833672917448517,11.50727246862039
2008-02-13,101.227,102.316,100.927,101.847,15327023.977488,0.0122245743760993,0.0245270036455524,0.2167605337404851,101.847,102.0,30,0.0821917808219178,0.2167605337404851,0.03,call,2.572728749160369,0.5185817048743722,0.06296453283576309,-16.850743369513328,11.6359291818122
2008-02-14,102.176,102.186,100.597,100.807,13869625.099748,-0.0102113955246594,0.0101073865987697,0.2190040046196187,100.807,101.0,30,0.0821917808219178,0.2190040046196187,0.03,call,2.551885137907945,0.516033727311553,0.06297993101797567,-16.83224587841548,11.520305815640352
2008-02-15,100.267,100.457,99.7484,100.257,11978960.381629,-0.0054559703195213,0.0128381531971124,0.2030102824797642,100.257,100.0,30,0.0821917808219178,0.2030102824797642,0.03,call,2.5819972924355667,0.5460021829107552,0.06791457145451743,-15.63165792329206,11.390395406422938
2008-02-19,101.387,101.567,99.9686,100.537,11532086.695509,0.0027928224463129,0.0107400619491357,0.1991299020615859,100.537,101.0,30,0.0821917808219178,0.1991299020615859,0.03,call,2.1863314916430028,0.49651031986067035,0.06950512889907726,-15.360674333058267,11.498298189645684
2008-02-20,99.6485,101.257,99.3918,100.867,19255890.530146,0.0032823736534808,0.002484669588638,0.1939734385070385,100.867,101.0,30,0.0821917808219178,0.1939734385070385,0.03,call,2.294542533890251,0.5193211136535085,0.07103866221678387,-15.099772939890116,11.522948938316754
2008-02-21,101.337,101.597,99.6086,100.158,16560869.393511,-0.0070290580665629,-0.0165836990780287,0.1677343535035481,100.158,100.0,30,0.0821917808219178,0.1677343535035481,0.03,call,2.126312192739654,0.5430618161818097,0.08234710616933974,-13.188707185598787,11.38859211254893
2008-02-22,100.158,100.847,98.8153,100.627,16852778.4058,0.0046826014896463,-0.0017855902863889,0.1673776668623058,100.627,101.0,30,0.0821917808219178,0.1673776668623058,0.03,call,1.8658638455835117,0.49931129468701463,0.08261961912156067,-13.169991365377047,11.509014548080156
2008-02-25,100.577,102.316,100.317,102.096,17844134.092786,0.0145984676080972,0.0183428588527483,0.170583923649201,102.096,102.0,30,0.0821917808219178,0.170583923649201,0.03,call,2.1667503746643533,0.5374882357820094,0.07954738872192628,-13.645211043434008,11.625452662574709
2008-02-26,101.737,103.495,101.707,103.115,17104550.579562,0.0099808023820717,0.025642300844465,0.1702136270491743,103.115,103.0,30,0.0821917808219178,0.1702136270491743,0.03,call,2.193365957441017,0.5389526373927824,0.07890470734018662,-13.755031108139896,11.737330184539243
2008-02-27,102.635,103.674,102.535,103.125,14164856.4925,9.697910100370244e-05,0.0223859141245401,0.1683474190780884,103.125,103.0,30,0.0821917808219178,0.1683474190780884,0.03,call,2.1768579240627517,0.5399670944413927,0.07975147266778455,-13.623697986438525,11.73549701674105
2008-02-28,102.535,102.845,101.956,102.306,11049189.355954,-0.0079418181818181,0.0214461151380818,0.1694842034631514,102.306,102.0,30,0.0821917808219178,0.1694842034631514,0.03,call,2.268624419823297,0.5543622751165298,0.07950753653595265,-13.585334295656347,11.592260284549967
2008-02-29,101.357,101.357,99.4288,99.9986,20977454.19091,-0.0225539069067307,-0.00624484482296,0.1759322991394354,99.9986,100.0,30,0.0821917808219178,0.1759322991394354,0.03,call,2.134298000165586,0.5294264346927191,0.07888106961103838,-13.731589227272696,11.406032351988227
2008-03-03,99.6086,99.8883,98.8943,99.6185,14603819.129267,-0.0038010532147449,-0.0242663767434572,0.1701043164709051,99.6185,100.0,30,0.0821917808219178,0.1701043164709051,0.03,call,1.872374370890995,0.49863047850473097,0.08211792737783333,-13.224144858737683,11.393619193032356
2008-03-04,98.7753,99.5586,97.8633,99.5386,25098991.782965,-0.0008020598583595,-0.0346836056829752,0.1669692836507335,99.5386,100.0,30,0.0821917808219178,0.1669692836507335,0.03,call,1.7971125630772562,0.4915563239652537,0.08370867544709489,-12.974986005465654,11.381997881798824
2008-03-05,99.7184,100.467,98.7953,99.9083,17906945.001782,0.0037141370282482,-0.0311922424242424,0.1436909007090076,99.9083,100.0,30,0.0821917808219178,0.1436909007090076,0.03,call,1.718989863645902,0.5231985665234066,0.09676759205673051,-11.488112348676196,11.407506638401687
2008-03-06,99.3718,99.5286,97.8234,98.199,16487541.783958,-0.0171086886675081,-0.0401442730631634,0.1550105383018053,98.199,98.0,30,0.0821917808219178,0.1550105383018053,0.03,call,1.9659750360745605,0.5490857250032944,0.09072428262222454,-12.069274179976135,11.146211715139467
2008-03-07,97.154,98.4028,96.1801,96.7035,24669853.141941,-0.0152292793205632,-0.0329514613204583,0.162388063214184,96.7035,97.0,30,0.0821917808219178,0.162388063214184,0.03,call,1.7677703613323175,0.5041822640437928,0.08860856640239005,-12.335076676056149,11.059680683674065
2008-03-10,97.0122,97.0322,95.4748,95.9133,21865582.846206,-0.0081713691851897,-0.0371938947083121,0.162406448545208,95.9133,96.0,30,0.0821917808219178,0.162406448545208,0.03,call,1.8558949755797087,0.5226607819592165,0.08918922511488682,-12.26870861941832,10.9522088706745
2008-03-11,97.5797,99.2439,96.7215,99.2439,24927057.843203,0.0347251111159765,-0.0029606604874893,0.2065696540599502,99.2439,99.0,30,0.0821917808219178,0.2065696540599502,0.03,call,2.5905752522753147,0.5449038225707399,0.06744702204659284,-15.718015522463032,11.278863393740853
2008-03-12,99.224,100.158,98.4657,98.6855,16006464.296069,-0.005626542286226,-0.0122392233678282,0.2027626526208498,98.6855,99.0,30,0.0821917808219178,0.2027626526208498,0.03,call,2.253902671068616,0.5066806685569722,0.06953343126028198,-15.352669947420381,11.28539351267801
2008-03-13,97.4347,99.5086,96.7415,98.7753,29636004.113262,0.0009099614431704,0.0058686952005622,0.1969495090975073,98.7753,99.0,30,0.0821917808219178,0.1969495090975073,0.03,call,2.2340439934268588,0.5126277672633217,0.07149488530864902,-14.980585224045907,11.291586907896438
2008-03-14,99.5086,99.5086,96.3579,97.5995,35904214.907566,-0.0119037856630148,0.0092654350669831,0.1980358304537409,97.5995,98.0,30,0.0821917808219178,0.1980358304537409,0.03,call,2.1334668340881606,0.49987599016972617,0.07199535591400487,-14.84761054220743,11.162766304425913
2008-03-17,95.6786,98.3338,95.6496,97.6585,33150632.185547,0.0006045112936028,0.018195599567526,0.197615193233573,97.6585,98.0,30,0.0821917808219178,0.197615193233573,0.03,call,2.158386733902141,0.5040829757583744,0.07210124170120899,-14.838918623613901,11.16892988160272
2008-03-18,99.0311,100.997,98.5347,100.847,28361643.473711,0.0326494877558019,0.016153133845002,0.2312505277266291,100.847,101.0,30,0.0821917808219178,0.2312505277266291,0.03,call,2.7136747637047094,0.5189324211943297,0.059601987902792135,-17.69630263439806,11.521203148315902
2008-03-19,101.197,101.467,98.3828,98.7255,21659409.068011,-0.0210368181502672,0.0004053280370468,0.2428477652999155,98.7255,99.0,30,0.0821917808219178,0.2428477652999155,0.03,call,2.72668211295737,0.512104723321517,0.05801395071231489,-18.10853238865961,11.286352940790009
2008-03-20,98.7753,100.547,98.2849,100.068,19485030.676217,0.0135983104669006,0.0130872799171453,0.2470152889950553,100.068,100.0,30,0.0821917808219178,0.2470152889950553,0.03,call,2.9820029041792253,0.5318122194129719,0.05611682726321143,-18.650629784670766,11.40868984522009
2008-03-24,100.847,102.535,100.757,101.926,18733209.711601,0.0185673741855538,0.0443291205385272,0.2552348316790062,101.926,102.0,30,0.0821917808219178,0.2552348316790062,0.03,call,3.061615133206665,0.5240678750080383,0.053392426099314695,-19.578195802824087,11.636381452440189
2008-03-25,101.966,102.126,101.117,101.727,14767874.052268,-0.0019523968369208,0.0416604801425375,0.2500446635144183,101.727,102.0,30,0.0821917808219178,0.2500446635144183,0.03,call,2.898030614445183,0.5131042013484771,0.054677376497990995,-19.167224323064662,11.628564948337402
2008-03-26,101.447,101.457,100.537,100.727,15636761.129596,-0.0098302318951704,-0.0011899213660295,0.2493768949783832,100.727,101.0,30,0.0821917808219178,0.2493768949783832,0.03,call,2.860556476735333,0.5129146521457276,0.05536892819140591,-18.931999816298024,11.514431986619504
2008-03-27,101.247,101.357,99.8683,100.108,21311005.57358,-0.0061453234981683,0.0140034742796948,0.2499782519573495,100.108,100.0,30,0.0821917808219178,0.2499782519573495,0.03,call,3.0371217890507225,0.5339888942027176,0.055404475054523866,-18.86088109699412,11.408092432722235
2008-03-28,100.337,100.567,99.0891,99.3918,13637426.842102,-0.0071542733847445,-0.0067574049646239,0.2497190083579717,99.3918,99.0,30,0.0821917808219178,0.2497190083579717,0.03,call,3.1582152534028296,0.5498997486225831,0.055626098285298096,-18.6786887402157,11.278717069309486
2008-03-31,99.119,100.128,98.9193,99.5386,14313694.932997,0.0014769830106708,-0.0234228754194218,0.2368649040083196,99.5386,100.0,30,0.0821917808219178,0.2368649040083196,0.03,call,2.592794439675963,0.5008621908040195,0.05902046294671296,-17.822147235939976,11.384521322895095
2008-04-01,100.697,102.835,100.677,102.515,25945422.010844,0.0299019676788703,0.0077462227333942,0.2590974742024735,102.515,103.0,30,0.0821917808219178,0.2590974742024735,0.03,call,2.9263674713462393,0.5027107080236243,0.05238841387542368,-19.938461169671893,11.724697630858577
2008-04-02,102.745,103.165,102.016,102.615,16897839.254422,0.0009754670048285,0.018743733060649,0.2589593955476648,102.615,103.0,30,0.0821917808219178,0.2589593955476648,0.03,call,2.9752801614825586,0.5079350551176832,0.052356116945738954,-19.959522928703265,11.734083950350561
2008-04-03,102.056,103.005,101.817,102.725,14082854.056462,0.0010719680358621,0.0261417668917567,0.2588496409561941,102.725,103.0,30,0.0821917808219178,0.2588496409561941,0.03,call,3.030180876859397,0.513683371727131,0.05230179511245977,-19.982015772385523,11.742075056774553
2008-04-04,102.685,103.115,101.797,102.535,15350994.366938,-0.0018495984424433,0.0316243392312041,0.2497963202927909,102.535,103.0,30,0.0821917808219178,0.2497963202927909,0.03,call,2.8273588841773716,0.5028147323240441,0.05432839669717198,-19.282089723703056,11.726963865628386
2008-04-07,103.075,103.405,102.226,102.495,15826673.361954,-0.0003901106939093,0.0297010406013344,0.2414144694454889,102.495,102.0,30,0.0821917808219178,0.2414144694454889,0.03,call,3.207949059628291,0.5557411905453065,0.05568815702588942,-18.66024338734363,11.60806661288906
2008-04-08,101.996,102.555,101.827,102.555,15843754.741959,0.0005853944094833,0.0003901868019315,0.2380069360664648,102.555,103.0,30,0.0821917808219178,0.2380069360664648,0.03,call,2.6991467658258586,0.5027126822225216,0.05700846901919165,-18.448222542589235,11.729272058586197
